UID,Country,City,Aridity_Index
Hiroshima.1,Japan,Hiroshima,16163
Hiroshima.2,Japan,Hiroshima,13237
Hiroshima.3,Japan,Hiroshima,17452
Hiroshima.4,Japan,Hiroshima,15030
Hiroshima.5,Japan,Hiroshima,13911
Hiroshima.6,Japan,Hiroshima,18936
Hiroshima.7,Japan,Hiroshima,11976
Hiroshima.8,Japan,Hiroshima,17472
Hiroshima.9,Japan,Hiroshima,14774
Hiroshima.10,Japan,Hiroshima,15007
Hiroshima.11,Japan,Hiroshima,14029
Hiroshima.12,Japan,Hiroshima,15364
Hiroshima.13,Japan,Hiroshima,15619
Hiroshima.14,Japan,Hiroshima,14646
Hiroshima.15,Japan,Hiroshima,14877
Hiroshima.16,Japan,Hiroshima,20735
Hiroshima.17,Japan,Hiroshima,14869
Hiroshima.18,Japan,Hiroshima,15879
Hiroshima.19,Japan,Hiroshima,14930
Hiroshima.20,Japan,Hiroshima,18059
Hiroshima.21,Japan,Hiroshima,16242
Hiroshima.22,Japan,Hiroshima,14620
Hiroshima.23,Japan,Hiroshima,19346
Hiroshima.24,Japan,Hiroshima,15357
Hiroshima.25,Japan,Hiroshima,12884
Hiroshima.26,Japan,Hiroshima,13722
Hiroshima.27,Japan,Hiroshima,17692
Hiroshima.28,Japan,Hiroshima,19794
Hiroshima.29,Japan,Hiroshima,17483
Hiroshima.30,Japan,Hiroshima,20435
Hiroshima.31,Japan,Hiroshima,18386
Hiroshima.32,Japan,Hiroshima,15615
Hiroshima.33,Japan,Hiroshima,14913
Hiroshima.34,Japan,Hiroshima,0
Hiroshima.35,Japan,Hiroshima,17083
Hiroshima.36,Japan,Hiroshima,17390
Hiroshima.37,Japan,Hiroshima,16644
Hiroshima.38,Japan,Hiroshima,13880
Hiroshima.39,Japan,Hiroshima,13746
Hiroshima.40,Japan,Hiroshima,16574
Hiroshima.41,Japan,Hiroshima,13461
Hiroshima.42,Japan,Hiroshima,15090
Hiroshima.43,Japan,Hiroshima,18030
Hiroshima.44,Japan,Hiroshima,20797
Hiroshima.45,Japan,Hiroshima,17899
Hiroshima.46,Japan,Hiroshima,16741
