UID,Country,City,Aridity_Index
Kyoto.1,Japan,Kyoto,15879
Kyoto.2,Japan,Kyoto,15323
Kyoto.3,Japan,Kyoto,19110
Kyoto.4,Japan,Kyoto,12091
Kyoto.5,Japan,Kyoto,13874
Kyoto.6,Japan,Kyoto,13477
Kyoto.7,Japan,Kyoto,13210
Kyoto.8,Japan,Kyoto,14544
Kyoto.9,Japan,Kyoto,12640
Kyoto.10,Japan,Kyoto,16066
Kyoto.11,Japan,Kyoto,13689
Kyoto.12,Japan,Kyoto,11718
Kyoto.13,Japan,Kyoto,18367
Kyoto.14,Japan,Kyoto,12831
Kyoto.15,Japan,Kyoto,13510
Kyoto.16,Japan,Kyoto,15538
Kyoto.17,Japan,Kyoto,13558
Kyoto.18,Japan,Kyoto,17811
Kyoto.19,Japan,Kyoto,14899
Kyoto.20,Japan,Kyoto,17353
Kyoto.21,Japan,Kyoto,17273
Kyoto.22,Japan,Kyoto,13674
Kyoto.23,Japan,Kyoto,15007
Kyoto.24,Japan,Kyoto,13413
Kyoto.25,Japan,Kyoto,10748
Kyoto.26,Japan,Kyoto,13589
Kyoto.27,Japan,Kyoto,17902
Kyoto.28,Japan,Kyoto,13298
Kyoto.29,Japan,Kyoto,15545
Kyoto.30,Japan,Kyoto,13411
Kyoto.31,Japan,Kyoto,13538
Kyoto.32,Japan,Kyoto,17716
Kyoto.33,Japan,Kyoto,12302
Kyoto.34,Japan,Kyoto,13195
Kyoto.35,Japan,Kyoto,16437
Kyoto.36,Japan,Kyoto,13117
Kyoto.37,Japan,Kyoto,13110
Kyoto.38,Japan,Kyoto,14027
Kyoto.39,Japan,Kyoto,13072
Kyoto.40,Japan,Kyoto,12735
Kyoto.41,Japan,Kyoto,13714
Kyoto.42,Japan,Kyoto,13261
Kyoto.43,Japan,Kyoto,11595
Kyoto.44,Japan,Kyoto,12915
