UID,Country,City,Aridity_Index
Raleigh.1,USA,Raleigh,8290
Raleigh.2,USA,Raleigh,8340
Raleigh.3,USA,Raleigh,8119
Raleigh.4,USA,Raleigh,8247
Raleigh.5,USA,Raleigh,8167
Raleigh.6,USA,Raleigh,8314
Raleigh.7,USA,Raleigh,8169
Raleigh.8,USA,Raleigh,8159
Raleigh.9,USA,Raleigh,8238
Raleigh.10,USA,Raleigh,8221
Raleigh.11,USA,Raleigh,8313
Raleigh.12,USA,Raleigh,8121
Raleigh.13,USA,Raleigh,8080
Raleigh.14,USA,Raleigh,8013
Raleigh.15,USA,Raleigh,8336
Raleigh.16,USA,Raleigh,8050
Raleigh.17,USA,Raleigh,8259
Raleigh.18,USA,Raleigh,8172
Raleigh.19,USA,Raleigh,8410
Raleigh.20,USA,Raleigh,8112
Raleigh.21,USA,Raleigh,8017
Raleigh.22,USA,Raleigh,8352
Raleigh.23,USA,Raleigh,8439
Raleigh.24,USA,Raleigh,8068
Raleigh.25,USA,Raleigh,8397
Raleigh.26,USA,Raleigh,7826
Raleigh.27,USA,Raleigh,7892
Raleigh.28,USA,Raleigh,8014
Raleigh.29,USA,Raleigh,8111
Raleigh.30,USA,Raleigh,8336
Raleigh.31,USA,Raleigh,8248
Raleigh.32,USA,Raleigh,8344
Raleigh.33,USA,Raleigh,8010
Raleigh.34,USA,Raleigh,8390
Raleigh.35,USA,Raleigh,8273
Raleigh.36,USA,Raleigh,7941
Raleigh.37,USA,Raleigh,8422
Raleigh.38,USA,Raleigh,8357
Raleigh.39,USA,Raleigh,7991
Raleigh.40,USA,Raleigh,7895
