UID,Country,City,Latitude,Longitude
Manchester.1,UK,Manchester,53.4792847844125,-2.23480334834694
Manchester.2,UK,Manchester,53.4768260117057,-2.23178268008045
Manchester.3,UK,Manchester,53.4655415462483,-2.24150434862762
Manchester.4,UK,Manchester,53.4593433133347,-2.23570763328628
Manchester.5,UK,Manchester,53.4551294882267,-2.23629387381671
Manchester.6,UK,Manchester,53.4508173124732,-2.23468914945683
Manchester.7,UK,Manchester,53.4483025048755,-2.23153863477721
Manchester.8,UK,Manchester,53.4414480832519,-2.23064593986577
Manchester.9,UK,Manchester,53.4291687088949,-2.23609910091246
Manchester.10,UK,Manchester,53.4250588385784,-2.2337139455754
Manchester.11,UK,Manchester,53.4508173124732,-2.23468914945683
Manchester.12,UK,Manchester,53.4168323354536,-2.22625106098981
Manchester.13,UK,Manchester,53.4110043184972,-2.22737987379766
Manchester.14,UK,Manchester,53.4060280331959,-2.22013166128696
Manchester.15,UK,Manchester,53.3941863121314,-2.21499905549343
Manchester.16,UK,Manchester,53.4002523819402,-2.20514193638714
Manchester.17,UK,Manchester,53.3962273372855,-2.19956259811745
Manchester.18,UK,Manchester,53.3828981774839,-2.2084723399198
Manchester.19,UK,Manchester,53.3795374365295,-2.20122006991397
Manchester.20,UK,Manchester,53.379045683302,-2.19026524546247
Manchester.21,UK,Manchester,53.3662550382827,-2.19917363476644
Manchester.22,UK,Manchester,53.3574558196112,-2.19288207289582
Manchester.23,UK,Manchester,53.3530275165809,-2.1894021113628
Manchester.24,UK,Manchester,53.341212651331404,-2.2023562211021
Manchester.25,UK,Manchester,53.337201325813,-2.19484561076838
Manchester.26,UK,Manchester,53.3155855705006,-2.19454707722512
Manchester.27,UK,Manchester,53.3126843169653,-2.1780088570088
Manchester.28,UK,Manchester,53.3008393084466,-2.19374848131157
Manchester.29,UK,Manchester,53.293015869545,-2.19150263987627
Manchester.30,UK,Manchester,53.2737715504334,-2.18902550808059
Manchester.31,UK,Manchester,53.2695863219438,-2.19360413915221
Manchester.32,UK,Manchester,53.2519163897704,-2.19691676605349
Manchester.33,UK,Manchester,53.2396273537723,-2.2059167435111
Manchester.34,UK,Manchester,53.233502544076,-2.21456698663967
Manchester.35,UK,Manchester,53.2269968925879,-2.20466716347376
Manchester.36,UK,Manchester,53.228139812837,-2.19393106859228
Manchester.37,UK,Manchester,53.2280758571084,-2.18325371359842
Manchester.38,UK,Manchester,53.2015257439444,-2.19240092579555
Manchester.39,UK,Manchester,53.1980705156871,-2.19188965513326
Manchester.40,UK,Manchester,53.1826995606906,-2.19374807986843
