UID,Country,City,Latitude,Longitude
Thessaloniki.1,Greece,Thessaloniki,40.6487464073626,22.9542758966812
Thessaloniki.2,Greece,Thessaloniki,40.6508086541516,22.9556646958679
Thessaloniki.3,Greece,Thessaloniki,40.6491105390787,22.956549030312
Thessaloniki.4,Greece,Thessaloniki,40.6506937243555,22.9590110037052
Thessaloniki.5,Greece,Thessaloniki,40.6534221100954,22.9604632764945
Thessaloniki.6,Greece,Thessaloniki,40.6560510521187,22.9630029199415
Thessaloniki.7,Greece,Thessaloniki,40.6552811870042,22.9710435560299
Thessaloniki.8,Greece,Thessaloniki,40.6559627513695,22.9727317763994
Thessaloniki.9,Greece,Thessaloniki,40.6577710260904,22.9759213507494
Thessaloniki.10,Greece,Thessaloniki,40.6586515345155,22.9772493680358
Thessaloniki.11,Greece,Thessaloniki,40.6490612976627,22.9758467269179
Thessaloniki.12,Greece,Thessaloniki,40.6560171633989,22.9876311989832
Thessaloniki.13,Greece,Thessaloniki,40.6528172991001,22.9860752489617
Thessaloniki.14,Greece,Thessaloniki,40.6492996655639,22.9903922989157
Thessaloniki.15,Greece,Thessaloniki,40.6505002078231,22.9927379833113
Thessaloniki.16,Greece,Thessaloniki,40.6504741551459,22.9952000887636
Thessaloniki.17,Greece,Thessaloniki,40.651442543689,22.9959247470484
Thessaloniki.18,Greece,Thessaloniki,40.6513512947993,22.9975211814004
Thessaloniki.19,Greece,Thessaloniki,40.6422216342015,22.9946744158025
Thessaloniki.20,Greece,Thessaloniki,40.6407434858856,22.996040687209
Thessaloniki.21,Greece,Thessaloniki,40.6322986791595,23.0022273329366
Thessaloniki.22,Greece,Thessaloniki,40.6345920098587,23.004244629718
Thessaloniki.23,Greece,Thessaloniki,40.640643275722,23.006386072795
Thessaloniki.24,Greece,Thessaloniki,40.6395176509553,23.0138176267298
Thessaloniki.25,Greece,Thessaloniki,40.6382074923312,23.0145431833296
Thessaloniki.26,Greece,Thessaloniki,40.6439687112549,23.0176512891052
Thessaloniki.27,Greece,Thessaloniki,40.6451955961922,23.0184040296653
Thessaloniki.28,Greece,Thessaloniki,40.6433833803874,23.0189715496006
Thessaloniki.29,Greece,Thessaloniki,40.6435514792863,23.0202408926433
Thessaloniki.30,Greece,Thessaloniki,40.6439669033111,23.0231154242364
Thessaloniki.31,Greece,Thessaloniki,40.6477080755605,23.0382492358359
Thessaloniki.32,Greece,Thessaloniki,40.6471108979301,23.0404824189918
Thessaloniki.33,Greece,Thessaloniki,40.6455777624554,23.0421082485081
Thessaloniki.34,Greece,Thessaloniki,40.6459421683168,23.0446930247785
Thessaloniki.35,Greece,Thessaloniki,40.6493199656283,23.0462887848867
Thessaloniki.36,Greece,Thessaloniki,40.6555762938734,23.0561038267556
Thessaloniki.37,Greece,Thessaloniki,40.6470207427253,23.0569222120878
Thessaloniki.38,Greece,Thessaloniki,40.6572252291928,23.0583303295947
Thessaloniki.39,Greece,Thessaloniki,40.6483331732186,23.056291901688
Thessaloniki.40,Greece,Thessaloniki,40.6432204347979,23.0581402008632
Thessaloniki.41,Greece,Thessaloniki,40.6425906255379,23.065840054972
Thessaloniki.42,Greece,Thessaloniki,40.643878657203,23.0671768931931
Thessaloniki.43,Greece,Thessaloniki,40.6496129570983,23.0803401839181
Thessaloniki.44,Greece,Thessaloniki,40.6647598811631,23.0900850049208
