UID,Country,City,Latitude,Longitude
Newcastle.1,Australia,Newcastle,-32.977833983511204,151.678810846759
Newcastle.2,Australia,Newcastle,-32.9698491521598,151.681538047927
Newcastle.3,Australia,Newcastle,-32.9681293917698,151.694829901387
Newcastle.4,Australia,Newcastle,-32.9669687353564,151.692520567704
Newcastle.5,Australia,Newcastle,-32.9587752561688,151.694078360432
Newcastle.6,Australia,Newcastle,-32.9549948276429,151.699321083496
Newcastle.7,Australia,Newcastle,-32.9520130411794,151.737959628742
Newcastle.8,Australia,Newcastle,-32.9550583085926,151.689848888256
Newcastle.9,Australia,Newcastle,-32.9348860396685,151.689160131814
Newcastle.10,Australia,Newcastle,-32.9303988687779,151.687100587989
Newcastle.11,Australia,Newcastle,-32.9199085407534,151.691607612278
Newcastle.12,Australia,Newcastle,-32.9180500090361,151.693083398121
Newcastle.13,Australia,Newcastle,-32.9213201643684,151.694195278556
Newcastle.14,Australia,Newcastle,-32.8991749467444,151.691803180165
Newcastle.15,Australia,Newcastle,-32.9033837139409,151.691888582072
Newcastle.16,Australia,Newcastle,-32.8971288616939,151.699895242093
Newcastle.17,Australia,Newcastle,-32.8993090722493,151.702597262231
Newcastle.18,Australia,Newcastle,-32.894436088328,151.715650346803
Newcastle.19,Australia,Newcastle,-32.8951849004862,151.708035601544
Newcastle.20,Australia,Newcastle,-32.8950900059321,151.700687808104
Newcastle.21,Australia,Newcastle,-32.8904278220238,151.695020294825
Newcastle.22,Australia,Newcastle,-32.8735363033008,151.702691083476
Newcastle.23,Australia,Newcastle,-32.8698697612788,151.707183840598
Newcastle.24,Australia,Newcastle,-32.8625195629006,151.708260606033
Newcastle.25,Australia,Newcastle,-32.8607044486993,151.706744924524
Newcastle.26,Australia,Newcastle,-32.8502964790242,151.702806133689
Newcastle.27,Australia,Newcastle,-32.8444335025264,151.695586945467
Newcastle.28,Australia,Newcastle,-32.8408708556116,151.69323892844
Newcastle.29,Australia,Newcastle,-32.8288848945693,151.688659028998
Newcastle.30,Australia,Newcastle,-32.8061295954585,151.668180781921
Newcastle.31,Australia,Newcastle,-32.8052460411792,151.664539573627
Newcastle.32,Australia,Newcastle,-32.8027522636927,151.658921632114
Newcastle.33,Australia,Newcastle,-32.7999827187456,151.655482473818
Newcastle.34,Australia,Newcastle,-32.7978789547556,151.652480443326
Newcastle.35,Australia,Newcastle,-32.7954040196084,151.648289547
Newcastle.36,Australia,Newcastle,-32.7894096549416,151.642386657432
Newcastle.37,Australia,Newcastle,-32.7850909648844,151.640397421351
Newcastle.38,Australia,Newcastle,-32.7805590701166,151.638299241469
Newcastle.39,Australia,Newcastle,-32.7721632201198,151.636397708448
Newcastle.40,Australia,Newcastle,-32.7643616541235,151.635755685859
Newcastle.41,Australia,Newcastle,-32.7518067790958,151.64097207724
Newcastle.42,Australia,Newcastle,-32.7332984162301,151.647689441159
Newcastle.43,Australia,Newcastle,-32.72670575324,151.64594337395
Newcastle.44,Australia,Newcastle,-32.7200339869348,151.643810411839
