UID,Country,City,Latitude,Longitude
Berlin.1,Germany,Berlin,52.4185161930711,13.5807774057969
Berlin.2,Germany,Berlin,52.420054700091,13.5744878405012
Berlin.3,Germany,Berlin,52.4214692863593,13.5679609216562
Berlin.4,Germany,Berlin,52.4285862748461,13.5509636277677
Berlin.5,Germany,Berlin,52.427223912242,13.5369640527336
Berlin.6,Germany,Berlin,52.4252176047256,13.5282034854644
Berlin.7,Germany,Berlin,52.4323278864654,13.5292846506881
Berlin.8,Germany,Berlin,52.4401231107269,13.536240263892
Berlin.9,Germany,Berlin,52.4460157462204,13.5357141800003
Berlin.10,Germany,Berlin,52.4595473478087,13.52891163825
Berlin.11,Germany,Berlin,52.4633749203154,13.527397288569
Berlin.12,Germany,Berlin,52.4675253722564,13.5210142009826
Berlin.13,Germany,Berlin,52.4714433931808,13.5151102326116
Berlin.14,Germany,Berlin,52.4736545413352,13.5108728279709
Berlin.15,Germany,Berlin,52.4776585634456,13.5053227727757
Berlin.16,Germany,Berlin,52.4805238831351,13.5005025937938
Berlin.17,Germany,Berlin,52.4834735763062,13.4949863282114
Berlin.18,Germany,Berlin,52.4862195035279,13.4913359411506
Berlin.19,Germany,Berlin,52.485726787994,13.4830268522534
Berlin.20,Germany,Berlin,52.4913135970708,13.4816568687392
Berlin.21,Germany,Berlin,52.4943442855964,13.478252592324
Berlin.22,Germany,Berlin,52.4974749732278,13.4727877137568
Berlin.23,Germany,Berlin,52.4975235021976,13.4688240133217
Berlin.24,Germany,Berlin,52.5156245132563,13.4665790390389
Berlin.25,Germany,Berlin,52.5093753423904,13.4565359055892
Berlin.26,Germany,Berlin,52.5133155775609,13.4521587399354
Berlin.27,Germany,Berlin,52.5133708096288,13.4478346985944
Berlin.28,Germany,Berlin,52.5177894945982,13.4366519494395
Berlin.29,Germany,Berlin,52.5166652869656,13.430933059077
Berlin.30,Germany,Berlin,52.5234435274484,13.4269632177254
Berlin.31,Germany,Berlin,52.5200881869542,13.4171405871318
Berlin.32,Germany,Berlin,52.5205074954651,13.4120317004534
Berlin.33,Germany,Berlin,52.5299452754095,13.4081788275705
Berlin.34,Germany,Berlin,52.5205074954651,13.4120317004534
