UID,Country,City,Latitude,Longitude
Seattle.1,USA,Seattle,48.0512561401845,-121.989713817852
Seattle.2,USA,Seattle,48.033618101672,-121.993580490508
Seattle.3,USA,Seattle,48.024558423067,-122.010286032869
Seattle.4,USA,Seattle,48.0186135453395,-122.047804154155
Seattle.5,USA,Seattle,48.005516794068,-122.061442020965
Seattle.6,USA,Seattle,47.9873911674999,-122.075062020176
Seattle.7,USA,Seattle,47.9651856254613,-122.106250810916
Seattle.8,USA,Seattle,47.9526320099614,-122.135700423661
Seattle.9,USA,Seattle,47.9497274570198,-122.154362838034
Seattle.10,USA,Seattle,47.9321082960869,-122.172860799787
Seattle.11,USA,Seattle,47.9096245310871,-122.204577169889
Seattle.12,USA,Seattle,47.8931100900967,-122.222921343317
Seattle.13,USA,Seattle,47.8751883809985,-122.242371139409
Seattle.14,USA,Seattle,47.865384309865,-122.26418817986399
Seattle.15,USA,Seattle,47.859029503116,-122.295043846332
Seattle.16,USA,Seattle,47.8506282475849,-122.323536617038
Seattle.17,USA,Seattle,47.8332253041797,-122.332127596658
Seattle.18,USA,Seattle,47.8229875225632,-122.342683635194
Seattle.19,USA,Seattle,47.8101424849842,-122.350338786047
Seattle.20,USA,Seattle,47.7875930575205,-122.361320268509
Seattle.21,USA,Seattle,47.7704664289108,-122.363313403092
Seattle.22,USA,Seattle,47.7578883371536,-122.361526532715
Seattle.23,USA,Seattle,47.7495716046983,-122.360989605096
Seattle.24,USA,Seattle,47.7363044847544,-122.35784585552
Seattle.25,USA,Seattle,47.7241205924021,-122.356390778496
Seattle.26,USA,Seattle,47.7098975746761,-122.354476222734
Seattle.27,USA,Seattle,47.6995362958705,-122.350619074757
Seattle.28,USA,Seattle,47.6877132434959,-122.35099797388
Seattle.29,USA,Seattle,47.6803446767917,-122.341811908633
Seattle.30,USA,Seattle,47.6707320444426,-122.329331236523
Seattle.31,USA,Seattle,47.6608427244039,-122.3285849831
Seattle.32,USA,Seattle,47.6499541490248,-122.330959322211
Seattle.33,USA,Seattle,47.6445915144814,-122.326889238704
Seattle.34,USA,Seattle,47.6369474052585,-122.325564496394
Seattle.35,USA,Seattle,47.6265415787134,-122.325498625972
Seattle.36,USA,Seattle,47.617524878271,-122.330940924717
Seattle.37,USA,Seattle,47.6084652605865,-122.332059142718
Seattle.38,USA,Seattle,47.6069160677668,-122.332515079783
Seattle.39,USA,Seattle,47.6171589574219,-122.343271211454
