UID,Country,City,Latitude,Longitude
Halle.1,Germany,Halle,51.4791094830842,11.9809152574659
Halle.2,Germany,Halle,51.4830503932006,11.9796727243862
Halle.3,Germany,Halle,51.4846629391772,11.9776741109985
Halle.4,Germany,Halle,51.4831280863344,11.9756134599483
Halle.5,Germany,Halle,51.4816262716881,11.9734343585811
Halle.6,Germany,Halle,51.4851400300023,11.9723135109067
Halle.7,Germany,Halle,51.487579823049,11.9704241142069
Halle.8,Germany,Halle,51.4910747600433,11.9693509504702
Halle.9,Germany,Halle,51.4907027038034,11.9654479886263
Halle.10,Germany,Halle,51.4923702594172,11.9629832508563
Halle.11,Germany,Halle,51.4944969525284,11.961213497085
Halle.12,Germany,Halle,51.494112017216104,11.9582354504424
Halle.13,Germany,Halle,51.4937859606241,11.956080535804
Halle.14,Germany,Halle,51.4956634087664,11.9530413164186
Halle.15,Germany,Halle,51.4977316556663,11.9511805459434
Halle.16,Germany,Halle,51.5000316964329,11.9495667908592
Halle.17,Germany,Halle,51.503617741044,11.947789087271
Halle.18,Germany,Halle,51.5058808649413,11.9458206462063
Halle.19,Germany,Halle,51.5071351636934,11.9434838332826
Halle.20,Germany,Halle,51.5073390726412,11.940752931208
Halle.21,Germany,Halle,51.508643133578,11.9373818201044
Halle.22,Germany,Halle,51.5114695651187,11.9353420383156
Halle.23,Germany,Halle,51.5088991075547,11.9313853306044
Halle.24,Germany,Halle,51.5118275119823,11.9287072052323
Halle.25,Germany,Halle,51.5096258953246,11.9261610369165
Halle.26,Germany,Halle,51.5075023023688,11.9229151048534
Halle.27,Germany,Halle,51.5015822207524,11.9203641043332
Halle.28,Germany,Halle,51.5021135230407,11.9180208794446
Halle.29,Germany,Halle,51.5023876147206,11.9153381892368
Halle.30,Germany,Halle,51.5031778357867,11.9131184271625
Halle.31,Germany,Halle,51.5046676323484,11.9105216185047
Halle.32,Germany,Halle,51.5058728440509,11.9080729464662
Halle.33,Germany,Halle,51.5082660008664,11.9056376687703
Halle.34,Germany,Halle,51.510749217017,11.9034909795638
Halle.35,Germany,Halle,51.5126813860422,11.9009927792399
Halle.36,Germany,Halle,51.5123900989276,11.8971622145535
Halle.37,Germany,Halle,51.5130904129472,11.8929556163704
Halle.38,Germany,Halle,51.5137308354475,11.8879848774896
Halle.39,Germany,Halle,51.5145060131709,11.8844276601084
Halle.40,Germany,Halle,51.5153807346362,11.8804900954602
