UID,Country,City,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality
Wollongong.1,Australia,Wollongong,17.587499618530273,3.4883651733398438,17.799999237060547,1314,29.315731048583984
Wollongong.2,Australia,Wollongong,17.6875,3.488756103515625,17.799999237060547,1293,29.657197952270508
Wollongong.3,Australia,Wollongong,17.637500762939453,3.5035775756835936,17.900001525878906,1304,29.72683334350586
Wollongong.4,Australia,Wollongong,17.487499237060547,3.5470941162109373,18.200000762939453,1339,29.794479370117188
Wollongong.5,Australia,Wollongong,17.487499237060547,3.5470941162109373,18.200000762939453,1339,29.794479370117188
Wollongong.6,Australia,Wollongong,17.512500762939453,3.526595458984375,18.100000381469727,1320,29.54924964904785
Wollongong.7,Australia,Wollongong,17.52916717529297,3.5630337524414064,18.30000114440918,1301,29.787425994873047
Wollongong.8,Australia,Wollongong,17.59583282470703,3.582245178222656,18.5,1260,30.23688316345215
Wollongong.9,Australia,Wollongong,17.59583282470703,3.582245178222656,18.5,1260,30.23688316345215
Wollongong.10,Australia,Wollongong,17.52916717529297,3.6187930297851563,18.69999885559082,1251,30.176555633544922
Wollongong.11,Australia,Wollongong,17.52916717529297,3.6187930297851563,18.69999885559082,1251,30.176555633544922
Wollongong.12,Australia,Wollongong,17.46666717529297,3.6236807250976564,18.700000762939453,1244,30.26315689086914
Wollongong.13,Australia,Wollongong,17.46666717529297,3.6236807250976564,18.700000762939453,1244,30.26315689086914
Wollongong.14,Australia,Wollongong,17.29166603088379,3.6249658203125,18.600000381469727,1274,29.72674560546875
Wollongong.15,Australia,Wollongong,17.337499618530273,3.6222244262695313,18.700000762939453,1249,30.072406768798828
Wollongong.16,Australia,Wollongong,17.20833396911621,3.63404541015625,18.700000762939453,1270,29.69637107849121
Wollongong.17,Australia,Wollongong,17.20833396911621,3.63404541015625,18.700000762939453,1270,29.69637107849121
Wollongong.18,Australia,Wollongong,16.945833206176758,3.626697998046875,18.700000762939453,1320,28.736543655395508
Wollongong.19,Australia,Wollongong,17.09166717529297,3.634795837402344,18.799999237060547,1288,29.015474319458008
Wollongong.20,Australia,Wollongong,16.991666793823242,3.6530084228515625,19,1294,28.68083953857422
Wollongong.21,Australia,Wollongong,16.991666793823242,3.6530084228515625,19,1294,28.68083953857422
Wollongong.22,Australia,Wollongong,17.024999618530273,3.630520935058594,19,1262,29.150531768798828
Wollongong.23,Australia,Wollongong,17.024999618530273,3.630520935058594,19,1262,29.150531768798828
Wollongong.24,Australia,Wollongong,17.22083282470703,3.6638565063476562,19.30000114440918,1205,29.915071487426758
Wollongong.25,Australia,Wollongong,17.22083282470703,3.6638565063476562,19.30000114440918,1205,29.915071487426758
Wollongong.26,Australia,Wollongong,17.149999618530273,3.6509027099609375,19.299999237060547,1209,29.656631469726562
Wollongong.27,Australia,Wollongong,17.179166793823242,3.6473812866210937,19.30000114440918,1207,29.824665069580078
Wollongong.28,Australia,Wollongong,17.15833282470703,3.660032043457031,19.400001525878906,1198,29.7425479888916
Wollongong.29,Australia,Wollongong,17.15833282470703,3.660032043457031,19.400001525878906,1198,29.7425479888916
Wollongong.30,Australia,Wollongong,17.09166717529297,3.644786682128906,19.400001525878906,1202,29.76117706298828
Wollongong.31,Australia,Wollongong,17.008333206176758,3.6457843017578124,19.400001525878906,1212,29.47112274169922
Wollongong.32,Australia,Wollongong,17.09166717529297,3.644786682128906,19.400001525878906,1202,29.76117706298828
Wollongong.33,Australia,Wollongong,17.008333206176758,3.6583547973632813,19.5,1211,29.168363571166992
Wollongong.34,Australia,Wollongong,16.991666793823242,3.6409808349609376,19.5,1218,29.183914184570312
Wollongong.35,Australia,Wollongong,16.858333587646484,3.654998474121094,19.399999618530273,1229,28.869220733642578
Wollongong.36,Australia,Wollongong,16.64583396911621,3.6524249267578126,19.200000762939453,1263,28.04104232788086
Wollongong.37,Australia,Wollongong,16.64583396911621,3.6524249267578126,19.200000762939453,1263,28.04104232788086
Wollongong.38,Australia,Wollongong,16.162500381469727,3.6434951782226563,19,1317,26.254711151123047
Wollongong.39,Australia,Wollongong,16.162500381469727,3.6434951782226563,19,1317,26.254711151123047
Wollongong.40,Australia,Wollongong,16.899999618530273,3.6501556396484376,19.5,1226,28.756717681884766
