UID,Country,City,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality
Shanghai.1,China,Shanghai,16.45833396911621,8.589285888671874,30.200000762939453,1091,50.36992645263672
Shanghai.2,China,Shanghai,16.450000762939453,8.575493774414063,30.100000381469727,1086,50.646575927734375
Shanghai.3,China,Shanghai,16.516666412353516,8.566911010742187,30.100000381469727,1099,47.98769760131836
Shanghai.4,China,Shanghai,16.391666412353516,8.569762573242187,30.099998474121094,1002,49.787322998046875
Shanghai.5,China,Shanghai,16.412500381469727,8.574595947265625,30,1008,49.84025955200195
Shanghai.6,China,Shanghai,16.391666412353516,8.569762573242187,30.099998474121094,1002,49.787322998046875
Shanghai.7,China,Shanghai,16.02083396911621,8.647922973632813,30.19999885559082,939,48.95663833618164
Shanghai.8,China,Shanghai,16.02083396911621,8.647922973632813,30.19999885559082,939,48.95663833618164
Shanghai.9,China,Shanghai,16.037500381469727,8.638737182617188,30.19999885559082,939,49.219078063964844
Shanghai.10,China,Shanghai,15.983333587646484,8.634400634765624,30.19999885559082,940,49.33515548706055
Shanghai.11,China,Shanghai,16.075000762939453,8.642876586914063,30.299999237060547,931,48.89958953857422
Shanghai.12,China,Shanghai,16.075000762939453,8.642876586914063,30.299999237060547,931,48.89958953857422
Shanghai.13,China,Shanghai,16.129167556762695,8.635457153320312,30.299999237060547,946,49.12063217163086
Shanghai.14,China,Shanghai,16.129167556762695,8.635457153320312,30.299999237060547,946,49.12063217163086
Shanghai.15,China,Shanghai,16.141666412353516,8.638493041992188,30.299999237060547,945,49.1495475769043
Shanghai.16,China,Shanghai,16.162500381469727,8.636264038085937,30.200000762939453,945,48.74656295776367
Shanghai.17,China,Shanghai,16.162500381469727,8.64057861328125,30.30000114440918,946,48.80893325805664
Shanghai.18,China,Shanghai,16.21666717529297,8.6396636962890625,30.400001525878906,953,48.325965881347656
Shanghai.19,China,Shanghai,16.21666717529297,8.6396636962890625,30.400001525878906,953,48.325965881347656
Shanghai.20,China,Shanghai,16.21666717529297,8.6396636962890625,30.400001525878906,947,48.596107482910156
Shanghai.21,China,Shanghai,16.21666717529297,8.6396636962890625,30.400001525878906,947,48.596107482910156
Shanghai.22,China,Shanghai,16.233333587646484,8.655590209960938,30.400001525878906,955,48.48945999145508
Shanghai.23,China,Shanghai,16.254167556762695,8.645531005859375,30.5,957,48.39706039428711
Shanghai.24,China,Shanghai,16.27083396911621,8.650445556640625,30.5,961,48.73257827758789
Shanghai.25,China,Shanghai,16.27083396911621,8.650445556640625,30.5,961,48.73257827758789
Shanghai.26,China,Shanghai,16.287500381469727,8.654639282226562,30.5,966,48.818321228027344
Shanghai.27,China,Shanghai,16.33333396911621,8.637822265625,30.5,996,49.84773635864258
Shanghai.28,China,Shanghai,16.329166412353516,8.639772338867187,30.5,985,49.34793472290039
Shanghai.29,China,Shanghai,16.34583282470703,8.649158325195312,30.5,1003,50.04379653930664
Shanghai.30,China,Shanghai,16.387500762939453,8.661123046875,30.600000381469727,1006,49.79082489013672
Shanghai.31,China,Shanghai,16.387500762939453,8.661123046875,30.600000381469727,1006,49.79082489013672
Shanghai.32,China,Shanghai,16.391666412353516,8.656128540039063,30.600000381469727,1013,49.92131042480469
Shanghai.33,China,Shanghai,16.391666412353516,8.656128540039063,30.600000381469727,1013,49.92131042480469
Shanghai.34,China,Shanghai,16.387500762939453,8.611860961914063,30.19999885559082,983,50.607452392578125
Shanghai.35,China,Shanghai,16.387500762939453,8.611860961914063,30.19999885559082,983,50.607452392578125
Shanghai.36,China,Shanghai,16.387500762939453,8.611860961914063,30.19999885559082,983,50.607452392578125
Shanghai.37,China,Shanghai,16.387500762939453,8.611860961914063,30.19999885559082,983,50.607452392578125
Shanghai.38,China,Shanghai,16.433332443237305,8.654434814453126,30.600000381469727,1023,49.846797943115234
Shanghai.39,China,Shanghai,16.420833587646484,8.6303759765625,30.399999618530273,1031,48.64594650268555
Shanghai.40,China,Shanghai,16.412500381469727,8.628260498046876,30.399999618530273,1027,50.52482986450195
Shanghai.41,China,Shanghai,16.41666603088379,8.626421508789063,30.399999618530273,1020,49.4822998046875
