UID,Country,City,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality
Warsaw.1,Poland,Warsaw,8.337499618530273,7.658688354492187,28.5,519,36.80879592895508
Warsaw.2,Poland,Warsaw,8.387499809265137,7.6771240234375,28.599998474121094,511,36.951133728027344
Warsaw.3,Poland,Warsaw,8.354166984558105,7.659232788085937,28.5,518,36.76063919067383
Warsaw.4,Poland,Warsaw,8.320833206176758,7.636409912109375,28.400001525878906,521,36.61198806762695
Warsaw.5,Poland,Warsaw,8.320833206176758,7.636409912109375,28.400001525878906,521,36.61198806762695
Warsaw.6,Poland,Warsaw,8.337499618530273,7.643687744140625,28.400001525878906,518,37.000728607177734
Warsaw.7,Poland,Warsaw,8.354166984558105,7.63355224609375,28.400001525878906,516,37.90632629394531
Warsaw.8,Poland,Warsaw,8.350000381469727,7.618399047851563,28.30000114440918,514,37.56026840209961
Warsaw.9,Poland,Warsaw,8.350000381469727,7.625048217773437,28.400001525878906,514,37.509849548339844
Warsaw.10,Poland,Warsaw,8.333333015441895,7.60981201171875,28.299999237060547,512,37.76049041748047
Warsaw.11,Poland,Warsaw,8.316666603088379,7.611932373046875,28.299999237060547,511,37.796302795410156
Warsaw.12,Poland,Warsaw,8.291666984558105,7.61266357421875,28.299999237060547,509,37.7119026184082
Warsaw.13,Poland,Warsaw,8.274999618530273,7.6121759033203125,28.299999237060547,512,38.11238098144531
Warsaw.14,Poland,Warsaw,8.266666412353516,7.601116333007813,28.200000762939453,509,37.58380126953125
Warsaw.15,Poland,Warsaw,8.212499618530273,7.597162475585938,28.200000762939453,510,37.83115768432617
Warsaw.16,Poland,Warsaw,8.212499618530273,7.597162475585938,28.200000762939453,510,37.83115768432617
Warsaw.17,Poland,Warsaw,8.166666984558105,7.5777587890625,28.099998474121094,512,37.507118225097656
Warsaw.18,Poland,Warsaw,8.145833015441895,7.569509887695313,28.099998474121094,510,37.83115768432617
Warsaw.19,Poland,Warsaw,8.074999809265137,7.5661474609375,28.100000381469727,510,37.5890998840332
Warsaw.20,Poland,Warsaw,8.116666793823242,7.566863403320313,28.100000381469727,512,37.64668273925781
Warsaw.21,Poland,Warsaw,8.083333015441895,7.569385986328125,28.100000381469727,508,37.34461975097656
Warsaw.22,Poland,Warsaw,8.045833587646484,7.583368530273438,28.200000762939453,510,37.5890998840332
Warsaw.23,Poland,Warsaw,8.045833587646484,7.583368530273438,28.200000762939453,510,37.5890998840332
Warsaw.24,Poland,Warsaw,8,7.584284057617188,28.100000381469727,511,37.74562072753906
Warsaw.25,Poland,Warsaw,7.979166507720947,7.5782421875,28.200000762939453,512,37.70995330810547
Warsaw.26,Poland,Warsaw,7.983333587646484,7.583934326171875,28.200000762939453,508,37.30570983886719
Warsaw.27,Poland,Warsaw,7.9666666984558105,7.591751708984375,28.200000762939453,511,37.15778732299805
Warsaw.28,Poland,Warsaw,7.9666666984558105,7.591751708984375,28.200000762939453,511,37.15778732299805
Warsaw.29,Poland,Warsaw,7.933333396911621,7.583934326171875,28.100000381469727,515,37.534549713134766
Warsaw.30,Poland,Warsaw,7.9375,7.559314575195312,28.100000381469727,514,37.56026840209961
Warsaw.31,Poland,Warsaw,7.941666603088379,7.582061157226563,28.100000381469727,513,37.52174377441406
Warsaw.32,Poland,Warsaw,7.916666507720947,7.583125,28.200000762939453,511,37.56768798828125
Warsaw.33,Poland,Warsaw,7.912499904632568,7.583118896484375,28.200000762939453,510,37.70395278930664
Warsaw.34,Poland,Warsaw,7.870833396911621,7.564644165039063,28.099998474121094,512,37.545230865478516
Warsaw.35,Poland,Warsaw,7.862500190734863,7.559525146484375,28.099998474121094,512,38.38660430908203
Warsaw.36,Poland,Warsaw,7.895833492279053,7.5771923828125,28.200000762939453,512,38.38660430908203
Warsaw.37,Poland,Warsaw,7.854166507720947,7.567948608398438,28.099998474121094,514,37.911346435546875
Warsaw.38,Poland,Warsaw,7.887499809265137,7.585635986328125,28.200000762939453,513,38.112030029296875
Warsaw.39,Poland,Warsaw,7.891666412353516,7.60253662109375,28.299999237060547,513,37.635494232177734
Warsaw.40,Poland,Warsaw,7.891666412353516,7.60253662109375,28.299999237060547,513,37.635494232177734
Warsaw.41,Poland,Warsaw,7.891666412353516,7.60474853515625,28.299999237060547,513,37.7991943359375
Warsaw.42,Poland,Warsaw,7.891666412353516,7.60474853515625,28.299999237060547,513,37.7991943359375
Warsaw.43,Poland,Warsaw,7.912499904632568,7.6059521484375,28.400001525878906,512,37.507118225097656
Warsaw.44,Poland,Warsaw,7.912499904632568,7.6059521484375,28.400001525878906,512,37.507118225097656
Warsaw.45,Poland,Warsaw,7.9708333015441895,7.6251513671875,28.400001525878906,509,37.877784729003906
Warsaw.46,Poland,Warsaw,7.945833206176758,7.62187255859375,28.400001525878906,511,37.69486618041992
Warsaw.47,Poland,Warsaw,7.979166507720947,7.645244140625,28.5,509,38.19477081298828
Warsaw.48,Poland,Warsaw,7.979166507720947,7.645244140625,28.5,509,38.19477081298828
Warsaw.49,Poland,Warsaw,7.9666666984558105,7.645032348632813,28.5,510,38.18508529663086
Warsaw.50,Poland,Warsaw,7.9666666984558105,7.645032348632813,28.5,510,38.18508529663086
