UID,Country,City,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality
St_Louis.1,USA,St_Louis,12.649999618530273,9.664343872070312,37.79999923706055,1000,18.358280181884766
St_Louis.2,USA,St_Louis,12.970833778381348,9.786434326171875,38.29999923706055,974,18.853090286254883
St_Louis.3,USA,St_Louis,12.808333396911621,9.721340942382813,37.900001525878906,986,18.277368545532227
St_Louis.4,USA,St_Louis,12.841666221618652,9.701823120117188,38,993,18.365102767944336
St_Louis.5,USA,St_Louis,12.625,9.605526733398438,37.60000228881836,1010,18.28520393371582
St_Louis.6,USA,St_Louis,12.787500381469727,9.971279907226563,38.5,968,20.42522430419922
St_Louis.7,USA,St_Louis,12.829166412353516,9.647691040039062,38,1010,18.175201416015625
St_Louis.8,USA,St_Louis,12.712499618530273,9.935430908203125,38.400001525878906,969,20.066890716552734
St_Louis.9,USA,St_Louis,13.212499618530273,9.778853149414063,38.099998474121094,979,19.17699432373047
St_Louis.10,USA,St_Louis,12.591666221618652,9.89696533203125,38.5,967,20.633115768432617
St_Louis.11,USA,St_Louis,12.970833778381348,9.59667236328125,37.900001525878906,990,18.49338150024414
St_Louis.12,USA,St_Louis,12.916666984558105,9.973267211914063,39.099998474121094,963,21.43431282043457
St_Louis.13,USA,St_Louis,12.887499809265137,9.84013427734375,38.20000076293945,970,18.83642578125
St_Louis.14,USA,St_Louis,13.370833396911621,9.950296020507812,38.5,980,19.122041702270508
St_Louis.15,USA,St_Louis,13.012499809265137,9.607055053710937,38,984,18.49452018737793
St_Louis.16,USA,St_Louis,12.708333015441895,9.601392822265625,37.70000076293945,1006,18.218904495239258
St_Louis.17,USA,St_Louis,12.720832824707031,9.782508544921875,38.099998474121094,962,19.11426544189453
St_Louis.18,USA,St_Louis,12.479166984558105,9.816809692382812,38.10000228881836,968,19.419464111328125
St_Louis.19,USA,St_Louis,13.0625,9.783012084960937,38.400001525878906,976,19.899179458618164
St_Louis.20,USA,St_Louis,12.550000190734863,9.488821411132813,37.599998474121094,988,19.209089279174805
St_Louis.21,USA,St_Louis,12.833333015441895,9.927838134765626,38.5,973,20.59278678894043
St_Louis.22,USA,St_Louis,13.154166221618652,9.919000244140625,38.599998474121094,976,20.100343704223633
St_Louis.23,USA,St_Louis,12.645833015441895,9.851521606445312,38.20000076293945,974,19.3187255859375
St_Louis.24,USA,St_Louis,12.854166984558105,9.927406005859375,38.400001525878906,974,20.224512100219727
St_Louis.25,USA,St_Louis,13.112500190734863,9.846021728515625,38.20000076293945,981,19.642744064331055
St_Louis.26,USA,St_Louis,13.050000190734863,9.700257568359374,38.099998474121094,990,18.36603546142578
St_Louis.27,USA,St_Louis,13.304166793823242,9.996373291015624,38.79999923706055,976,18.86830711364746
St_Louis.28,USA,St_Louis,12.233333587646484,9.90781005859375,38.29999923706055,972,20.689273834228516
St_Louis.29,USA,St_Louis,13.208333015441895,9.660576782226563,38.19999694824219,983,18.47348403930664
St_Louis.30,USA,St_Louis,12.745833396911621,9.830529174804688,38.20000076293945,973,19.195653915405273
St_Louis.31,USA,St_Louis,13.125,9.96572509765625,38.5,975,20.172679901123047
St_Louis.32,USA,St_Louis,12.933333396911621,9.584796752929687,37.70000076293945,1003,18.290998458862305
St_Louis.33,USA,St_Louis,13.445833206176758,9.9923486328125,38.70000076293945,973,18.997821807861328
St_Louis.34,USA,St_Louis,12.804166793823242,9.729674682617187,38,983,18.608983993530273
St_Louis.35,USA,St_Louis,13.154166221618652,9.672064819335937,38.20000076293945,986,18.427762985229492
St_Louis.36,USA,St_Louis,12.995833396911621,9.960911254882813,38.5,977,20.45722770690918
St_Louis.37,USA,St_Louis,12.8125,9.90216064453125,38.400001525878906,968,20.054826736450195
St_Louis.38,USA,St_Louis,13.0625,9.92428466796875,38.29999923706055,980,19.84577178955078
