UID,Country,City,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality
Detroit.1,USA,Detroit,9.533333778381348,9.986316528320312,36.70000076293945,823,20.31902313232422
Detroit.2,USA,Detroit,8.658333778381348,9.87834716796875,36.70000076293945,789,22.129959106445312
Detroit.3,USA,Detroit,9.354166984558105,9.865952758789062,35.70000076293945,927,18.72760581970215
Detroit.4,USA,Detroit,9.941666603088379,10.008424682617187,36.599998474121094,872,18.59762954711914
Detroit.5,USA,Detroit,9.345833778381348,9.846768188476563,35.80000305175781,903,18.19920539855957
Detroit.6,USA,Detroit,9.183333396911621,9.899617309570312,36,880,15.786235809326172
Detroit.7,USA,Detroit,9.266666412353516,9.873986206054688,35.599998474121094,906,14.919879913330078
Detroit.8,USA,Detroit,8.770833015441895,9.92889404296875,36.69999694824219,802,20.979040145874023
Detroit.9,USA,Detroit,9.966666221618652,10.050968627929688,37.400001525878906,847,19.9746150970459
Detroit.10,USA,Detroit,9.533333778381348,9.95326171875,37.099998474121094,857,20.110122680664062
Detroit.11,USA,Detroit,8.645833015441895,9.798966674804687,35.79999923706055,841,17.89013671875
Detroit.12,USA,Detroit,8.875,9.959383544921875,35.900001525878906,856,14.443632125854492
Detroit.13,USA,Detroit,9.829166412353516,10.038006591796876,36.900001525878906,847,19.787216186523438
Detroit.14,USA,Detroit,8.804166793823242,9.916869506835937,36.20000076293945,817,18.90831756591797
Detroit.15,USA,Detroit,9.875,10.043847045898438,37.20000076293945,838,20.20741844177246
Detroit.16,USA,Detroit,9.662500381469727,9.925635375976562,36.70000076293945,872,19.546255111694336
Detroit.17,USA,Detroit,9.300000190734863,9.993202514648438,36.900001525878906,813,20.978899002075195
Detroit.18,USA,Detroit,9.645833015441895,10.000964965820312,37.29999923706055,816,20.449214935302734
Detroit.19,USA,Detroit,9.350000381469727,9.853402709960937,35.80000305175781,903,18.412742614746094
Detroit.20,USA,Detroit,9.545833587646484,9.9181298828125,36.79999923706055,866,19.983808517456055
Detroit.21,USA,Detroit,9.670833587646484,9.9773486328125,37.099998474121094,817,19.938060760498047
Detroit.22,USA,Detroit,8.6875,10.0319970703125,37.20000076293945,777,23.785058975219727
Detroit.23,USA,Detroit,9.966666221618652,10.069696655273438,37,855,19.672622680664062
Detroit.24,USA,Detroit,8.75,9.954533081054688,35.900001525878906,846,15.326712608337402
Detroit.25,USA,Detroit,8.641666412353516,9.934989624023437,37,813,20.51537322998047
Detroit.26,USA,Detroit,9.554166793823242,9.988549194335938,36.599998474121094,833,20.151477813720703
Detroit.27,USA,Detroit,8.625,9.826275024414063,36,822,18.624366760253906
Detroit.28,USA,Detroit,9.441666603088379,9.96418212890625,37.20000076293945,831,19.424453735351562
Detroit.29,USA,Detroit,9.004166603088379,9.969532470703125,37,792,22.092119216918945
Detroit.30,USA,Detroit,8.533333778381348,9.814954833984375,36,827,18.831668853759766
Detroit.31,USA,Detroit,9.024999618530273,9.9669342041015625,36.099998474121094,863,14.79916763305664
Detroit.32,USA,Detroit,9.341667175292969,9.965550537109374,37.20000076293945,802,21.044858932495117
Detroit.33,USA,Detroit,9.720832824707031,9.962074584960938,36.900001525878906,852,19.326845169067383
