UID,Country,City,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality
Tacoma.1,USA,Tacoma,10.870833396911621,5.366328125,24.69999885559082,1136,57.993316650390625
Tacoma.2,USA,Tacoma,10.766666412353516,5.298170166015625,24.399999618530273,1135,58.75798797607422
Tacoma.3,USA,Tacoma,10.5625,5.3443310546875,25.299999237060547,1146,55.37544631958008
Tacoma.4,USA,Tacoma,10.566666603088379,4.7349920654296875,22.5,1081,59.897701263427734
Tacoma.5,USA,Tacoma,10.841666221618652,5.183489379882812,24.100000381469727,1124,60.106441497802734
Tacoma.6,USA,Tacoma,11.008333206176758,5.479541625976562,25.5,1135,56.31077575683594
Tacoma.7,USA,Tacoma,10.891666412353516,5.3778515625,25.200000762939453,1015,55.52400588989258
Tacoma.8,USA,Tacoma,10.808333396911621,5.272132568359375,24.30000114440918,1125,59.814998626708984
Tacoma.9,USA,Tacoma,10.5,5.336963500976562,25.299999237060547,1121,55.173919677734375
Tacoma.10,USA,Tacoma,11.050000190734863,5.446725463867187,25.700000762939453,1001,56.13022994995117
Tacoma.11,USA,Tacoma,10.641666412353516,5.152221069335938,24,1121,60.441532135009766
Tacoma.12,USA,Tacoma,11.033333778381348,5.374194946289062,24.80000114440918,1113,58.264404296875
Tacoma.13,USA,Tacoma,11.391666412353516,5.519545288085937,25.5,1043,57.63716125488281
Tacoma.14,USA,Tacoma,10.591666221618652,5.317374267578125,25,1075,53.78976821899414
Tacoma.15,USA,Tacoma,10.920833587646484,5.495181884765625,25.600000381469727,1139,55.84324264526367
Tacoma.16,USA,Tacoma,11.087499618530273,5.481420288085937,25.399999618530273,1133,56.942962646484375
Tacoma.17,USA,Tacoma,10.9375,5.319651489257812,24.5,1103,59.260311126708984
Tacoma.18,USA,Tacoma,10.945833206176758,5.51677001953125,25.700000762939453,1149,55.86982345581055
Tacoma.19,USA,Tacoma,NA,NA,NA,NA,NA
Tacoma.20,USA,Tacoma,11.074999809265137,5.5434033203125,26.299999237060547,1012,54.1058235168457
Tacoma.21,USA,Tacoma,10.295833587646484,4.424696044921875,21.299999237060547,1081,62.30973815917969
Tacoma.22,USA,Tacoma,10.412500381469727,4.557318115234375,22,1111,62.726768493652344
Tacoma.23,USA,Tacoma,10.262499809265137,4.649932861328125,22.299999237060547,1170,61.7213020324707
Tacoma.24,USA,Tacoma,10.416666984558105,5.3153009033203125,24.399999618530273,1072,54.85995101928711
Tacoma.25,USA,Tacoma,11.300000190734863,5.516710205078125,25.599998474121094,1032,57.251407623291016
Tacoma.26,USA,Tacoma,10.395833015441895,4.842119140625,22.899999618530273,1152,61.336463928222656
Tacoma.27,USA,Tacoma,10.683333396911621,4.900664672851563,23.099998474121094,1131,60.849796295166016
Tacoma.28,USA,Tacoma,10.629166603088379,5.339324951171875,25.299999237060547,1089,53.48807907104492
Tacoma.29,USA,Tacoma,11.179166793823242,5.444365844726563,25.399999618530273,1003,56.767704010009766
Tacoma.30,USA,Tacoma,11.054166793823242,5.401534423828125,24.900001525878906,1132,57.79768371582031
Tacoma.31,USA,Tacoma,11.100000381469727,5.3943994140625,24.900001525878906,1110,58.74923324584961
Tacoma.32,USA,Tacoma,10.391666412353516,4.917447204589844,23.100000381469727,1144,61.094871520996094
Tacoma.33,USA,Tacoma,10.975000381469727,5.420562744140625,25.299999237060547,1089,56.68741989135742
Tacoma.34,USA,Tacoma,10.524999618530273,4.96013671875,23.200000762939453,1006,59.52521514892578
Tacoma.35,USA,Tacoma,10.608333587646484,5.30213623046875,24.700000762939453,1043,54.69929885864258
Tacoma.36,USA,Tacoma,10.608333587646484,5.33576416015625,25.200000762939453,1140,55.83107376098633
Tacoma.37,USA,Tacoma,11.141666412353516,5.46874755859375,25.299999237060547,1122,57.12771224975586
Tacoma.38,USA,Tacoma,11.0625,5.366568603515625,24.700000762939453,1106,59.27360153198242
Tacoma.39,USA,Tacoma,10.529166221618652,5.302806396484375,25.099998474121094,1129,55.53809356689453
Tacoma.40,USA,Tacoma,10.833333015441895,5.301429443359375,24.5,1120,59.65122604370117
