UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Houston.,USA,Houston,3345.884033203125,13888.8671875,25724.5078125,13211.92578125,20615.32421875,15577.00390625,68822.4453125
Houston.,USA,Houston,29276.484375,351154.1875,536797,333673,427656.21875,397341.9375,1510899.375
Houston.,USA,Houston,20911.775390625,56432.51171875,99334.9453125,53686.8984375,79535.3359375,63273.4375,264498.0625
Houston.,USA,Houston,3345.884033203125,11688.7890625,17080.3125,11092.52734375,13502.7998046875,13382.2802734375,52310.76171875
Houston.,USA,Houston,30112.95703125,0,0,0,0,0,0
Houston.,USA,Houston,5018.826171875,0,0,0,0,0,0
Houston.,USA,Houston,642409.75,891340.75,1304468.5,845816,1030789.0625,1019748.25,3990479
Houston.,USA,Houston,6691.76806640625,0,0,0,0,0,0
Houston.,USA,Houston,44332.96484375,177252.21875,402964.6875,169091.65625,325726.34375,194415.640625,968342.625
Houston.,USA,Houston,171476.5625,2340.56201171875,3425.106689453125,2223.866943359375,2712.2197265625,2683.373779296875,10519.212890625
Houston.,USA,Houston,313676.625,80920.9296875,190450.515625,77210.109375,153980.9375,88371.890625,450548.40625
Houston.,USA,Houston,36431660,16672026,39209868,15907813,31702874,18205570,92695128
Houston.,USA,Houston,33904680,14421394,33949776,13756983,27435110,15741916,80217120
Houston.,USA,Houston,13855306,7714130,18155864,7360172,14678222,8424388,42947264
Houston.,USA,Houston,56702696,59788264,140750480,57034340,113741872,65264964,332571168
Houston.,USA,Houston,4182.35498046875,0,0,0,0,0,0
Houston.,USA,Houston,18402.361328125,7205853.5,15940333,6871019.5,12863797,7932548.5,38921068
Houston.,USA,Houston,23766650,136004496,319993408,129735312,258577872,148436752,755432640
Houston.,USA,Houston,94434232,687037504,1617949952,655184704,1306614528,749458112,3816329472
Houston.,USA,Houston,44002556,101349128,238143888,96664288,192380080,110548704,560684608
Houston.,USA,Houston,95909768,155981424,366656960,148773024,296207520,170158864,863805888
Houston.,USA,Houston,3345.884033203125,0,0,0,0,0,0
Houston.,USA,Houston,35131.78125,38585.9140625,56385.58984375,36605.97265625,44654.1015625,44149.2890625,173035.46875
Houston.,USA,Houston,50188.26171875,23456.048828125,42806.83203125,22321.2734375,34302.72265625,26338.341796875,115144.3515625
Houston.,USA,Houston,29510698,23131422,54446240,22068394,44011112,25257006,128740904
Houston.,USA,Houston,60233440,34127604,80347600,32553422,64920344,37247668,189774880
Houston.,USA,Houston,73249768,37392936,88021128,35672760,71140680,40823160,208054320
Houston.,USA,Houston,233375.40625,6487.42138671875,11000.884765625,6230.17724609375,9027.1279296875,6740.21142578125,17417.90625
Houston.,USA,Houston,21748.24609375,0,0,0,0,0,0
Houston.,USA,Houston,1144292.375,32875.21484375,55028.35546875,31253.81640625,43874.57421875,37191.5078125,154944.09375
Houston.,USA,Houston,5018.826171875,0,0,0,0,0,0
Houston.,USA,Houston,4182.35498046875,3197.12890625,6191.12841796875,3044.5146484375,4970.45263671875,3573.2978515625,16209.8212890625
Houston.,USA,Houston,160602.4375,30300.748046875,53466.86328125,28808.126953125,42707.1953125,34133.0546875,146928.859375
Houston.,USA,Houston,2459224.75,222875.0625,516375.40625,212642.484375,417407.59375,243965.78125,1232064.875
Houston.,USA,Houston,3478046.5,15598354,36715812,14881209,29677670,17030738,86808880
Houston.,USA,Houston,34044372,31018862,72951384,29599028,58990200,33877716,172505008
Houston.,USA,Houston,23114204,144653904,334678880,138061808,270746784,157544112,777317056
Houston.,USA,Houston,368883.71875,292928.90625,568160.9375,278946.125,456577.5625,326252.28125,1458147.625
Houston.,USA,Houston,5018.826171875,0,0,0,0,0,0
Houston.,USA,Houston,3345.884033203125,0,0,0,0,0,0
Houston.,USA,Houston,1214555.875,316914.34375,634987.25,301792.65625,510340.78125,352606.59375,1628418.375
Houston.,USA,Houston,55180320,10868775,24144014,10361693,19476188,11951913,58728440
Houston.,USA,Houston,1217901.75,843737.3125,1586379.375,802769.3125,1270865,944866.5,4210921.5
Houston.,USA,Houston,2731914.25,56780.9296875,130973.5546875,54174.33203125,105882.078125,62196.94921875,313331.25
Houston.,USA,Houston,2509.4130859375,0,0,0,0,0,0
Houston.,USA,Houston,32622.369140625,9445.2294921875,19007.68359375,9028.7529296875,15429.8330078125,10214.1376953125,41005.99609375
Houston.,USA,Houston,6691.76806640625,153977.234375,220851.15625,146151.609375,174697.671875,175964.390625,672670.8125
