UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Paris.1,France,Paris,5445405,284049.625,711973.75,274708.6875,640112.25,311543.15625,1847531.125
Paris.2,France,Paris,969611.0625,77561.875,231574.15625,75285.6953125,209836.140625,83419.078125,538285.1875
Paris.3,France,Paris,92322400,133398440,401596256,129493760,363969312,143267568,927197312
Paris.4,France,Paris,9090104,5331680.5,16054399,5174507.5,14544545,5723469,37036188
Paris.5,France,Paris,36956976,74404032,224040400,72210672,202970288,79871464,516842976
Paris.6,France,Paris,15509055,23476058,70730888,22788008,64100556,25215876,163499664
Paris.7,France,Paris,318743.90625,132749,398485.09375,128873.2578125,361184,142707.5,923961.8125
Paris.8,France,Paris,29694340,8960915,26898818,8699292,24380894,9633140,62369916
Paris.9,France,Paris,92224024,66545304,200516032,64580644,181654992,71442768,463057120
Paris.10,France,Paris,169856656,233462272,703643968,226515136,637205376,250524176,1623543296
Paris.11,France,Paris,36547728,26630114,80048000,25841150,72502304,28565374,183948384
Paris.12,France,Paris,63028656,66320936,199355424,64356048,180563264,71140600,458113984
Paris.13,France,Paris,1877047.375,155860.328125,469791.09375,151261.015625,425620.96875,167355.578125,1085685.25
Paris.14,France,Paris,402955.25,25962.73046875,76781.25,25200.048828125,69570.3828125,27975.48828125,179936.84375
Paris.15,France,Paris,15346928,1174041.25,3531123,1139450.875,3199201.75,1260027.375,8130325
Paris.16,France,Paris,136919792,119853976,359422400,116323944,325626688,128537704,823302976
Paris.17,France,Paris,87076112,40418892,121209616,39228440,109812536,43347340,277646144
Paris.18,France,Paris,58505640,12681196,38034588,12304085,34441700,13591556,87003832
Paris.19,France,Paris,235119664,337000160,1011231232,326862400,915182784,360946464,2310705664
Paris.20,France,Paris,223914048,676080832,2033326208,655727744,1840198912,724506752,4664697856
Paris.21,France,Paris,151672512,227714640,684856192,220859408,619807936,244025280,1571143680
Paris.22,France,Paris,29670728,58990012,177013936,57239980,160311632,63242192,405439968
Paris.23,France,Paris,45601628,39895944,119653120,38726944,108429392,42802592,274338624
Paris.24,France,Paris,155830.34375,25969.490234375,77011.578125,25208.07421875,69789.5546875,27975.23046875,180178.03125
Paris.25,France,Paris,925537.8125,43014.78125,128828.8671875,41761.58984375,116777.609375,46152.15234375,294968.1875
Paris.26,France,Paris,472213.1875,0,0,0,0,0,0
Paris.27,France,Paris,20054894,9190697,27489956,8921754,24912102,9854579,62739136
Paris.28,France,Paris,185140624,289484800,866478656,280893664,784680512,310147520,1975430144
Paris.29,France,Paris,1222552832,1980372864,5938268160,1920927488,5374756864,2121026432,13556663296
Paris.30,France,Paris,452786336,904312640,2726449152,877088128,2467594496,969700096,6282532864
Paris.31,France,Paris,144879728,242649264,731573184,235344256,662116160,260194336,1685757696
Paris.32,France,Paris,94008200,77476872,233414352,75167184,211355408,83119824,538009280
Paris.33,France,Paris,8209426,909780.9375,2730563.25,883319.5625,2475340.5,976730.3125,6276799
Paris.34,France,Paris,47288216,4445466.5,13235715,4315579.5,11995713,4780184,30667608
Paris.35,France,Paris,1991165.625,149117.921875,446606.75,144773.515625,404829.0625,159994.125,1022556.375
Paris.36,France,Paris,171507824,242870464,726440896,235763456,658319296,260414000,1657924608
Paris.37,France,Paris,275457.6875,0,0,0,0,0,0
Paris.38,France,Paris,37572428,10309403,30857848,10003448,27944778,11045264,70350864
Paris.39,France,Paris,183950640,187207968,561354496,181588496,508084832,200504176,1281534208
Paris.40,France,Paris,239135840,479459072,1445540864,465024896,1308298368,514127040,3330947072
Paris.41,France,Paris,40955048,23759246,71632720,23043972,64831776,25477192,165062672
Paris.42,France,Paris,31589488,12973645,39085660,12586881,35391848,13918567,90090640
Paris.43,France,Paris,1168727.625,94672.9140625,284145.71875,91919.3046875,257586.96875,101639.75,653171.375
Paris.44,France,Paris,7437357.5,1936924.375,5766904,1880331.625,5226625.5,2082763.25,13362116
Paris.45,France,Paris,21721806,4802938,14421734,4660640.5,13062466,5154820,33237418
Paris.46,France,Paris,74751344,38381348,115247280,37244220,104385088,41193316,265607600
Paris.47,France,Paris,1043591.125,107781.5546875,323914.46875,104594.90625,293422.15625,115769.0625,749776.25
Paris.48,France,Paris,3601412.5,3419068,10294375,3318609.25,9328281,3671274.75,23759264
Paris.49,France,Paris,432862.09375,54956.78515625,165643.546875,53338.01171875,150081.90625,59016.53515625,382886.21875
Paris.50,France,Paris,1082155.25,116279.53125,350474.5,112854.46875,317548.65625,124869.2890625,810124.3125
Paris.51,France,Paris,856279.875,62189.9453125,187393.34375,60383.90625,169904.671875,66841.6484375,433910.28125
Paris.52,France,Paris,258930.234375,187813.25,546775.8125,182212.328125,495008.03125,202718.5625,1293262.875
Paris.53,France,Paris,3274011.5,5684087.5,16728198,5515327.5,15148019,6123390,39201008
Paris.54,France,Paris,117203.90625,98931.6484375,302545.75,96035.96875,274288.46875,105943.9453125,690038.875
