UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Melbourne.1,Australia,Melbourne,8399877,37405872,123033160,36025424,106785256,41975612,305613088
Melbourne.2,Australia,Melbourne,334823.1875,502129.65625,1660309.125,483429.375,1440509.875,563630,4140053
Melbourne.3,Australia,Melbourne,192523.34375,5729117,19012698,5517288,16506432,6439624.5,47655836
Melbourne.4,Australia,Melbourne,2511.173828125,0,0,0,0,0,0
Melbourne.5,Australia,Melbourne,4185.2900390625,1605.004638671875,5095.0595703125,1546.9822998046875,4430.82763671875,1825.0076904296875,13167.806640625
Melbourne.6,Australia,Melbourne,65290.5234375,94144.8671875,312289.3125,90630.1328125,270959.09375,105776.328125,782713.1875
Melbourne.7,Australia,Melbourne,146850112,97557904,321882816,93887800,279055552,109353528,799654720
Melbourne.8,Australia,Melbourne,71025208,82986416,275682944,79873136,239121200,93178704,689903872
Melbourne.9,Australia,Melbourne,30134.087890625,7903.625,25633.15234375,7612.71533203125,22237.37109375,8844.013671875,62824.0859375
Melbourne.10,Australia,Melbourne,58594.05859375,174053.03125,510924.15625,167665.921875,443521.5625,198357.796875,1314491.75
Melbourne.11,Australia,Melbourne,52734.65234375,41186.22265625,116955.96875,39699.16015625,101872.71875,48217.35546875,333945
Melbourne.12,Australia,Melbourne,56919.94140625,43240.80078125,122705.0078125,41622.671875,106697.2890625,50553.15234375,348955.4375
Melbourne.13,Australia,Melbourne,994424.875,63305.7421875,208674.625,60962.22265625,181161.53125,71297.984375,526146.875
Melbourne.14,Australia,Melbourne,49834248,47586184,156485680,45813572,135733488,53354288,387947392
Melbourne.15,Australia,Melbourne,103224320,269379552,895579584,259182416,776362560,302272448,2239264768
Melbourne.16,Australia,Melbourne,50812768,87584720,291023552,84288880,252379552,98320640,728060992
Melbourne.17,Australia,Melbourne,65250344,43407300,141808976,41798392,123005112,48617104,349688672
Melbourne.18,Australia,Melbourne,37667.609375,202795.96875,615352.4375,195374.46875,534069.5,229279.3125,1548127.5
Melbourne.19,Australia,Melbourne,60268.17578125,3494.939453125,11018.453125,3370.029296875,9589.6533203125,3976.907958984375,28429.681640625
Melbourne.20,Australia,Melbourne,113002.828125,5335.2021484375,16781.4921875,5141.4658203125,14591.259765625,6070.94580078125,43438.25390625
Melbourne.21,Australia,Melbourne,1915188.625,4413004,13948820,4252442.5,12130509,5033493,36478456
Melbourne.22,Australia,Melbourne,1823112.25,322315.5,1065926.75,310324.375,924890.1875,361835.90625,2659077.25
Melbourne.23,Australia,Melbourne,4787971.5,4990942.5,16549671,4803582.5,14353005,5601541.5,41330896
Melbourne.24,Australia,Melbourne,18415.275390625,43460.9453125,142945.546875,41862.515625,124091.2578125,48780.66796875,355350.40625
Melbourne.25,Australia,Melbourne,2511.173828125,19368.63671875,60056.53125,18661.724609375,52160.63671875,21948.79296875,152730.3125
Melbourne.26,Australia,Melbourne,4185.2900390625,118253.6796875,344500.1875,113812.8203125,299104.75,136462.0625,936303.875
Melbourne.27,Australia,Melbourne,30134.087890625,1175.3282470703125,3288.52197265625,1131.3983154296875,2861.9716796875,1372.8485107421875,9310.798828125
Melbourne.28,Australia,Melbourne,2511.173828125,0,0,0,0,0,0
Melbourne.29,Australia,Melbourne,30134.087890625,37747.6875,107314.1875,36413.44921875,93435.5078125,44243.1015625,306257.59375
Melbourne.30,Australia,Melbourne,163226.3125,160921,456879.71875,155078.640625,397950.875,188560.703125,1304822.875
Melbourne.31,Australia,Melbourne,5022.34765625,23879.349609375,48005.75,23050.69140625,41660.12109375,27060.67578125,123944.828125
Melbourne.32,Australia,Melbourne,2511.173828125,0,0,0,0,0,0
