UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Portland_ME.1,USA,Portland_ME,257239.984375,321939.40625,782126.4375,307644.09375,635576.8125,346748.59375,1720480.375
Portland_ME.2,USA,Portland_ME,4373080,600966.875,1496479,573746.9375,1213449.875,651570.875,3442099.25
Portland_ME.3,USA,Portland_ME,3310678.75,2926938.25,7110766,2796971,5778398.5,3152493,15641887
Portland_ME.4,USA,Portland_ME,601941.5625,1884461.75,4578151.5,1800784.5,3720328.75,2029681.625,10070776
Portland_ME.5,USA,Portland_ME,205792,68648.3359375,166775.71875,65600.09375,135526.421875,73938.4921875,366864.4375
Portland_ME.6,USA,Portland_ME,1138287,247731.859375,613906.75,236654.515625,498578.46875,267349.3125,1369585.125
Portland_ME.7,USA,Portland_ME,3889468.75,3324567.75,8238645,3175909.75,6690936,3587834.5,18379868
Portland_ME.8,USA,Portland_ME,205792,174811.734375,435302.03125,166893.875,352973.3125,189531.65625,1001252.0625
Portland_ME.9,USA,Portland_ME,50161.796875,228170.046875,568170.625,217835.421875,460712.46875,247382.984375,1306867.25
Portland_ME.10,USA,Portland_ME,65596.1953125,845114.5625,2053139.375,807588.25,1668436,910240.5,4516387.5
Portland_ME.11,USA,Portland_ME,44179684,24048640,58424276,22980788,47477132,25901870,128518640
Portland_ME.12,USA,Portland_ME,8602105,21331448,51823072,20384248,42112812,22975282,113997640
Portland_ME.13,USA,Portland_ME,4810388,5761986,14278834,5504338.5,11596418,6218267.5,31855128
Portland_ME.14,USA,Portland_ME,29582.599609375,41390.55859375,102104.0390625,39512.46484375,82753.671875,44998.91796875,237974.890625
Portland_ME.15,USA,Portland_ME,59165.19921875,988151.875,2437616.25,943314.5625,1975648.875,1074297.375,5681376
Portland_ME.16,USA,Portland_ME,13355900,19771848,50277484,18872548,40754404,21388784,115018128
Portland_ME.17,USA,Portland_ME,24695040,132712576,337472480,126676320,273551712,143565792,772024576
Portland_ME.18,USA,Portland_ME,58560684,230607968,586408960,220119072,475337056,249467072,1341508352
Portland_ME.19,USA,Portland_ME,34470160,136860352,341156000,130629856,276556160,148384320,786353472
Portland_ME.20,USA,Portland_ME,4584016.5,1509309.125,3723230.25,1440824.5,3017618.25,1640888.5,8677769
Portland_ME.21,USA,Portland_ME,20141892,26457126,65265596,25256636,52896712,28763616,152115152
Portland_ME.22,USA,Portland_ME,69587272,211455120,537705600,201837360,435858528,228747904,1230091136
Portland_ME.23,USA,Portland_ME,42907632,44261104,112550792,42247944,91232504,47880772,257478672
Portland_ME.24,USA,Portland_ME,68837424,130234040,331169856,124310512,268442848,140884560,757606272
Portland_ME.25,USA,Portland_ME,1564019.125,167452.328125,413078.75,159854.203125,334793.65625,182050.5625,962766.625
Portland_ME.26,USA,Portland_ME,681686,119593.5859375,304112.46875,114154.03125,246510.390625,129373.9453125,695707.9375
Portland_ME.27,USA,Portland_ME,4325490.5,624514.25,1588066.5,596109,1287270.25,675587,3632967
Portland_ME.28,USA,Portland_ME,31304820,12254331,31161328,11696958,25259048,13256489,71286728
Portland_ME.29,USA,Portland_ME,9003.3994140625,0,0,0,0,0,0
Portland_ME.30,USA,Portland_ME,4051529.75,101207.109375,257357.765625,96603.828125,208611.546875,109483.8046875,588748.875
Portland_ME.31,USA,Portland_ME,1458550.75,71091.9296875,180778.4375,67858.40625,146537.125,76905.8203125,413560.8125
Portland_ME.32,USA,Portland_ME,50161.796875,0,0,0,0,0,0
Portland_ME.33,USA,Portland_ME,51448,33933.6875,84587.5546875,32388.875,68570.40625,36790.984375,194971.546875
Portland_ME.34,USA,Portland_ME,1254045,1110983.625,2769382.75,1060406.625,2244984.25,1204531,6383337
