UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Stuttgart.1,Germany,Stuttgart,358135.9375,0,0,0,0,0,0
Stuttgart.2,Germany,Stuttgart,632004.625,9134.1826171875,21098.484375,9105.8017578125,20956.3359375,9507.08984375,33473.98828125
Stuttgart.3,Germany,Stuttgart,22564782,25696426,53271832,24310872,52197052,27562746,121079096
Stuttgart.4,Germany,Stuttgart,16806888,96450120,199952864,91249512,195918736,103455232,454463616
Stuttgart.5,Germany,Stuttgart,20357202,21958680,45523024,20774666,44604576,23553526,103467192
Stuttgart.6,Germany,Stuttgart,2128857.75,49988.05859375,102478.9140625,47478.4453125,100232.8125,53719.21875,234870.359375
Stuttgart.7,Germany,Stuttgart,115217768,54098212,110904984,51382240,108474208,58136148,254181984
Stuttgart.8,Germany,Stuttgart,9196222,29873364,61931132,28262588,60681640,32043046,140760416
Stuttgart.9,Germany,Stuttgart,29241856,122790760,254560224,116169848,249424384,131708976,578578240
Stuttgart.10,Germany,Stuttgart,83794944,108206312,224324896,102371816,219799056,116065272,509857760
Stuttgart.11,Germany,Stuttgart,12001435,6208036,12870016,5873297.5,12610358,6658921.5,29251666
Stuttgart.12,Germany,Stuttgart,26624026,14050633,28944776,13316050,28290232,15103644,66451516
Stuttgart.13,Germany,Stuttgart,139207328,110073856,226755840,104319080,221628080,118323232,520586880
Stuttgart.14,Germany,Stuttgart,510038.8125,9769.833984375,20094.640625,9303.9423828125,19837.234375,10455.8798828125,44887.73046875
Stuttgart.15,Germany,Stuttgart,2359484,6553.56787109375,15137.681640625,6533.20458984375,15035.6923828125,6821.1201171875,24016.822265625
Stuttgart.16,Germany,Stuttgart,3293076.75,250212.078125,514637.40625,238280.28125,508045,267782.15625,1149605.125
Stuttgart.17,Germany,Stuttgart,19093192,4657708,9723476,4390253.5,9509955,4995524,22160490
Stuttgart.18,Germany,Stuttgart,284535136,257606368,537781504,242814144,525972192,276290112,1225642112
Stuttgart.19,Germany,Stuttgart,1241833.625,29223.365234375,67501.25,29132.5625,67046.4609375,30416.423828125,107094.703125
Stuttgart.20,Germany,Stuttgart,11224180,27171686,56723872,25611436,55478256,29142400,129277720
Stuttgart.21,Germany,Stuttgart,11052319,11860768,24764406,11180892,24222290,12731385,56546428
Stuttgart.22,Germany,Stuttgart,311073792,190270816,397271424,179364224,388574752,204237296,907119680
Stuttgart.23,Germany,Stuttgart,21070146,39888212,82042256,37986072,80991320,42689192,183267312
Stuttgart.24,Germany,Stuttgart,22990554,54189684,111457592,51605548,110029848,57994924,248975760
Stuttgart.25,Germany,Stuttgart,926940.125,39079.3359375,80378.5625,37215.76953125,79348.9375,41823.51953125,179550.921875
Stuttgart.26,Germany,Stuttgart,24215756,1043860.625,2179173.5,983920.1875,2131320.25,1119570.125,4966491
Stuttgart.27,Germany,Stuttgart,297714080,625400768,1305592704,589489088,1276922624,670760064,2975537920
Stuttgart.28,Germany,Stuttgart,375481696,1091893632,2279447296,1029194944,2229392384,1171086848,5195022336
Stuttgart.29,Germany,Stuttgart,383327424,1170000768,2442504960,1102817024,2388869120,1254859008,5566641664
Stuttgart.30,Germany,Stuttgart,8728316,2837936.75,5925402.5,2675262.5,5795689.5,3046250.25,13529915
Stuttgart.31,Germany,Stuttgart,259454.53125,446027.625,931272.8125,420460.75,910886.375,478767.5,2126445
Stuttgart.32,Germany,Stuttgart,184999952,244311072,502500160,232660656,496063232,261466768,1122492800
Stuttgart.33,Germany,Stuttgart,13030383,4365764.5,8979525,4157575.75,8864500,4672332,20058608
Stuttgart.34,Germany,Stuttgart,53119432,25400642,53026624,23942088,51862192,27242908,120851432
Stuttgart.35,Germany,Stuttgart,397291392,943465024,1969586944,889289536,1926336000,1011892992,4488827392
Stuttgart.36,Germany,Stuttgart,25025166,31829216,66446976,30001524,64987844,34137736,151437376
Stuttgart.37,Germany,Stuttgart,19485700,12111768,25284644,11416288,24729410,12990214,57625488
Stuttgart.38,Germany,Stuttgart,32747818,7060566.5,14741941,6655845,14419226,7578835,33661380
Stuttgart.39,Germany,Stuttgart,160111168,175566256,366569440,165502592,358544864,188453392,837015424
Stuttgart.40,Germany,Stuttgart,8894633,2599377.25,5346411.5,2475421.5,5277925,2781907.75,11942899
Stuttgart.41,Germany,Stuttgart,6287891.5,594684.3125,1241468.625,560536.375,1214206.75,637815.6875,2829394.75
Stuttgart.42,Germany,Stuttgart,27213898,10682719,22301346,10069297,21811624,11457518,50826344
Stuttgart.43,Germany,Stuttgart,146785840,268503616,560530752,253085632,548221824,287977728,1277489280
Stuttgart.44,Germany,Stuttgart,44656116,18103948,37793976,17064384,36964044,19416996,86135144
Stuttgart.45,Germany,Stuttgart,21124478,4109948,8581268,3874360.25,8393416,4411631,19594254
