UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Victoria.1,Canada,Victoria,229149.828125,157317.609375,451850.125,158721.59375,445015.375,180783.59375,1243372.875
Victoria.2,Canada,Victoria,107750.703125,56184.859375,161375.03125,56686.28125,158934.0625,64565.5703125,444061.78125
Victoria.3,Canada,Victoria,7110109.5,10971693,31037544,11054735,30491640,12670026,87557176
Victoria.4,Canada,Victoria,0,0,0,0,0,0,0
Victoria.5,Canada,Victoria,66087.09375,8427.728515625,24206.255859375,8502.9423828125,23840.107421875,9684.8359375,66609.265625
Victoria.6,Canada,Victoria,19153764,15715536,45138416,15855789,44455640,18059714,124209064
Victoria.7,Canada,Victoria,23629728,16773895,47451240,16900852,46616652,19370362,133860360
Victoria.8,Canada,Victoria,28359984,14991354,42408660,15104820,41662760,17311900,119635192
Victoria.9,Canada,Victoria,40588972,64757492,183190800,65247616,179968768,74781440,516782848
Victoria.10,Canada,Victoria,86803968,89541104,253300528,90218808,248845360,103401368,714563008
Victoria.11,Canada,Victoria,131024856,665806400,1838525568,671089984,1807564288,766083072,5097478656
Victoria.12,Canada,Victoria,113644664,172214480,475544704,173581088,467536384,198151584,1318490752
Victoria.13,Canada,Victoria,4787723,1010311.8125,2789826,1018329.125,2742844.25,1162474.125,7735044.5
Victoria.14,Canada,Victoria,221248.109375,30901.673828125,88756.2734375,31177.455078125,87413.734375,35511.0625,244233.96875
Victoria.15,Canada,Victoria,161626.046875,11378401,32681226,11479948,32186886,13075639,89930160
Victoria.16,Canada,Victoria,8799641,1198899.625,3391536.75,1207973.75,3331885.25,1384480,9567554
Victoria.17,Canada,Victoria,3374752,180032.828125,509290.28125,181395.4375,500332.65625,207900.5,1436712.125
Victoria.18,Canada,Victoria,25789772,7013126,19839252,7066206,19490310,8098703.5,55966704
Victoria.19,Canada,Victoria,51399240,19190362,54287124,19335608,53332300,22160882,153144448
Victoria.20,Canada,Victoria,60512796,31917114,88134376,32170394,86650152,36724132,244360512
Victoria.21,Canada,Victoria,63055712,46979924,129728088,47352736,127543408,54055540,359682816
Victoria.22,Canada,Victoria,146540.953125,224304.078125,416510.25,224863.3125,401401,271697.75,1456807.25
Victoria.23,Canada,Victoria,110624.0546875,29496.919921875,85018.2890625,29765.7890625,83766.3125,33763.703125,230070.875
Victoria.24,Canada,Victoria,115652.421875,221226.90625,637637.1875,223243.421875,628247.3125,253227.765625,1725531.5
Victoria.25,Canada,Victoria,4034186.25,825913.75,2380512,833442.125,2345456.75,945383.6875,6441984.5
Victoria.26,Canada,Victoria,80955256,9006393,25958918,9088488,25576648,10309183,70248312
Victoria.27,Canada,Victoria,20898608,11760196,16674821,11806419,16132777,14000462,53016228
Victoria.28,Canada,Victoria,43100.28125,192508.203125,554861.9375,194262.953125,546691.0625,220354.859375,1501530.625
Victoria.29,Canada,Victoria,172401.125,575189.9375,1657856.625,580432.9375,1633443.125,658392.1875,4486382
Victoria.30,Canada,Victoria,390775.875,722674.5625,2082948.25,729261.875,2052274.625,827210.6875,5636736.5
