UID,Country,City,Aridity_Index
Muenster.1,Germany,Muenster,9255
Muenster.2,Germany,Muenster,9235
Muenster.3,Germany,Muenster,9601
Muenster.4,Germany,Muenster,8985
Muenster.5,Germany,Muenster,9447
Muenster.6,Germany,Muenster,9584
Muenster.7,Germany,Muenster,9286
Muenster.8,Germany,Muenster,9391
Muenster.9,Germany,Muenster,9044
Muenster.10,Germany,Muenster,9192
Muenster.11,Germany,Muenster,9114
Muenster.12,Germany,Muenster,9210
Muenster.13,Germany,Muenster,9110
Muenster.14,Germany,Muenster,9299
Muenster.15,Germany,Muenster,9088
Muenster.16,Germany,Muenster,9159
Muenster.17,Germany,Muenster,9117
Muenster.18,Germany,Muenster,9010
Muenster.19,Germany,Muenster,9151
Muenster.20,Germany,Muenster,9227
Muenster.21,Germany,Muenster,9512
Muenster.22,Germany,Muenster,9394
Muenster.23,Germany,Muenster,9267
Muenster.24,Germany,Muenster,9302
Muenster.25,Germany,Muenster,9197
Muenster.26,Germany,Muenster,9413
Muenster.27,Germany,Muenster,9553
Muenster.28,Germany,Muenster,9366
Muenster.29,Germany,Muenster,9610
Muenster.30,Germany,Muenster,9271
Muenster.31,Germany,Muenster,9538
Muenster.32,Germany,Muenster,9255
Muenster.33,Germany,Muenster,9383
Muenster.34,Germany,Muenster,9031
Muenster.35,Germany,Muenster,9118
Muenster.36,Germany,Muenster,9195
Muenster.37,Germany,Muenster,9206
Muenster.38,Germany,Muenster,9155
Muenster.39,Germany,Muenster,9333
Muenster.40,Germany,Muenster,9157
