UID,Country,City,Aridity_Index
Brantford.1,Canada,Brantford,8837
Brantford.2,Canada,Brantford,8719
Brantford.3,Canada,Brantford,9199
Brantford.4,Canada,Brantford,9100
Brantford.5,Canada,Brantford,9091
Brantford.6,Canada,Brantford,9169
Brantford.7,Canada,Brantford,9089
Brantford.8,Canada,Brantford,8995
Brantford.9,Canada,Brantford,9100
Brantford.10,Canada,Brantford,8767
Brantford.11,Canada,Brantford,9096
Brantford.12,Canada,Brantford,9008
Brantford.13,Canada,Brantford,8978
Brantford.14,Canada,Brantford,8885
Brantford.15,Canada,Brantford,9223
Brantford.16,Canada,Brantford,8898
Brantford.17,Canada,Brantford,8886
Brantford.18,Canada,Brantford,9070
Brantford.19,Canada,Brantford,9061
Brantford.20,Canada,Brantford,8976
Brantford.21,Canada,Brantford,8745
Brantford.22,Canada,Brantford,9271
Brantford.23,Canada,Brantford,9046
Brantford.24,Canada,Brantford,9015
Brantford.25,Canada,Brantford,8798
Brantford.26,Canada,Brantford,9248
Brantford.27,Canada,Brantford,9040
