UID,Country,City,Aridity_Index
Bern.1,Switzerland,Bern,10963
Bern.2,Switzerland,Bern,11348
Bern.3,Switzerland,Bern,12011
Bern.4,Switzerland,Bern,11710
Bern.5,Switzerland,Bern,11831
Bern.6,Switzerland,Bern,11372
Bern.7,Switzerland,Bern,11365
Bern.8,Switzerland,Bern,11111
Bern.9,Switzerland,Bern,12583
Bern.10,Switzerland,Bern,12005
Bern.11,Switzerland,Bern,10976
Bern.12,Switzerland,Bern,12637
Bern.13,Switzerland,Bern,11743
Bern.14,Switzerland,Bern,12877
Bern.15,Switzerland,Bern,11277
Bern.16,Switzerland,Bern,12326
Bern.17,Switzerland,Bern,11314
Bern.18,Switzerland,Bern,12170
Bern.19,Switzerland,Bern,11532
Bern.20,Switzerland,Bern,11420
Bern.21,Switzerland,Bern,11650
Bern.22,Switzerland,Bern,13267
Bern.23,Switzerland,Bern,12988
Bern.24,Switzerland,Bern,11896
Bern.25,Switzerland,Bern,12424
Bern.26,Switzerland,Bern,11368
Bern.27,Switzerland,Bern,11340
Bern.28,Switzerland,Bern,12170
Bern.29,Switzerland,Bern,12313
Bern.30,Switzerland,Bern,11247
Bern.31,Switzerland,Bern,11014
Bern.32,Switzerland,Bern,11333
Bern.33,Switzerland,Bern,12638
Bern.34,Switzerland,Bern,11295
Bern.35,Switzerland,Bern,11024
Bern.36,Switzerland,Bern,11884
Bern.37,Switzerland,Bern,11481
Bern.38,Switzerland,Bern,11496
Bern.39,Switzerland,Bern,11317
Bern.40,Switzerland,Bern,12839
