UID,Country,City,Aridity_Index
Buenos_Aires.1,Argentina,Buenos_Aires,7249
Buenos_Aires.2,Argentina,Buenos_Aires,7336
Buenos_Aires.3,Argentina,Buenos_Aires,6448
Buenos_Aires.4,Argentina,Buenos_Aires,6894
Buenos_Aires.5,Argentina,Buenos_Aires,6333
Buenos_Aires.6,Argentina,Buenos_Aires,6974
Buenos_Aires.7,Argentina,Buenos_Aires,7117
Buenos_Aires.8,Argentina,Buenos_Aires,6466
Buenos_Aires.9,Argentina,Buenos_Aires,6750
Buenos_Aires.10,Argentina,Buenos_Aires,6773
Buenos_Aires.11,Argentina,Buenos_Aires,6668
Buenos_Aires.12,Argentina,Buenos_Aires,6380
Buenos_Aires.13,Argentina,Buenos_Aires,7005
Buenos_Aires.14,Argentina,Buenos_Aires,7022
Buenos_Aires.15,Argentina,Buenos_Aires,6442
Buenos_Aires.16,Argentina,Buenos_Aires,7148
Buenos_Aires.17,Argentina,Buenos_Aires,7411
Buenos_Aires.18,Argentina,Buenos_Aires,6470
Buenos_Aires.19,Argentina,Buenos_Aires,7210
Buenos_Aires.20,Argentina,Buenos_Aires,6944
Buenos_Aires.21,Argentina,Buenos_Aires,7183
Buenos_Aires.22,Argentina,Buenos_Aires,6433
Buenos_Aires.23,Argentina,Buenos_Aires,6976
Buenos_Aires.24,Argentina,Buenos_Aires,6400
Buenos_Aires.25,Argentina,Buenos_Aires,6929
Buenos_Aires.26,Argentina,Buenos_Aires,6477
Buenos_Aires.27,Argentina,Buenos_Aires,6835
Buenos_Aires.28,Argentina,Buenos_Aires,6928
Buenos_Aires.29,Argentina,Buenos_Aires,6317
Buenos_Aires.30,Argentina,Buenos_Aires,6582
Buenos_Aires.31,Argentina,Buenos_Aires,7259
Buenos_Aires.32,Argentina,Buenos_Aires,7391
Buenos_Aires.33,Argentina,Buenos_Aires,6842
Buenos_Aires.34,Argentina,Buenos_Aires,6697
Buenos_Aires.35,Argentina,Buenos_Aires,6467
Buenos_Aires.36,Argentina,Buenos_Aires,7000
Buenos_Aires.37,Argentina,Buenos_Aires,6835
Buenos_Aires.38,Argentina,Buenos_Aires,6497
Buenos_Aires.39,Argentina,Buenos_Aires,6766
Buenos_Aires.40,Argentina,Buenos_Aires,6979
Buenos_Aires.41,Argentina,Buenos_Aires,6656
Buenos_Aires.42,Argentina,Buenos_Aires,7223
Buenos_Aires.43,Argentina,Buenos_Aires,6478
Buenos_Aires.44,Argentina,Buenos_Aires,7033
Buenos_Aires.45,Argentina,Buenos_Aires,7404
Buenos_Aires.46,Argentina,Buenos_Aires,6945
Buenos_Aires.47,Argentina,Buenos_Aires,6585
Buenos_Aires.48,Argentina,Buenos_Aires,7213
Buenos_Aires.49,Argentina,Buenos_Aires,6705
Buenos_Aires.50,Argentina,Buenos_Aires,7411
