UID,Country,City,Aridity_Index
Orangeville.1,Canada,Orangeville,10237
Orangeville.2,Canada,Orangeville,9955
Orangeville.3,Canada,Orangeville,10404
Orangeville.4,Canada,Orangeville,10232
Orangeville.5,Canada,Orangeville,10332
Orangeville.6,Canada,Orangeville,10283
Orangeville.7,Canada,Orangeville,10276
Orangeville.8,Canada,Orangeville,10700
Orangeville.9,Canada,Orangeville,10242
Orangeville.10,Canada,Orangeville,10400
Orangeville.11,Canada,Orangeville,10450
Orangeville.12,Canada,Orangeville,10105
Orangeville.13,Canada,Orangeville,10568
Orangeville.14,Canada,Orangeville,10582
Orangeville.15,Canada,Orangeville,10036
Orangeville.16,Canada,Orangeville,10245
Orangeville.17,Canada,Orangeville,9955
Orangeville.18,Canada,Orangeville,10671
Orangeville.19,Canada,Orangeville,10273
Orangeville.20,Canada,Orangeville,10310
Orangeville.21,Canada,Orangeville,10280
Orangeville.22,Canada,Orangeville,10490
Orangeville.23,Canada,Orangeville,10412
Orangeville.24,Canada,Orangeville,10546
Orangeville.25,Canada,Orangeville,10318
Orangeville.26,Canada,Orangeville,10728
Orangeville.27,Canada,Orangeville,9996
Orangeville.28,Canada,Orangeville,10475
Orangeville.29,Canada,Orangeville,10762
Orangeville.30,Canada,Orangeville,10709
