UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Hiroshima.1,Japan,Hiroshima,7632.391304347826,3584.4,8968.4
Hiroshima.2,Japan,Hiroshima,6542.930434782609,2620.4,8895.2
Hiroshima.3,Japan,Hiroshima,4865.304347826087,-438,7764.8
Hiroshima.4,Japan,Hiroshima,7619.269565217392,3105.8,9041.6
Hiroshima.5,Japan,Hiroshima,962.5304347826087,-3000,8986.2
Hiroshima.6,Japan,Hiroshima,7282.086956521739,1996,9509.4
Hiroshima.7,Japan,Hiroshima,2481.269565217391,-3000,6204.2
Hiroshima.8,Japan,Hiroshima,7651.791304347827,3493.2,8853.8
Hiroshima.9,Japan,Hiroshima,5621.834782608696,2337,7942.2
Hiroshima.10,Japan,Hiroshima,7257.895652173913,5062.2,8700.4
Hiroshima.11,Japan,Hiroshima,6909,1404.4,8843.2
Hiroshima.12,Japan,Hiroshima,3402.191304347826,2059.2,5703
Hiroshima.13,Japan,Hiroshima,7201.878260869566,2639.4,8887.6
Hiroshima.14,Japan,Hiroshima,7290.904347826087,2672.8,9097.4
Hiroshima.15,Japan,Hiroshima,3485.939130434783,1812.6,5065.4
Hiroshima.16,Japan,Hiroshima,7357.24347826087,2257.4,9548.4
Hiroshima.17,Japan,Hiroshima,4600.869565217391,2845.8,6338.8
Hiroshima.18,Japan,Hiroshima,7747.965217391305,4351.8,8916
Hiroshima.19,Japan,Hiroshima,7270.24347826087,2141.8,9113.6
Hiroshima.20,Japan,Hiroshima,7289.269565217392,1711.4,9189.2
Hiroshima.21,Japan,Hiroshima,7531.504347826087,5028.2,9024.4
Hiroshima.22,Japan,Hiroshima,8010.226086956522,2116.4,9696.6
Hiroshima.23,Japan,Hiroshima,7325.643478260869,2820,9296.8
Hiroshima.24,Japan,Hiroshima,6582.886956521739,2143.8,8315.4
Hiroshima.25,Japan,Hiroshima,7409.565217391304,3270.4,9151
Hiroshima.26,Japan,Hiroshima,7705.139130434783,294.6,9471.6
Hiroshima.27,Japan,Hiroshima,7043.921739130435,1782.8,8763.4
Hiroshima.28,Japan,Hiroshima,7426.321739130435,1659.6,9094.6
Hiroshima.29,Japan,Hiroshima,5412.452173913043,844.6,8191
Hiroshima.30,Japan,Hiroshima,7361.095652173914,793,9363.6
Hiroshima.31,Japan,Hiroshima,6751.982608695652,1680.2,9190.2
Hiroshima.32,Japan,Hiroshima,5280.095652173913,1122,7695.6
Hiroshima.33,Japan,Hiroshima,7799.573913043479,4725.8,9363.6
Hiroshima.34,Japan,Hiroshima,3548.3739130434783,-3000,7689
Hiroshima.35,Japan,Hiroshima,7730.095652173913,3513.6,9026
Hiroshima.36,Japan,Hiroshima,7170.904347826086,2277.4,9209.4
Hiroshima.37,Japan,Hiroshima,6198.982608695652,1506.4,8467.4
Hiroshima.38,Japan,Hiroshima,2501.826086956522,563.8,4120.2
Hiroshima.39,Japan,Hiroshima,5593.878260869566,3074.2,7540
Hiroshima.40,Japan,Hiroshima,6856.330434782609,3469.4,8945.4
Hiroshima.41,Japan,Hiroshima,7396.773913043478,3664.8,9164.6
Hiroshima.42,Japan,Hiroshima,6833.286956521739,3255.2,8315
Hiroshima.43,Japan,Hiroshima,6174,1262.4,8380
Hiroshima.44,Japan,Hiroshima,6376.408695652174,1316.2,9212.8
Hiroshima.45,Japan,Hiroshima,6842.878260869566,-49.8,8986
Hiroshima.46,Japan,Hiroshima,7435.043478260869,2146.8,9285.8
