UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Norfolk.1,USA,Norfolk,6321.017391304347,3635.4,7639.4
Norfolk.2,USA,Norfolk,6080.782608695652,3611.6,8036.4
Norfolk.3,USA,Norfolk,5751.921739130435,2606.2,7946.4
Norfolk.4,USA,Norfolk,5483.921739130435,2511.4,7649.6
Norfolk.5,USA,Norfolk,6466.852173913044,2914,8412.6
Norfolk.6,USA,Norfolk,6693.165217391304,4300.2,8740.6
Norfolk.7,USA,Norfolk,5184.721739130435,1977,9190.8
Norfolk.8,USA,Norfolk,6925.034782608695,3699.8,8732.2
Norfolk.9,USA,Norfolk,5147.069565217392,1831.8,8015
Norfolk.10,USA,Norfolk,7619.260869565217,5635.2,9161.4
Norfolk.11,USA,Norfolk,5659.469565217391,1858.4,7733.8
Norfolk.12,USA,Norfolk,4595.582608695652,1452.8,6339
Norfolk.13,USA,Norfolk,5612.182608695653,2398.2,9008.2
Norfolk.14,USA,Norfolk,6369.904347826086,3706,8789.8
Norfolk.15,USA,Norfolk,6960.626086956521,3628.8,8785.4
Norfolk.16,USA,Norfolk,6979.426086956521,4273,8617.8
Norfolk.17,USA,Norfolk,6500.104347826087,2941.4,8418.8
Norfolk.18,USA,Norfolk,6654.713043478261,3603.8,8520
Norfolk.19,USA,Norfolk,5871.930434782608,2525.4,8731.6
Norfolk.20,USA,Norfolk,5334.652173913044,2546.2,7713.6
Norfolk.21,USA,Norfolk,3112.0434782608695,819.2,5151
Norfolk.22,USA,Norfolk,5360.234782608696,3386.4,6727
Norfolk.23,USA,Norfolk,3440.9565217391305,1234.4,5205.6
Norfolk.24,USA,Norfolk,5636.278260869565,3530.6,6893.2
Norfolk.25,USA,Norfolk,7901.226086956522,6605.2,8873.6
Norfolk.26,USA,Norfolk,5948.660869565218,2666.6,9088.6
Norfolk.27,USA,Norfolk,-2735.7130434782607,-3000,997.8
Norfolk.28,USA,Norfolk,6706.321739130435,3627.4,8774.6
Norfolk.29,USA,Norfolk,6066.304347826087,3229.2,7746.4
Norfolk.30,USA,Norfolk,5919.034782608695,3341.8,7247.4
Norfolk.31,USA,Norfolk,6588.686956521739,4119.8,8692.6
Norfolk.32,USA,Norfolk,4991.921739130435,2165,6280.6
Norfolk.33,USA,Norfolk,5388.895652173913,1606.8,7416.4
Norfolk.34,USA,Norfolk,6508.713043478261,2428.6,8909.4
Norfolk.35,USA,Norfolk,7103.382608695652,4676.4,8972.4
Norfolk.36,USA,Norfolk,4899.504347826087,1772.6,6199.4
Norfolk.37,USA,Norfolk,6737.843478260869,4133.6,8929.6
Norfolk.38,USA,Norfolk,6191.678260869565,3849.8,7955.2
Norfolk.39,USA,Norfolk,2009.0521739130434,374.8,3096
Norfolk.40,USA,Norfolk,5687.365217391304,2604.8,8075.8
Norfolk.41,USA,Norfolk,4547.017391304348,2371.4,6269.6
Norfolk.42,USA,Norfolk,3413.5565217391304,1355.4,5280.8
Norfolk.43,USA,Norfolk,4553.48695652174,1837.4,6458.6
Norfolk.44,USA,Norfolk,5475.860869565217,2003.6,8033.2
Norfolk.45,USA,Norfolk,5765.452173913043,2391.2,9064
Norfolk.46,USA,Norfolk,3831.8521739130433,1574.2,5804.4
Norfolk.47,USA,Norfolk,5978.939130434783,2739.6,8331.4
Norfolk.48,USA,Norfolk,6998.547826086957,5131.2,8468.4
Norfolk.49,USA,Norfolk,6487.078260869565,4257.2,8281.2
Norfolk.50,USA,Norfolk,6516.869565217391,3268.6,8452.4
Norfolk.51,USA,Norfolk,3921.2434782608693,1593,5780.8
