UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Baltimore.1,USA,Baltimore,4645.904347826087,1764.8,6479
Baltimore.2,USA,Baltimore,6588.773913043478,2617,9160.8
Baltimore.3,USA,Baltimore,4486.982608695653,1157.8,6882.8
Baltimore.4,USA,Baltimore,3865.730434782609,1008.4,6605
Baltimore.5,USA,Baltimore,3181.104347826087,1328.4,5556.8
Baltimore.6,USA,Baltimore,6703.904347826087,2674.4,8498.6
Baltimore.7,USA,Baltimore,5208.713043478261,1868.8,9176.8
Baltimore.8,USA,Baltimore,6005.791304347826,2083.2,8289.8
Baltimore.9,USA,Baltimore,5800.565217391304,2814.6,8185.4
Baltimore.10,USA,Baltimore,5825.165217391304,2147.4,7952
Baltimore.11,USA,Baltimore,5985.895652173913,2402.8,8049.8
Baltimore.12,USA,Baltimore,6268.739130434783,2642.8,8484.6
Baltimore.13,USA,Baltimore,6535.208695652174,2788.2,9275.8
Baltimore.14,USA,Baltimore,6716.878260869566,3785.4,9059
Baltimore.15,USA,Baltimore,4000.1565217391303,1400.2,6665.4
Baltimore.16,USA,Baltimore,6668.2,3578.6,8968
Baltimore.17,USA,Baltimore,6327.843478260869,2013.6,8534.2
Baltimore.18,USA,Baltimore,5577.382608695652,2765.8,8814
Baltimore.19,USA,Baltimore,6024.460869565218,3073.2,8126.4
Baltimore.20,USA,Baltimore,4175.730434782608,1049.6,6002
Baltimore.21,USA,Baltimore,4343,2034,6389.8
Baltimore.22,USA,Baltimore,5708.034782608695,2073.4,8406.6
Baltimore.23,USA,Baltimore,6519.973913043478,2764.2,9143.4
Baltimore.24,USA,Baltimore,5344.113043478261,2636.6,7515
Baltimore.25,USA,Baltimore,6600.530434782609,2957.4,9158.4
Baltimore.26,USA,Baltimore,6618.278260869565,2725.6,9299.4
Baltimore.27,USA,Baltimore,6338.295652173913,2542.8,8578.8
Baltimore.28,USA,Baltimore,5909.617391304348,2281.4,7630.4
Baltimore.29,USA,Baltimore,6677.365217391304,2161.8,9214.2
Baltimore.30,USA,Baltimore,5816.573913043479,1480.2,8842.6
Baltimore.31,USA,Baltimore,5188.234782608695,2671,7320
Baltimore.32,USA,Baltimore,6539.8,3061.6,8988.2
