UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Edmonton.1,Canada,Edmonton,3689.4,-51.8,8420.6
Edmonton.2,Canada,Edmonton,1023.304347826087,-277,2914.6
Edmonton.3,Canada,Edmonton,3423.6173913043476,-330.8,7899.8
Edmonton.4,Canada,Edmonton,2713.217391304348,-482.8,8037.4
Edmonton.5,Canada,Edmonton,2036.9304347826087,-106.2,4698.8
Edmonton.6,Canada,Edmonton,3161.1304347826085,-422.4,7895.4
Edmonton.7,Canada,Edmonton,2203.808695652174,-84,5337.6
Edmonton.8,Canada,Edmonton,3126.8347826086956,-180.8,8274.8
Edmonton.9,Canada,Edmonton,3992.2521739130434,238.4,7797.2
Edmonton.10,Canada,Edmonton,1532.121739130435,-100.4,3493.2
Edmonton.11,Canada,Edmonton,2925.0173913043477,-440.6,8569
Edmonton.12,Canada,Edmonton,1702.121739130435,-324.4,4772.8
Edmonton.13,Canada,Edmonton,3349.304347826087,-484.2,8391.2
Edmonton.14,Canada,Edmonton,2787.478260869565,-222,5997
Edmonton.15,Canada,Edmonton,2924.121739130435,-385.2,8294.4
Edmonton.16,Canada,Edmonton,3185.295652173913,-348.4,8340.4
Edmonton.17,Canada,Edmonton,4012.669565217391,-280.6,8277.6
Edmonton.18,Canada,Edmonton,3088.8260869565215,-441.4,8577.8
Edmonton.19,Canada,Edmonton,3956.2608695652175,-12.8,8558.6
Edmonton.20,Canada,Edmonton,2499.2608695652175,-122.2,6204
Edmonton.21,Canada,Edmonton,1839.9391304347826,-347.6,4644.4
Edmonton.22,Canada,Edmonton,2959.7652173913043,-160.4,7959
Edmonton.23,Canada,Edmonton,2603.2521739130434,-588.8,8134.4
Edmonton.24,Canada,Edmonton,2718.5565217391304,-100.2,5517.4
Edmonton.25,Canada,Edmonton,3209.7739130434784,185.2,5990.2
Edmonton.26,Canada,Edmonton,2384.6521739130435,-54,5107.2
Edmonton.27,Canada,Edmonton,3175.6260869565217,-548.8,7336
Edmonton.28,Canada,Edmonton,1636.6173913043478,-230.2,4509
Edmonton.29,Canada,Edmonton,3146.4434782608696,-219.4,7467.6
Edmonton.30,Canada,Edmonton,2688.9826086956523,-458.8,8466.2
Edmonton.31,Canada,Edmonton,1249.086956521739,-307.2,3243.8
Edmonton.32,Canada,Edmonton,2860.878260869565,-353.4,8038.6
Edmonton.33,Canada,Edmonton,3585.1652173913044,-42.6,6746.2
Edmonton.34,Canada,Edmonton,1448.8347826086956,-302.4,3483.2
Edmonton.35,Canada,Edmonton,1387.7304347826087,-272.6,3570.6
Edmonton.36,Canada,Edmonton,3893.608695652174,-32.6,8222.8
Edmonton.37,Canada,Edmonton,3589.3391304347824,-154.2,7556.8
Edmonton.38,Canada,Edmonton,3456.695652173913,-59.8,7773.4
Edmonton.39,Canada,Edmonton,2529.573913043478,-124.4,5820
Edmonton.40,Canada,Edmonton,2483.669565217391,-19.6,5235.6
Edmonton.41,Canada,Edmonton,1509.286956521739,-68.2,2966.8
Edmonton.42,Canada,Edmonton,3244.121739130435,-219.2,7976
Edmonton.43,Canada,Edmonton,4017.4347826086955,56.2,7774
Edmonton.44,Canada,Edmonton,2973.7999999999997,-574.2,8005.4
