UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Rochester.1,USA,Rochester,5135.478260869565,-478.8,8135.2
Rochester.2,USA,Rochester,5552.173913043478,397.8,8460.2
Rochester.3,USA,Rochester,4314.886956521739,114.2,6864.2
Rochester.4,USA,Rochester,5594.026086956522,203.2,8834.2
Rochester.5,USA,Rochester,3409.504347826087,181,6446.2
Rochester.6,USA,Rochester,4749.930434782609,45,8550.6
Rochester.7,USA,Rochester,5565.182608695652,351.8,8151.4
Rochester.8,USA,Rochester,4041.7130434782607,84.4,6281
Rochester.9,USA,Rochester,4744.582608695652,223.6,7346.8
Rochester.10,USA,Rochester,5620.478260869565,376.4,8561
Rochester.11,USA,Rochester,4090.486956521739,-181.6,8677.4
Rochester.12,USA,Rochester,5204.608695652174,45.4,8229.6
Rochester.13,USA,Rochester,4823.182608695653,342,7855
Rochester.14,USA,Rochester,5393.269565217392,127.8,8513.8
Rochester.15,USA,Rochester,3721.9304347826087,83.2,5942.2
Rochester.16,USA,Rochester,5443.182608695653,275.6,8082.8
Rochester.17,USA,Rochester,4894.495652173913,143.8,6973.2
Rochester.18,USA,Rochester,5382.947826086956,103.2,8441.8
Rochester.19,USA,Rochester,5328.48695652174,59.2,7923
Rochester.20,USA,Rochester,5809.973913043478,608.4,9084.2
Rochester.21,USA,Rochester,2473.104347826087,-63.8,5236.2
Rochester.22,USA,Rochester,4398.678260869565,214.4,7286.8
Rochester.23,USA,Rochester,5990.321739130435,770.2,8700.8
Rochester.24,USA,Rochester,5240.365217391304,-484.8,7660
Rochester.25,USA,Rochester,5731.269565217392,376.2,8812.2
Rochester.26,USA,Rochester,5087.060869565217,91,7966
Rochester.27,USA,Rochester,5478.55652173913,191.6,8352.6
Rochester.28,USA,Rochester,4832.843478260869,-560.2,7684.6
Rochester.29,USA,Rochester,2385.7478260869566,-3.2,5008.2
Rochester.30,USA,Rochester,5170.4,320.2,7784
Rochester.31,USA,Rochester,5328.295652173913,234.8,8379.4
Rochester.32,USA,Rochester,4701.626086956521,-147.6,8577.4
