UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Kyoto.1,Japan,Kyoto,7862.043478260869,3455.2,9241.8
Kyoto.2,Japan,Kyoto,7535.165217391304,2213.4,9143.2
Kyoto.3,Japan,Kyoto,6979.852173913044,1214.6,9400.8
Kyoto.4,Japan,Kyoto,2689.8260869565215,1606.8,3505.4
Kyoto.5,Japan,Kyoto,7606.991304347826,2469.2,9136
Kyoto.6,Japan,Kyoto,629.0347826086957,-3000,5403.6
Kyoto.7,Japan,Kyoto,7696.878260869566,2238.8,8929.8
Kyoto.8,Japan,Kyoto,5887.765217391305,2214.6,7931.2
Kyoto.9,Japan,Kyoto,7305.304347826087,1408.2,9148.8
Kyoto.10,Japan,Kyoto,7044.478260869565,2048.2,9155.6
Kyoto.11,Japan,Kyoto,3640.695652173913,1143.4,6003.4
Kyoto.12,Japan,Kyoto,3638.7391304347825,2271.4,7222.8
Kyoto.13,Japan,Kyoto,6799.878260869566,1432.2,9214.2
Kyoto.14,Japan,Kyoto,5687.626086956522,3242.6,7769.4
Kyoto.15,Japan,Kyoto,7528.8,3359,9048
Kyoto.16,Japan,Kyoto,7363.686956521739,665.4,9323
Kyoto.17,Japan,Kyoto,2280.365217391304,1436,3554.2
Kyoto.18,Japan,Kyoto,7216.652173913043,1743.6,9164
Kyoto.19,Japan,Kyoto,6778.313043478261,1974,8867.8
Kyoto.20,Japan,Kyoto,6539.547826086957,1354.4,9375.2
Kyoto.21,Japan,Kyoto,7208.895652173913,1614.4,9266.6
Kyoto.22,Japan,Kyoto,4200.75652173913,720,7003
Kyoto.23,Japan,Kyoto,7263.24347826087,2984.6,8689.8
Kyoto.24,Japan,Kyoto,6266.48695652174,3063,8311.4
Kyoto.25,Japan,Kyoto,1614.9826086956523,831.6,2319.4
Kyoto.26,Japan,Kyoto,2550,608.2,4444
Kyoto.27,Japan,Kyoto,7511.286956521739,411.4,9576.4
Kyoto.28,Japan,Kyoto,6548.808695652174,3417,8318.4
Kyoto.29,Japan,Kyoto,7534.217391304348,2807.6,9044.4
Kyoto.30,Japan,Kyoto,4992.295652173913,2160.4,7422.6
Kyoto.31,Japan,Kyoto,1535.0173913043477,-3000,3096
Kyoto.32,Japan,Kyoto,6417.382608695652,1871,8830
Kyoto.33,Japan,Kyoto,3474.2,1521.2,5201
Kyoto.34,Japan,Kyoto,7191.130434782609,2681.8,8523.2
Kyoto.35,Japan,Kyoto,7617.060869565217,2661.2,9157.6
Kyoto.36,Japan,Kyoto,7668.834782608696,4060.8,8899
Kyoto.37,Japan,Kyoto,6199.991304347826,2873,7964.8
Kyoto.38,Japan,Kyoto,7307.617391304348,326,9302
Kyoto.39,Japan,Kyoto,6305.878260869566,2171.6,8297
Kyoto.40,Japan,Kyoto,7215.173913043478,2956.6,8874.6
Kyoto.41,Japan,Kyoto,3015.8,830.4,6038.6
Kyoto.42,Japan,Kyoto,7105.860869565217,1839.8,8776.2
Kyoto.43,Japan,Kyoto,6585.191304347826,2810.6,8680.4
Kyoto.44,Japan,Kyoto,6760.991304347826,2048.4,8480.4
