UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Thessaloniki.1,Greece,Thessaloniki,4644.452173913043,4015.2,5421.2
Thessaloniki.2,Greece,Thessaloniki,4062.4695652173914,2467.8,7128.2
Thessaloniki.3,Greece,Thessaloniki,6797.939130434783,5271.2,7662.8
Thessaloniki.4,Greece,Thessaloniki,6363.843478260869,5043,7974.8
Thessaloniki.5,Greece,Thessaloniki,4956.347826086956,4231.6,5731
Thessaloniki.6,Greece,Thessaloniki,3163.1478260869567,2157.4,4542.6
Thessaloniki.7,Greece,Thessaloniki,5922.095652173913,3275.8,7557.6
Thessaloniki.8,Greece,Thessaloniki,5850.373913043478,4028.8,7270
Thessaloniki.9,Greece,Thessaloniki,2579.886956521739,-3000,6698.4
Thessaloniki.10,Greece,Thessaloniki,4782.860869565217,1693.4,8048.4
Thessaloniki.11,Greece,Thessaloniki,4292.704347826087,2794.8,6305
Thessaloniki.12,Greece,Thessaloniki,3256.6782608695653,2352,4640.2
Thessaloniki.13,Greece,Thessaloniki,3396.0521739130436,2081.6,4651.4
Thessaloniki.14,Greece,Thessaloniki,3923.973913043478,2417,6279
Thessaloniki.15,Greece,Thessaloniki,4257.817391304347,3210.8,5884.4
Thessaloniki.16,Greece,Thessaloniki,3353.6608695652176,2061.6,4672
Thessaloniki.17,Greece,Thessaloniki,6998.252173913043,5559.6,7848.2
Thessaloniki.18,Greece,Thessaloniki,4125.191304347826,1619,8998.6
Thessaloniki.19,Greece,Thessaloniki,734.4695652173913,-3000,2255.2
Thessaloniki.20,Greece,Thessaloniki,4471.713043478261,2913,7214.6
Thessaloniki.21,Greece,Thessaloniki,7103.913043478261,3970.4,8200
Thessaloniki.22,Greece,Thessaloniki,6043.591304347826,4126.6,7026.8
Thessaloniki.23,Greece,Thessaloniki,4611.034782608695,1656.4,8786.6
Thessaloniki.24,Greece,Thessaloniki,2123.695652173913,1169,3191.6
Thessaloniki.25,Greece,Thessaloniki,5086.678260869565,4055.4,5861.4
Thessaloniki.26,Greece,Thessaloniki,4179.826086956522,2198.6,6461
Thessaloniki.27,Greece,Thessaloniki,3919.5913043478263,-1815.6,6421.8
Thessaloniki.28,Greece,Thessaloniki,5881.573913043479,4653.2,6756.4
Thessaloniki.29,Greece,Thessaloniki,5452.408695652174,3412.8,7393.8
Thessaloniki.30,Greece,Thessaloniki,4512.913043478261,2860,5958.4
Thessaloniki.31,Greece,Thessaloniki,4292.704347826087,2794.8,6305
Thessaloniki.32,Greece,Thessaloniki,4507.513043478261,1670.8,7438.6
Thessaloniki.33,Greece,Thessaloniki,5180.530434782609,3709.6,7105
Thessaloniki.34,Greece,Thessaloniki,1880.0434782608695,-2293.4,4407
Thessaloniki.35,Greece,Thessaloniki,3460.478260869565,2157.2,4902.6
Thessaloniki.36,Greece,Thessaloniki,4995.817391304347,3830.8,6433
Thessaloniki.37,Greece,Thessaloniki,6963.608695652174,4692.8,7994.2
Thessaloniki.38,Greece,Thessaloniki,3969.2260869565216,2836.2,5830.4
Thessaloniki.39,Greece,Thessaloniki,-812.8695652173913,-3000,4744.6
Thessaloniki.40,Greece,Thessaloniki,4114.017391304348,1499.2,6390.8
Thessaloniki.41,Greece,Thessaloniki,4865.921739130435,4231.6,6192.2
Thessaloniki.42,Greece,Thessaloniki,5937.973913043478,3926.6,7483
Thessaloniki.43,Greece,Thessaloniki,3320.173913043478,1741.4,4649.8
Thessaloniki.44,Greece,Thessaloniki,6666.347826086957,4839.4,7660
