UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Hempstead.1,USA,Hempstead,2089.1043478260867,167.2,3850
Hempstead.2,USA,Hempstead,2873.1739130434785,387.4,4689
Hempstead.3,USA,Hempstead,2158.4695652173914,302.6,3492.8
Hempstead.4,USA,Hempstead,2879.5652173913045,466.4,4545.2
Hempstead.5,USA,Hempstead,3320.1304347826085,608.4,5167.2
Hempstead.6,USA,Hempstead,4004.7826086956525,747.8,5736.6
Hempstead.7,USA,Hempstead,3897.9565217391305,873,5492
Hempstead.8,USA,Hempstead,4063.2347826086957,776.8,5606.2
Hempstead.9,USA,Hempstead,3524.278260869565,588,5686.4
Hempstead.10,USA,Hempstead,2024.6347826086956,168.2,4022
Hempstead.11,USA,Hempstead,1930.1739130434783,205.8,3315.4
Hempstead.12,USA,Hempstead,2384.391304347826,168.2,4309.4
Hempstead.13,USA,Hempstead,2581.886956521739,237,4458.8
Hempstead.14,USA,Hempstead,2899.973913043478,310.8,5157.2
Hempstead.15,USA,Hempstead,3507.634782608696,716.2,5343.6
Hempstead.16,USA,Hempstead,2737.5391304347827,219,4513
Hempstead.17,USA,Hempstead,2893.408695652174,241.6,4742.8
Hempstead.18,USA,Hempstead,4671.04347826087,1056.8,6298
Hempstead.19,USA,Hempstead,5106.269565217392,1057.8,6611.2
Hempstead.20,USA,Hempstead,4911.95652173913,840,6463.6
Hempstead.21,USA,Hempstead,5315.478260869565,2088.4,6905.8
Hempstead.22,USA,Hempstead,5993.660869565218,2647.6,7727.8
Hempstead.23,USA,Hempstead,6552.834782608696,2797.4,8127.4
Hempstead.24,USA,Hempstead,6585.782608695652,3193,8166.6
Hempstead.25,USA,Hempstead,6408.095652173913,2839.4,8176.2
Hempstead.26,USA,Hempstead,5548.208695652173,2597.6,7237.4
Hempstead.27,USA,Hempstead,6536.408695652174,3278,7986
Hempstead.28,USA,Hempstead,6452.921739130435,2978.8,8195.6
Hempstead.29,USA,Hempstead,6652.252173913043,3000.8,8320.6
Hempstead.30,USA,Hempstead,6665.8,3098.4,8432
Hempstead.31,USA,Hempstead,6758.365217391304,3082,8539
Hempstead.32,USA,Hempstead,7357.782608695652,3313,8653.6
Hempstead.33,USA,Hempstead,6699.843478260869,2877.2,8357
Hempstead.34,USA,Hempstead,6912.147826086956,2912.4,8753
Hempstead.35,USA,Hempstead,6803.930434782609,3483.8,8573.2
Hempstead.36,USA,Hempstead,6700.773913043478,3200.8,8576.8
Hempstead.37,USA,Hempstead,6506.008695652174,3060.6,8434.6
Hempstead.38,USA,Hempstead,6853.878260869565,3397,8715.8
Hempstead.39,USA,Hempstead,6855.347826086956,3580.4,8478
