UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Talca.1,Chile,Talca,2169.426086956522,1064.6,3166.4
Talca.2,Chile,Talca,2321.008695652174,998.4,3528.2
Talca.3,Chile,Talca,3105.973913043478,1522.4,4068.2
Talca.4,Chile,Talca,2934.1043478260867,1535.8,4358.8
Talca.5,Chile,Talca,3159.3391304347824,1756,4361.6
Talca.6,Chile,Talca,2977.991304347826,1661.6,4341
Talca.7,Chile,Talca,2977.991304347826,1661.6,4341
Talca.8,Chile,Talca,2709.4608695652173,1588.8,3525.4
Talca.9,Chile,Talca,2827.6260869565217,1761.4,3688.4
Talca.10,Chile,Talca,2646.4347826086955,1613.4,3520.6
Talca.11,Chile,Talca,2743.104347826087,1722.2,3404.6
Talca.12,Chile,Talca,2208.913043478261,1260.4,3097.4
Talca.13,Chile,Talca,2703.608695652174,1492,4044.8
Talca.14,Chile,Talca,3508.939130434783,1706.8,4862.8
Talca.15,Chile,Talca,3508.939130434783,1706.8,4862.8
Talca.16,Chile,Talca,2382.8521739130433,1379.6,3679.2
Talca.17,Chile,Talca,4465.843478260869,1869.6,6554.4
Talca.18,Chile,Talca,4869.121739130434,2589,6387
Talca.19,Chile,Talca,6067.904347826086,3062.8,7474.8
Talca.20,Chile,Talca,5646.182608695653,2428.8,7496.4
Talca.21,Chile,Talca,5192.704347826087,2488.8,6690.2
Talca.22,Chile,Talca,5554.452173913043,2813.4,7289
Talca.23,Chile,Talca,4905.678260869565,2196.2,7443.6
Talca.24,Chile,Talca,5767.478260869565,3517.4,7265.4
Talca.25,Chile,Talca,4986.7043478260875,2435.6,7013
Talca.26,Chile,Talca,4659.95652173913,2374.4,6373.4
Talca.27,Chile,Talca,4834.339130434782,2728,6623.2
Talca.28,Chile,Talca,5038.51304347826,3056.6,6962.8
Talca.29,Chile,Talca,5519.173913043478,3539.4,6993.4
Talca.30,Chile,Talca,4325.686956521739,1420.4,6244.2
Talca.31,Chile,Talca,4149.130434782609,2359,6026.4
Talca.32,Chile,Talca,5892.947826086956,2977.6,7131.2
Talca.33,Chile,Talca,5080.869565217391,2725,6856
Talca.34,Chile,Talca,4868.660869565218,2777.2,6074.6
Talca.35,Chile,Talca,5006.913043478261,3227.2,6634.6
Talca.36,Chile,Talca,3918.9304347826087,2196.2,5704.4
Talca.37,Chile,Talca,3932.826086956522,2526.2,5696.2
Talca.38,Chile,Talca,2964.3565217391306,1539.2,3763.2
Talca.39,Chile,Talca,2966,1603.8,3764
Talca.40,Chile,Talca,2858.304347826087,1607.2,3859
