UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Brighton.1,UK,Brighton,138.0521739130435,-3000,3633.2
Brighton.2,UK,Brighton,210.25217391304346,-3000,3938
Brighton.3,UK,Brighton,2094.0434782608695,-2248.4,4277.2
Brighton.4,UK,Brighton,-483.0173913043478,-3000,3994.4
Brighton.5,UK,Brighton,1957.1130434782608,-3000,5022.6
Brighton.6,UK,Brighton,2150.3565217391306,-3000,5897.6
Brighton.7,UK,Brighton,3766.391304347826,938.8,5344.4
Brighton.8,UK,Brighton,4259.495652173913,-1143.8,6615.6
Brighton.9,UK,Brighton,4483.878260869566,-1150.2,6703.6
Brighton.10,UK,Brighton,5502.2,2670.6,7645.4
Brighton.11,UK,Brighton,5611.026086956522,3065,7498.2
Brighton.12,UK,Brighton,5012.686956521739,3119,6815.6
Brighton.13,UK,Brighton,6274.373913043479,3125.8,8080.8
Brighton.14,UK,Brighton,6370.217391304348,3743,7856.4
Brighton.15,UK,Brighton,3711.7130434782607,1342.4,6297.6
Brighton.16,UK,Brighton,5630.965217391305,2422.4,7244.8
Brighton.17,UK,Brighton,6250.034782608695,3838.8,7574
Brighton.18,UK,Brighton,6017.739130434783,3148.2,7159.2
Brighton.19,UK,Brighton,5980.452173913043,2984.4,7526
Brighton.20,UK,Brighton,5840.6,4396,7648.4
Brighton.21,UK,Brighton,6227.408695652174,2188.2,7997.4
Brighton.22,UK,Brighton,6266.747826086957,3232.2,8278.4
Brighton.23,UK,Brighton,5678.04347826087,3090.4,8449.8
Brighton.24,UK,Brighton,6291.591304347826,4069.8,8174.8
Brighton.25,UK,Brighton,5610.782608695652,3215.8,8382.6
Brighton.26,UK,Brighton,5694.965217391305,3019.6,8614.8
Brighton.27,UK,Brighton,6568.643478260869,4131.6,8275.4
Brighton.28,UK,Brighton,5904.669565217391,3166.8,8210
Brighton.29,UK,Brighton,5975.286956521739,2905.2,8183.4
Brighton.30,UK,Brighton,6474.686956521739,4149,8110.8
Brighton.31,UK,Brighton,6474.686956521739,4149,8110.8
Brighton.32,UK,Brighton,7030.226086956522,5320.6,8170
Brighton.33,UK,Brighton,7213.095652173913,5898.4,8182.6
Brighton.34,UK,Brighton,7379.547826086957,5982.8,8457.6
Brighton.35,UK,Brighton,7170.617391304348,5371,8424.8
Brighton.36,UK,Brighton,7352.113043478261,4601,8540.6
Brighton.37,UK,Brighton,7246.321739130435,5122.6,8530.8
Brighton.38,UK,Brighton,7341.44347826087,4667.2,8704.2
Brighton.39,UK,Brighton,7420.591304347826,5848.8,8534
Brighton.40,UK,Brighton,7125.739130434783,4972.6,8601.2
