UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Sudbury.1,Canada,Sudbury,3561.1652173913044,70.2,7094.4
Sudbury.2,Canada,Sudbury,3473.1304347826085,3.8,6892
Sudbury.3,Canada,Sudbury,3704.0347826086954,26,7353.2
Sudbury.4,Canada,Sudbury,2990.6260869565217,-285.8,6478.2
Sudbury.5,Canada,Sudbury,2175.1391304347826,-61,5355
Sudbury.6,Canada,Sudbury,2903.7652173913043,-103.8,6331.4
Sudbury.7,Canada,Sudbury,1323.8434782608695,-224.8,3717.8
Sudbury.8,Canada,Sudbury,2541.634782608696,-734.4,5258
Sudbury.9,Canada,Sudbury,2745.1739130434785,-36.4,5834.2
Sudbury.10,Canada,Sudbury,2233.0347826086954,-167.6,5126.6
Sudbury.11,Canada,Sudbury,3321.504347826087,-108.8,6458.8
Sudbury.12,Canada,Sudbury,3244.5913043478263,-153.8,6223
Sudbury.13,Canada,Sudbury,3075.5478260869563,-468.4,6183
Sudbury.14,Canada,Sudbury,2467.4,-55.4,5680.2
Sudbury.15,Canada,Sudbury,1467.1304347826087,-205.2,4339.2
Sudbury.16,Canada,Sudbury,2238.4434782608696,15.6,4926.8
Sudbury.17,Canada,Sudbury,2975.0086956521736,-34.2,5673.8
Sudbury.18,Canada,Sudbury,2161.104347826087,-100,4620.8
Sudbury.19,Canada,Sudbury,2270.6521739130435,-200.2,4905.6
Sudbury.20,Canada,Sudbury,2257.486956521739,-110.4,5320.2
