UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Rockford.1,USA,Rockford,4885.713043478261,280.4,7322.2
Rockford.2,USA,Rockford,4251.521739130435,243,6571
Rockford.3,USA,Rockford,2088.791304347826,216.8,4091
Rockford.4,USA,Rockford,2096.6782608695653,-24.6,4057.6
Rockford.5,USA,Rockford,3391.1304347826085,403,5424.6
Rockford.6,USA,Rockford,4348.8,623.6,6648.4
Rockford.7,USA,Rockford,3140.365217391304,286.2,5612.2
Rockford.8,USA,Rockford,3609.4608695652173,394.8,5791.6
Rockford.9,USA,Rockford,2682.8695652173915,-93.4,4919.4
Rockford.10,USA,Rockford,2823.513043478261,-69.4,4954.2
Rockford.11,USA,Rockford,3820.886956521739,17.8,5979
Rockford.12,USA,Rockford,3670.191304347826,12,5735.2
Rockford.13,USA,Rockford,2849.730434782609,10,5362.2
Rockford.14,USA,Rockford,3557.8608695652174,494,5563.6
Rockford.15,USA,Rockford,3070.4086956521737,-42.8,4935.2
Rockford.16,USA,Rockford,3429.991304347826,16.4,6159
Rockford.17,USA,Rockford,3989.4782608695655,164.4,6337.4
Rockford.18,USA,Rockford,4523.834782608696,63.2,7211.8
Rockford.19,USA,Rockford,4646.669565217391,202.8,7413.4
Rockford.20,USA,Rockford,2835.0608695652177,133.2,5600.4
Rockford.21,USA,Rockford,4565.773913043478,-235,7091.4
Rockford.22,USA,Rockford,4758.026086956522,660,7449
Rockford.23,USA,Rockford,4706.173913043478,504.2,7457
Rockford.24,USA,Rockford,3936.965217391304,169.4,8012.4
Rockford.25,USA,Rockford,5178.347826086956,811.2,8131.8
Rockford.26,USA,Rockford,3790.0521739130436,524.8,7577.4
Rockford.27,USA,Rockford,3968.095652173913,266.4,9011.2
Rockford.28,USA,Rockford,4028.3739130434783,283.2,9102.2
Rockford.29,USA,Rockford,4513.973913043478,441.4,8983.2
Rockford.30,USA,Rockford,4731.330434782609,442.2,8238.8
Rockford.31,USA,Rockford,3881.0347826086954,309.8,8838.6
Rockford.32,USA,Rockford,4284.04347826087,532.6,8391.4
Rockford.33,USA,Rockford,4875.052173913044,535,7201.2
Rockford.34,USA,Rockford,4807.660869565218,757.6,6880.8
Rockford.35,USA,Rockford,4946.75652173913,636.4,7260.6
Rockford.36,USA,Rockford,5418.547826086957,490,7761
Rockford.37,USA,Rockford,4413.704347826087,355.6,8659.4
Rockford.38,USA,Rockford,3919.313043478261,322.4,8320.2
Rockford.39,USA,Rockford,4010.9217391304346,321.2,8872.6
Rockford.40,USA,Rockford,4571.756521739131,-55.6,8717
