UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Linkoping.1,Sweden,Linkoping,2634.730434782609,-221.8,4432.2
Linkoping.2,Sweden,Linkoping,2003.6608695652174,-462.8,4343.8
Linkoping.3,Sweden,Linkoping,3290.5913043478263,-6,5657.6
Linkoping.4,Sweden,Linkoping,4127.156521739131,158.2,6588.4
Linkoping.5,Sweden,Linkoping,3340.086956521739,116.2,5354.4
Linkoping.6,Sweden,Linkoping,4291.434782608696,628,6648.4
Linkoping.7,Sweden,Linkoping,3957.1565217391308,-77.4,6124.8
Linkoping.8,Sweden,Linkoping,3957.1565217391308,-77.4,6124.8
Linkoping.9,Sweden,Linkoping,4680.6,395.6,7032.8
Linkoping.10,Sweden,Linkoping,4219.773913043478,522,6639.2
Linkoping.11,Sweden,Linkoping,4421.452173913043,372.2,6469
Linkoping.12,Sweden,Linkoping,3739.75652173913,224.2,5747
Linkoping.13,Sweden,Linkoping,4200.24347826087,-4.8,6828.6
Linkoping.14,Sweden,Linkoping,4380.365217391304,68.6,6788.6
Linkoping.15,Sweden,Linkoping,4505.4,35,6933.6
Linkoping.16,Sweden,Linkoping,5023.008695652174,163.6,7352.8
Linkoping.17,Sweden,Linkoping,4797.956521739131,311.6,6913.2
Linkoping.18,Sweden,Linkoping,4641.44347826087,293.8,6580.8
Linkoping.19,Sweden,Linkoping,4534.452173913043,-358.2,6616.4
Linkoping.20,Sweden,Linkoping,4283.452173913043,214.2,6368.4
Linkoping.21,Sweden,Linkoping,4372.991304347826,290.2,6278.8
Linkoping.22,Sweden,Linkoping,4233.226086956522,82.2,6197.4
Linkoping.23,Sweden,Linkoping,4852.417391304348,185.2,7565.8
Linkoping.24,Sweden,Linkoping,5005.156521739131,472.6,7516.4
Linkoping.25,Sweden,Linkoping,4664.069565217392,19.6,7458.6
Linkoping.26,Sweden,Linkoping,3835.426086956522,-20,5788.8
Linkoping.27,Sweden,Linkoping,3457.75652173913,31.4,5749
Linkoping.28,Sweden,Linkoping,3905.2,178,6319.8
Linkoping.29,Sweden,Linkoping,3905.2,178,6319.8
Linkoping.30,Sweden,Linkoping,5156.28695652174,527.4,7955.2
Linkoping.31,Sweden,Linkoping,4667.765217391305,327.8,7917.6
Linkoping.32,Sweden,Linkoping,4754.834782608696,209,8286.4
Linkoping.33,Sweden,Linkoping,4988.939130434783,427.8,8308.2
Linkoping.34,Sweden,Linkoping,4988.939130434783,427.8,8308.2
Linkoping.35,Sweden,Linkoping,4775.826086956522,-317.6,7959
Linkoping.36,Sweden,Linkoping,5353.686956521739,649.8,7949.6
Linkoping.37,Sweden,Linkoping,5482.530434782609,491.8,8445.2
Linkoping.38,Sweden,Linkoping,5450.034782608695,872.6,7879.2
Linkoping.39,Sweden,Linkoping,4900.034782608695,564.4,7533.8
Linkoping.40,Sweden,Linkoping,5038.373913043478,431.8,8254.8
Linkoping.41,Sweden,Linkoping,5158.478260869565,257.4,8211.8
Linkoping.42,Sweden,Linkoping,5230.75652173913,-82.4,8251
Linkoping.43,Sweden,Linkoping,5230.75652173913,-82.4,8251
Linkoping.44,Sweden,Linkoping,5195.669565217391,929.6,8359.6
