UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Waterloo.1,Canada,Waterloo,2165.7739130434784,56.4,4549.6
Waterloo.2,Canada,Waterloo,1769.9913043478261,43.4,3689
Waterloo.3,Canada,Waterloo,3159.008695652174,209.8,6514.6
Waterloo.4,Canada,Waterloo,3240.730434782609,248,5622.2
Waterloo.5,Canada,Waterloo,2726.7130434782607,107.4,4928
Waterloo.6,Canada,Waterloo,2938.2521739130434,141.8,5500
Waterloo.7,Canada,Waterloo,3894.6608695652176,386.6,6817.8
Waterloo.8,Canada,Waterloo,4225.591304347826,387.2,7122
Waterloo.9,Canada,Waterloo,4033.086956521739,182.6,6768
Waterloo.10,Canada,Waterloo,4242.034782608695,226.8,6766.2
Waterloo.11,Canada,Waterloo,4328.730434782608,401.6,7047.8
Waterloo.12,Canada,Waterloo,3830.3565217391306,214.6,6370.2
Waterloo.13,Canada,Waterloo,4163.504347826087,362.8,6622.2
Waterloo.14,Canada,Waterloo,4187.269565217392,310.4,6667
Waterloo.15,Canada,Waterloo,4129.165217391304,259.2,6741
Waterloo.16,Canada,Waterloo,3778.060869565217,161.6,6286.2
Waterloo.17,Canada,Waterloo,3366.24347826087,-32.8,6125.8
Waterloo.18,Canada,Waterloo,3053.886956521739,-102.6,5604
Waterloo.19,Canada,Waterloo,3450.8434782608697,-88,6039.4
Waterloo.20,Canada,Waterloo,4024.060869565217,7.2,7523.2
Waterloo.21,Canada,Waterloo,4038.278260869565,-268.6,6847.6
Waterloo.22,Canada,Waterloo,4373.486956521739,-181.2,8041
Waterloo.23,Canada,Waterloo,4403.321739130435,-90.8,7727.4
Waterloo.24,Canada,Waterloo,4284.695652173913,-111.6,7640
Waterloo.25,Canada,Waterloo,3813.9217391304346,-301.6,7326.8
Waterloo.26,Canada,Waterloo,4023.704347826087,-171.4,7930.4
Waterloo.27,Canada,Waterloo,4083.3826086956524,-270,8196.4
Waterloo.28,Canada,Waterloo,4397.947826086956,-87,8012.4
Waterloo.29,Canada,Waterloo,4388.991304347826,-165,7846.6
Waterloo.30,Canada,Waterloo,4633.313043478261,-759.6,8586.6
