UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Sapporo.1,Japan,Sapporo,1477.0347826086957,-469.6,4439.6
Sapporo.2,Japan,Sapporo,1058.6695652173912,-357.8,3108.8
Sapporo.3,Japan,Sapporo,1131.5304347826086,-274.4,3730.8
Sapporo.4,Japan,Sapporo,1252.8695652173913,-350.4,3359.6
Sapporo.5,Japan,Sapporo,1364.486956521739,-233.4,2760
Sapporo.6,Japan,Sapporo,1466.6260869565217,-397.4,3073.2
Sapporo.7,Japan,Sapporo,1209.695652173913,-350.4,2608.2
Sapporo.8,Japan,Sapporo,1541.591304347826,-310.8,3277.2
Sapporo.9,Japan,Sapporo,1668.3391304347826,-258.6,3552.4
Sapporo.10,Japan,Sapporo,1652.9130434782608,-245,3601.4
Sapporo.11,Japan,Sapporo,1763.2782608695652,-322.8,3762
Sapporo.12,Japan,Sapporo,2204.7130434782607,-231,5402
Sapporo.13,Japan,Sapporo,2094.2,-254,5678.2
Sapporo.14,Japan,Sapporo,2946.9217391304346,-194.2,6234.6
Sapporo.15,Japan,Sapporo,3018.182608695652,-234.8,6437.2
Sapporo.16,Japan,Sapporo,3563.7739130434784,-208,7142.4
Sapporo.17,Japan,Sapporo,3173.2608695652175,-217,6608.8
Sapporo.18,Japan,Sapporo,3872.9217391304346,-279,7314.6
Sapporo.19,Japan,Sapporo,4231.973913043478,-134.6,7697.8
Sapporo.20,Japan,Sapporo,4194.478260869565,-254.2,7504.4
Sapporo.21,Japan,Sapporo,3590.75652173913,-398.4,7298
Sapporo.22,Japan,Sapporo,3084.3565217391306,-302.4,7030.2
Sapporo.23,Japan,Sapporo,4061.1391304347826,-282.2,7829
Sapporo.24,Japan,Sapporo,3983.2,-242.8,8207.2
Sapporo.25,Japan,Sapporo,3983.2869565217393,-198.2,7958.6
Sapporo.26,Japan,Sapporo,3317.5565217391304,-340.8,7631.2
Sapporo.27,Japan,Sapporo,3341.704347826087,-451.4,7703.4
Sapporo.28,Japan,Sapporo,3682.582608695652,-492.4,8234
Sapporo.29,Japan,Sapporo,3546.278260869565,-635,7647.2
Sapporo.30,Japan,Sapporo,3356.9478260869564,-642.6,7654.6
Sapporo.31,Japan,Sapporo,3376.304347826087,-1538.8,7346.8
Sapporo.32,Japan,Sapporo,3238.939130434783,-1164.2,7766.2
Sapporo.33,Japan,Sapporo,3445.3478260869565,-1236.4,7991.2
Sapporo.34,Japan,Sapporo,3437.8434782608697,-412,8376.6
Sapporo.35,Japan,Sapporo,3464.9826086956523,-579.6,8261.6
Sapporo.36,Japan,Sapporo,3274.817391304348,-460.6,7820.8
Sapporo.37,Japan,Sapporo,3407.5652173913045,-605.6,7394.4
Sapporo.38,Japan,Sapporo,3291.9826086956523,-624.6,7381.8
Sapporo.39,Japan,Sapporo,2948.426086956522,-684,6595.2
Sapporo.40,Japan,Sapporo,2761.5217391304345,-680.4,6520.6
Sapporo.41,Japan,Sapporo,3163.6608695652176,-817.6,7209.6
Sapporo.42,Japan,Sapporo,1186.9130434782608,-399.4,3756.8
Sapporo.43,Japan,Sapporo,1821.7217391304348,-302.4,5924.4
Sapporo.44,Japan,Sapporo,1728.513043478261,-297.2,5035.8
