UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Reading.1,UK,Reading,2276.6,1039.4,4081.6
Reading.2,UK,Reading,2218.5478260869563,958.6,4034.4
Reading.3,UK,Reading,2968.7391304347825,866.8,5111.8
Reading.4,UK,Reading,3263.7130434782607,966.2,5146.6
Reading.5,UK,Reading,3166.095652173913,1192.6,5513.8
Reading.6,UK,Reading,2863.695652173913,740.4,4522.2
Reading.7,UK,Reading,3457.669565217391,973.4,5370.2
Reading.8,UK,Reading,4430.408695652174,1527,6283.6
Reading.9,UK,Reading,5021.278260869565,1907,6923.8
Reading.10,UK,Reading,5520.173913043478,1764,7855.2
Reading.11,UK,Reading,5838.608695652174,1881.4,7795
Reading.12,UK,Reading,6078.669565217391,3863.2,7800.8
Reading.13,UK,Reading,5990.452173913043,3649,7720.2
Reading.14,UK,Reading,5976.530434782609,2415.2,7677.4
Reading.15,UK,Reading,6285.330434782609,1896.2,7820
Reading.16,UK,Reading,5903.495652173913,3800.6,7520
Reading.17,UK,Reading,6020.939130434783,3604.8,7362.6
Reading.18,UK,Reading,5672.017391304348,2973,7139.6
Reading.19,UK,Reading,5735.017391304348,3014.8,7527.4
Reading.20,UK,Reading,5387.852173913044,2813.8,6998
Reading.21,UK,Reading,5665.391304347826,2907.2,6853.6
Reading.22,UK,Reading,5547.008695652174,3120.2,6929.6
Reading.23,UK,Reading,5498.782608695652,2847.8,6963.8
Reading.24,UK,Reading,5684.573913043479,3007.8,8029.8
Reading.25,UK,Reading,5905.417391304348,1785.8,8033
Reading.26,UK,Reading,6404.173913043478,3937,8085.6
Reading.27,UK,Reading,6620.104347826087,3407.8,7953.2
Reading.28,UK,Reading,6685.695652173913,2860.4,8449
Reading.29,UK,Reading,6542.208695652173,2089,8265.4
Reading.30,UK,Reading,6819.626086956521,1509.2,8535.8
Reading.31,UK,Reading,6610.426086956521,2808.4,8138
Reading.32,UK,Reading,6782.51304347826,3969,8528.6
Reading.33,UK,Reading,6860.330434782609,3087.2,8317.4
Reading.34,UK,Reading,6559.55652173913,2456.2,7853.8
Reading.35,UK,Reading,6365.852173913044,3448.8,7737.4
Reading.36,UK,Reading,6365.852173913044,3448.8,7737.4
Reading.37,UK,Reading,6415.078260869565,3386.4,7915.6
Reading.38,UK,Reading,6879.304347826087,3974.8,8319.8
Reading.39,UK,Reading,6551.626086956522,2490.4,7947.4
Reading.40,UK,Reading,6216.234782608696,1632.4,7802
Reading.41,UK,Reading,5959.765217391305,3356.4,7591.6
Reading.42,UK,Reading,5959.765217391305,3356.4,7591.6
Reading.43,UK,Reading,6224.608695652174,4502.6,7767.8
