UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Curitiba.1,Brazil,Curitiba,6903.565217391304,4032.4,8789
Curitiba.2,Brazil,Curitiba,6509.026086956522,2667.6,7855.2
Curitiba.3,Brazil,Curitiba,6719.04347826087,3553.8,8418.4
Curitiba.4,Brazil,Curitiba,6689.060869565217,3946,8553
Curitiba.5,Brazil,Curitiba,6895.965217391305,3169.2,8034
Curitiba.6,Brazil,Curitiba,7409.165217391304,3863.2,8530.4
Curitiba.7,Brazil,Curitiba,6527.930434782608,3365.6,7861.4
Curitiba.8,Brazil,Curitiba,6718.373913043478,4055.2,8174.8
Curitiba.9,Brazil,Curitiba,6990.704347826087,3035.6,8271.6
Curitiba.10,Brazil,Curitiba,5993.008695652174,2685,7597
Curitiba.11,Brazil,Curitiba,6630.460869565218,2695.6,8012
Curitiba.12,Brazil,Curitiba,6213,2883,7797.2
Curitiba.13,Brazil,Curitiba,5454.452173913043,2744.2,7170.4
Curitiba.14,Brazil,Curitiba,5133.547826086957,2900,7678.8
Curitiba.15,Brazil,Curitiba,5798.034782608695,2713.8,7375.4
Curitiba.16,Brazil,Curitiba,6204.51304347826,2693,7345.8
Curitiba.17,Brazil,Curitiba,5256.791304347827,2304.4,6450.6
Curitiba.18,Brazil,Curitiba,3548.6521739130435,2184.4,4690.8
Curitiba.19,Brazil,Curitiba,3362.582608695652,1949.6,4945.4
Curitiba.20,Brazil,Curitiba,6444.086956521739,2632.4,7782.8
Curitiba.21,Brazil,Curitiba,2670.704347826087,1585.8,3515
Curitiba.22,Brazil,Curitiba,5553.973913043478,2988,7519
Curitiba.23,Brazil,Curitiba,5379.139130434783,2639.4,6906
Curitiba.24,Brazil,Curitiba,3464.582608695652,1986.4,4591.2
Curitiba.25,Brazil,Curitiba,4428.852173913044,1831.2,5514
Curitiba.26,Brazil,Curitiba,3610.808695652174,1173,4590.6
Curitiba.27,Brazil,Curitiba,3010.1391304347826,1802.2,3603.2
Curitiba.28,Brazil,Curitiba,3051.113043478261,1980.4,3848
Curitiba.29,Brazil,Curitiba,4435.504347826087,2826.4,5682.2
Curitiba.30,Brazil,Curitiba,4572.982608695652,2197.6,6337
Curitiba.31,Brazil,Curitiba,3047.6434782608694,1543.2,3866.4
Curitiba.32,Brazil,Curitiba,2215.0434782608695,897,3375.8
Curitiba.33,Brazil,Curitiba,2473.3739130434783,572.4,3213.4
Curitiba.34,Brazil,Curitiba,3545.8608695652174,1483.8,5044.8
Curitiba.35,Brazil,Curitiba,2482.904347826087,1337.8,3159
