UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Fergus.1,Canada,Fergus,3644.7478260869566,309.2,6383.4
Fergus.2,Canada,Fergus,3644.7478260869566,309.2,6383.4
Fergus.3,Canada,Fergus,3644.7478260869566,309.2,6383.4
Fergus.4,Canada,Fergus,3644.7478260869566,309.2,6383.4
Fergus.5,Canada,Fergus,3644.7478260869566,309.2,6383.4
Fergus.6,Canada,Fergus,3512.8695652173915,184,6020.2
Fergus.7,Canada,Fergus,3081.965217391304,9.2,5653.8
Fergus.8,Canada,Fergus,3526.504347826087,71.4,6409.8
Fergus.9,Canada,Fergus,3526.504347826087,71.4,6409.8
Fergus.10,Canada,Fergus,3869.217391304348,-14,7356.2
Fergus.11,Canada,Fergus,3681.2869565217393,-6.8,7040.6
Fergus.12,Canada,Fergus,3860.8608695652174,-247.6,8001.2
Fergus.13,Canada,Fergus,4014.721739130435,-174.8,7643.6
Fergus.14,Canada,Fergus,4344.321739130435,27.2,8190.4
Fergus.15,Canada,Fergus,3671.1739130434785,-138.4,7924.8
Fergus.16,Canada,Fergus,4011.6,-109.2,7973.2
Fergus.17,Canada,Fergus,4471.278260869565,-104.6,8210.2
Fergus.18,Canada,Fergus,4280.269565217392,-131,7944
Fergus.19,Canada,Fergus,4256.104347826087,-173,7811.2
Fergus.20,Canada,Fergus,4441.573913043479,-52,7912.8
