UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Quito.1,Ecuador,Quito,6145.391304347826,1762.6,8354.2
Quito.2,Ecuador,Quito,5588.469565217391,2523.4,7515.8
Quito.3,Ecuador,Quito,4718.382608695652,1302,6783
Quito.4,Ecuador,Quito,2987.0695652173913,1233.4,4739
Quito.5,Ecuador,Quito,2491.095652173913,1264.8,3398.2
Quito.6,Ecuador,Quito,2272.486956521739,1452.8,3277.4
Quito.7,Ecuador,Quito,2141.913043478261,1435,3225.8
Quito.8,Ecuador,Quito,1968.7304347826087,1265.8,2803.4
Quito.9,Ecuador,Quito,2775.3826086956524,1848.6,4062.2
Quito.10,Ecuador,Quito,2745.2869565217393,1698,4461.4
Quito.11,Ecuador,Quito,2593.452173913043,1455,4092.4
Quito.12,Ecuador,Quito,2824.086956521739,1098.8,5221.2
Quito.13,Ecuador,Quito,2851.2347826086957,1091.8,5091.2
Quito.14,Ecuador,Quito,2479.1304347826085,1404.4,3660.4
Quito.15,Ecuador,Quito,3578.7478260869566,1572,5369.6
Quito.16,Ecuador,Quito,3013.0521739130436,1517.4,4445.6
Quito.17,Ecuador,Quito,2383.495652173913,1436.8,4398
Quito.18,Ecuador,Quito,5362.147826086956,1091,7713.4
Quito.19,Ecuador,Quito,4808.269565217392,1994.8,6891.4
Quito.20,Ecuador,Quito,4807.121739130434,2492.6,7157.8
Quito.21,Ecuador,Quito,2200.1043478260867,958.2,4252.4
Quito.22,Ecuador,Quito,2216.608695652174,955.4,3639
Quito.23,Ecuador,Quito,1334.8869565217392,752.8,2535.4
Quito.24,Ecuador,Quito,1955.8608695652174,986,3806
Quito.25,Ecuador,Quito,2166.2,891.2,3610.6
Quito.26,Ecuador,Quito,1532.6695652173912,714.8,2846.8
Quito.27,Ecuador,Quito,4829.834782608696,1585,7511.8
Quito.28,Ecuador,Quito,1640.504347826087,896,2745
Quito.29,Ecuador,Quito,1828.9652173913043,606.6,2742.8
Quito.30,Ecuador,Quito,1563.6434782608696,778.4,2216.6
Quito.31,Ecuador,Quito,1734.1304347826087,855.2,2668.4
Quito.32,Ecuador,Quito,1838.6695652173912,767.6,3245.2
Quito.33,Ecuador,Quito,4200.4,1498.6,6760
Quito.34,Ecuador,Quito,3462.269565217391,1383.2,6698.8
Quito.35,Ecuador,Quito,1871.6782608695653,1226,2658.2
Quito.36,Ecuador,Quito,4013.7130434782607,2098.6,6263.4
Quito.37,Ecuador,Quito,3778.495652173913,1880.8,6146.6
Quito.38,Ecuador,Quito,2223.3826086956524,1085.6,4108.6
Quito.39,Ecuador,Quito,2101.8347826086956,971.4,3747.2
Quito.40,Ecuador,Quito,2049.582608695652,972.6,3197
Quito.41,Ecuador,Quito,5804.947826086956,1701.2,8786.2
