UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Rancagua.1,Chile,Rancagua,1224.295652173913,824.2,1700.8
Rancagua.2,Chile,Rancagua,1230.3130434782609,894.8,1857
Rancagua.3,Chile,Rancagua,1725.6173913043478,1211.8,2269.6
Rancagua.4,Chile,Rancagua,1772.0782608695652,1317,2325.8
Rancagua.5,Chile,Rancagua,1952.808695652174,1549.4,2419
Rancagua.6,Chile,Rancagua,1989.6434782608696,1497.4,2495.6
Rancagua.7,Chile,Rancagua,2210.486956521739,881.4,2848
Rancagua.8,Chile,Rancagua,2622.452173913043,1979.2,3319.4
Rancagua.9,Chile,Rancagua,2755.078260869565,1924.8,3863
Rancagua.10,Chile,Rancagua,2727.939130434783,1762.4,4003.6
Rancagua.11,Chile,Rancagua,2630.8434782608697,1640.2,4125
Rancagua.12,Chile,Rancagua,3468.365217391304,2235.6,4441.8
Rancagua.13,Chile,Rancagua,1628.9913043478261,1258.6,2236.8
Rancagua.14,Chile,Rancagua,1628.9913043478261,1258.6,2236.8
Rancagua.15,Chile,Rancagua,2200.9217391304346,1549.2,3780.4
Rancagua.16,Chile,Rancagua,2115.521739130435,1431.4,3087
Rancagua.17,Chile,Rancagua,1644.9391304347826,1231.6,2184.6
Rancagua.18,Chile,Rancagua,1788.408695652174,1442,2313.2
Rancagua.19,Chile,Rancagua,1945.5652173913043,643.6,2699
Rancagua.20,Chile,Rancagua,2562.4695652173914,1604.8,3765
Rancagua.21,Chile,Rancagua,4557.652173913043,2658.2,6835.2
Rancagua.22,Chile,Rancagua,4833.678260869565,3308.4,6075.2
Rancagua.23,Chile,Rancagua,3813.608695652174,2334.6,5427.4
Rancagua.24,Chile,Rancagua,4245.991304347826,2816,5631.8
Rancagua.25,Chile,Rancagua,4332.930434782608,2644.6,6102.8
Rancagua.26,Chile,Rancagua,4752.469565217391,2945.2,6313.2
Rancagua.27,Chile,Rancagua,4618.24347826087,3369.6,5982.8
Rancagua.28,Chile,Rancagua,5414.747826086957,3629.4,6733.4
Rancagua.29,Chile,Rancagua,4712.582608695652,3437.2,5971.8
Rancagua.30,Chile,Rancagua,5780.55652173913,3906.6,7620.6
Rancagua.31,Chile,Rancagua,4758.321739130435,3664.2,5700.2
Rancagua.32,Chile,Rancagua,4965.078260869565,3715.2,6365.2
Rancagua.33,Chile,Rancagua,5024.078260869565,3712.2,6243.2
Rancagua.34,Chile,Rancagua,4729.991304347826,3410.4,5967.8
Rancagua.35,Chile,Rancagua,4741.252173913043,3177.6,5783.2
Rancagua.36,Chile,Rancagua,3977.1391304347826,2505.2,5501
Rancagua.37,Chile,Rancagua,3875.904347826087,2208,5663.6
Rancagua.38,Chile,Rancagua,4113.791304347826,2994.6,5819.6
Rancagua.39,Chile,Rancagua,4267.869565217391,2632,6327.8
