UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Hiroshima.1,Japan,Hiroshima,1504.982608695652,345.8,2633.4
Hiroshima.2,Japan,Hiroshima,2074.095652173913,741,3211
Hiroshima.3,Japan,Hiroshima,1384.0347826086957,282.8,2522
Hiroshima.4,Japan,Hiroshima,2413.7652173913043,1169.8,3556.4
Hiroshima.5,Japan,Hiroshima,2788.817391304348,1258.6,4142.8
Hiroshima.6,Japan,Hiroshima,2149.0695652173913,1187,3379.6
Hiroshima.7,Japan,Hiroshima,3893.0695652173913,2305.2,5499.8
Hiroshima.8,Japan,Hiroshima,1404.6260869565217,573.8,2525.6
Hiroshima.9,Japan,Hiroshima,1388.2434782608696,410.2,2384.4
Hiroshima.10,Japan,Hiroshima,2677.582608695652,860.8,4681.2
Hiroshima.11,Japan,Hiroshima,2907.9478260869564,1177,4642.4
Hiroshima.12,Japan,Hiroshima,2309.2,922,3634.4
Hiroshima.13,Japan,Hiroshima,2455.0782608695654,1290.6,3864.2
Hiroshima.14,Japan,Hiroshima,2694.4956521739127,883,3769.2
Hiroshima.15,Japan,Hiroshima,2814.721739130435,1012.8,3992.2
Hiroshima.16,Japan,Hiroshima,2779.452173913043,1007,4116.4
Hiroshima.17,Japan,Hiroshima,2569.782608695652,910,3811.8
Hiroshima.18,Japan,Hiroshima,2683.4608695652173,1479.8,3992.6
Hiroshima.19,Japan,Hiroshima,3006.4260869565214,1754.2,4753.2
Hiroshima.20,Japan,Hiroshima,3432.452173913043,2040,5238.4
Hiroshima.21,Japan,Hiroshima,4647.147826086956,898.2,6593.4
Hiroshima.22,Japan,Hiroshima,5148.843478260869,909,7820.6
Hiroshima.23,Japan,Hiroshima,4794.721739130435,1127,7380.4
Hiroshima.24,Japan,Hiroshima,4963.321739130435,1530.8,7422.4
Hiroshima.25,Japan,Hiroshima,4536.634782608696,895.4,7569.2
Hiroshima.26,Japan,Hiroshima,4402.391304347826,780.2,6558.2
Hiroshima.27,Japan,Hiroshima,5467.930434782609,1318,8119
Hiroshima.28,Japan,Hiroshima,5165.982608695652,591,7770.8
Hiroshima.29,Japan,Hiroshima,4831.234782608696,1783.8,6998.4
Hiroshima.30,Japan,Hiroshima,6199.452173913043,2040.6,8322.6
Hiroshima.31,Japan,Hiroshima,4571.8,1005.6,7077
Hiroshima.32,Japan,Hiroshima,6472.356521739131,2262.4,8507.4
Hiroshima.33,Japan,Hiroshima,5106.373913043478,1375.8,7298.6
Hiroshima.34,Japan,Hiroshima,5106.373913043478,1375.8,7298.6
Hiroshima.35,Japan,Hiroshima,4980.313043478261,2406,7143.2
Hiroshima.36,Japan,Hiroshima,5581.182608695653,2239.4,7859.4
Hiroshima.37,Japan,Hiroshima,7157,3781.4,8839.6
Hiroshima.38,Japan,Hiroshima,4582.634782608696,3143.2,6576.6
Hiroshima.39,Japan,Hiroshima,4179.982608695653,2810.4,6329.2
Hiroshima.40,Japan,Hiroshima,3479.0434782608695,2079.6,6169.8
Hiroshima.41,Japan,Hiroshima,3360.730434782609,2011.4,5278
Hiroshima.42,Japan,Hiroshima,3415.4,2094,5874.8
Hiroshima.43,Japan,Hiroshima,3024.3391304347824,1812.6,4724.2
Hiroshima.44,Japan,Hiroshima,3616.330434782609,2376.2,5248
Hiroshima.45,Japan,Hiroshima,1255.9478260869566,224,2049
