Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Canada,Guelph,43.48407529986058,-80.30051283451334
Canada,Guelph,43.48407529986058,-80.26251283451334
Canada,Guelph,43.48407529986058,-80.22451283451333
Canada,Guelph,43.48407529986058,-80.18651283451334
Canada,Guelph,43.522075299860575,-80.33851283451334
Canada,Guelph,43.522075299860575,-80.30051283451334
Canada,Guelph,43.522075299860575,-80.26251283451334
Canada,Guelph,43.522075299860575,-80.22451283451333
Canada,Guelph,43.522075299860575,-80.18651283451334
Canada,Guelph,43.522075299860575,-80.14851283451334
Canada,Guelph,43.56007529986058,-80.33851283451334
Canada,Guelph,43.56007529986058,-80.30051283451334
Canada,Guelph,43.56007529986058,-80.26251283451334
Canada,Guelph,43.56007529986058,-80.22451283451333
Canada,Guelph,43.56007529986058,-80.18651283451334
Canada,Guelph,43.56007529986058,-80.14851283451334
Canada,Guelph,43.598075299860575,-80.30051283451334
Canada,Guelph,43.598075299860575,-80.26251283451334
Canada,Guelph,43.598075299860575,-80.22451283451333
Canada,Guelph,43.598075299860575,-80.18651283451334
