Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Chile,Temuco,-38.89732867200829,-72.69496067855795
Chile,Temuco,-38.89732867200829,-72.64296067855794
Chile,Temuco,-38.89732867200829,-72.59096067855795
Chile,Temuco,-38.89732867200829,-72.53896067855794
Chile,Temuco,-38.89732867200829,-72.48696067855795
Chile,Temuco,-38.84532867200829,-72.74696067855794
Chile,Temuco,-38.84532867200829,-72.69496067855795
Chile,Temuco,-38.84532867200829,-72.64296067855794
Chile,Temuco,-38.84532867200829,-72.59096067855795
Chile,Temuco,-38.84532867200829,-72.53896067855794
Chile,Temuco,-38.84532867200829,-72.48696067855795
Chile,Temuco,-38.84532867200829,-72.43496067855794
Chile,Temuco,-38.79332867200829,-72.79896067855795
Chile,Temuco,-38.79332867200829,-72.74696067855794
Chile,Temuco,-38.79332867200829,-72.69496067855795
Chile,Temuco,-38.79332867200829,-72.64296067855794
Chile,Temuco,-38.79332867200829,-72.59096067855795
Chile,Temuco,-38.79332867200829,-72.53896067855794
Chile,Temuco,-38.79332867200829,-72.48696067855795
Chile,Temuco,-38.79332867200829,-72.43496067855794
Chile,Temuco,-38.79332867200829,-72.38296067855795
Chile,Temuco,-38.741328672008294,-72.79896067855795
Chile,Temuco,-38.741328672008294,-72.74696067855794
Chile,Temuco,-38.741328672008294,-72.69496067855795
Chile,Temuco,-38.741328672008294,-72.64296067855794
Chile,Temuco,-38.741328672008294,-72.59096067855795
Chile,Temuco,-38.741328672008294,-72.53896067855794
Chile,Temuco,-38.741328672008294,-72.48696067855795
Chile,Temuco,-38.741328672008294,-72.43496067855794
Chile,Temuco,-38.741328672008294,-72.38296067855795
Chile,Temuco,-38.689328672008294,-72.79896067855795
Chile,Temuco,-38.689328672008294,-72.74696067855794
Chile,Temuco,-38.689328672008294,-72.69496067855795
Chile,Temuco,-38.689328672008294,-72.64296067855794
Chile,Temuco,-38.689328672008294,-72.59096067855795
Chile,Temuco,-38.689328672008294,-72.53896067855794
Chile,Temuco,-38.689328672008294,-72.48696067855795
Chile,Temuco,-38.689328672008294,-72.43496067855794
Chile,Temuco,-38.689328672008294,-72.38296067855795
Chile,Temuco,-38.637328672008294,-72.74696067855794
Chile,Temuco,-38.637328672008294,-72.69496067855795
Chile,Temuco,-38.637328672008294,-72.64296067855794
Chile,Temuco,-38.637328672008294,-72.59096067855795
Chile,Temuco,-38.637328672008294,-72.53896067855794
Chile,Temuco,-38.637328672008294,-72.48696067855795
Chile,Temuco,-38.637328672008294,-72.43496067855794
Chile,Temuco,-38.585328672008295,-72.69496067855795
Chile,Temuco,-38.585328672008295,-72.64296067855794
Chile,Temuco,-38.585328672008295,-72.59096067855795
Chile,Temuco,-38.585328672008295,-72.53896067855794
Chile,Temuco,-38.585328672008295,-72.48696067855795
