Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
USA,Denver,39.300964577555426,-105.2514461092317
USA,Denver,39.300964577555426,-105.08144610923169
USA,Denver,39.300964577555426,-104.91144610923169
USA,Denver,39.300964577555426,-104.7414461092317
USA,Denver,39.47096457755543,-105.4214461092317
USA,Denver,39.47096457755543,-105.2514461092317
USA,Denver,39.47096457755543,-105.08144610923169
USA,Denver,39.47096457755543,-104.91144610923169
USA,Denver,39.47096457755543,-104.7414461092317
USA,Denver,39.47096457755543,-104.5714461092317
USA,Denver,39.64096457755543,-105.5914461092317
USA,Denver,39.64096457755543,-105.4214461092317
USA,Denver,39.64096457755543,-105.2514461092317
USA,Denver,39.64096457755543,-105.08144610923169
USA,Denver,39.64096457755543,-104.91144610923169
USA,Denver,39.64096457755543,-104.7414461092317
USA,Denver,39.64096457755543,-104.5714461092317
USA,Denver,39.64096457755543,-104.4014461092317
USA,Denver,39.810964577555424,-105.5914461092317
USA,Denver,39.810964577555424,-105.4214461092317
USA,Denver,39.810964577555424,-105.2514461092317
USA,Denver,39.810964577555424,-105.08144610923169
USA,Denver,39.810964577555424,-104.91144610923169
USA,Denver,39.810964577555424,-104.7414461092317
USA,Denver,39.810964577555424,-104.5714461092317
USA,Denver,39.810964577555424,-104.4014461092317
USA,Denver,39.980964577555426,-105.5914461092317
USA,Denver,39.980964577555426,-105.4214461092317
USA,Denver,39.980964577555426,-105.2514461092317
USA,Denver,39.980964577555426,-105.08144610923169
USA,Denver,39.980964577555426,-104.91144610923169
USA,Denver,39.980964577555426,-104.7414461092317
USA,Denver,39.980964577555426,-104.5714461092317
USA,Denver,39.980964577555426,-104.4014461092317
USA,Denver,40.15096457755543,-105.4214461092317
USA,Denver,40.15096457755543,-105.2514461092317
USA,Denver,40.15096457755543,-105.08144610923169
USA,Denver,40.15096457755543,-104.91144610923169
USA,Denver,40.15096457755543,-104.7414461092317
USA,Denver,40.15096457755543,-104.5714461092317
