Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
New Zealand,Palmerston_North,-40.415600026750965,175.57752399545075
New Zealand,Palmerston_North,-40.415600026750965,175.60052399545074
New Zealand,Palmerston_North,-40.415600026750965,175.62352399545077
New Zealand,Palmerston_North,-40.415600026750965,175.64652399545076
New Zealand,Palmerston_North,-40.39260002675096,175.55452399545075
New Zealand,Palmerston_North,-40.39260002675096,175.57752399545075
New Zealand,Palmerston_North,-40.39260002675096,175.60052399545074
New Zealand,Palmerston_North,-40.39260002675096,175.62352399545077
New Zealand,Palmerston_North,-40.39260002675096,175.64652399545076
New Zealand,Palmerston_North,-40.39260002675096,175.66952399545076
New Zealand,Palmerston_North,-40.369600026750966,175.53152399545075
New Zealand,Palmerston_North,-40.369600026750966,175.55452399545075
New Zealand,Palmerston_North,-40.369600026750966,175.57752399545075
New Zealand,Palmerston_North,-40.369600026750966,175.60052399545074
New Zealand,Palmerston_North,-40.369600026750966,175.62352399545077
New Zealand,Palmerston_North,-40.369600026750966,175.64652399545076
New Zealand,Palmerston_North,-40.369600026750966,175.66952399545076
New Zealand,Palmerston_North,-40.369600026750966,175.69252399545076
New Zealand,Palmerston_North,-40.34660002675096,175.53152399545075
New Zealand,Palmerston_North,-40.34660002675096,175.55452399545075
New Zealand,Palmerston_North,-40.34660002675096,175.57752399545075
New Zealand,Palmerston_North,-40.34660002675096,175.60052399545074
New Zealand,Palmerston_North,-40.34660002675096,175.62352399545077
New Zealand,Palmerston_North,-40.34660002675096,175.64652399545076
New Zealand,Palmerston_North,-40.34660002675096,175.66952399545076
New Zealand,Palmerston_North,-40.34660002675096,175.69252399545076
New Zealand,Palmerston_North,-40.32360002675097,175.53152399545075
New Zealand,Palmerston_North,-40.32360002675097,175.55452399545075
New Zealand,Palmerston_North,-40.32360002675097,175.57752399545075
New Zealand,Palmerston_North,-40.32360002675097,175.60052399545074
New Zealand,Palmerston_North,-40.32360002675097,175.62352399545077
New Zealand,Palmerston_North,-40.32360002675097,175.64652399545076
New Zealand,Palmerston_North,-40.32360002675097,175.66952399545076
New Zealand,Palmerston_North,-40.30060002675096,175.57752399545075
New Zealand,Palmerston_North,-40.30060002675096,175.60052399545074
New Zealand,Palmerston_North,-40.30060002675096,175.62352399545077
New Zealand,Palmerston_North,-40.30060002675096,175.64652399545076
