Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Sweden,Stockholm,59.24691954012763,17.96187667068717
Sweden,Stockholm,59.24691954012763,17.997876670687173
Sweden,Stockholm,59.24691954012763,18.03387667068717
Sweden,Stockholm,59.24691954012763,18.069876670687172
Sweden,Stockholm,59.24691954012763,18.105876670687174
Sweden,Stockholm,59.24691954012763,18.14187667068717
Sweden,Stockholm,59.28291954012763,17.925876670687174
Sweden,Stockholm,59.28291954012763,17.96187667068717
Sweden,Stockholm,59.28291954012763,17.997876670687173
Sweden,Stockholm,59.28291954012763,18.03387667068717
Sweden,Stockholm,59.28291954012763,18.069876670687172
Sweden,Stockholm,59.28291954012763,18.105876670687174
Sweden,Stockholm,59.28291954012763,18.14187667068717
Sweden,Stockholm,59.28291954012763,18.177876670687173
Sweden,Stockholm,59.28291954012763,18.213876670687174
Sweden,Stockholm,59.31891954012763,17.889876670687173
Sweden,Stockholm,59.31891954012763,17.925876670687174
Sweden,Stockholm,59.31891954012763,17.96187667068717
Sweden,Stockholm,59.31891954012763,17.997876670687173
Sweden,Stockholm,59.31891954012763,18.03387667068717
Sweden,Stockholm,59.31891954012763,18.069876670687172
Sweden,Stockholm,59.31891954012763,18.105876670687174
Sweden,Stockholm,59.31891954012763,18.14187667068717
Sweden,Stockholm,59.31891954012763,18.177876670687173
Sweden,Stockholm,59.31891954012763,18.213876670687174
Sweden,Stockholm,59.31891954012763,18.249876670687172
Sweden,Stockholm,59.354919540127625,17.889876670687173
Sweden,Stockholm,59.354919540127625,17.925876670687174
Sweden,Stockholm,59.354919540127625,17.96187667068717
Sweden,Stockholm,59.354919540127625,17.997876670687173
Sweden,Stockholm,59.354919540127625,18.03387667068717
Sweden,Stockholm,59.354919540127625,18.069876670687172
Sweden,Stockholm,59.354919540127625,18.105876670687174
Sweden,Stockholm,59.354919540127625,18.14187667068717
Sweden,Stockholm,59.354919540127625,18.177876670687173
Sweden,Stockholm,59.354919540127625,18.213876670687174
Sweden,Stockholm,59.354919540127625,18.249876670687172
Sweden,Stockholm,59.390919540127626,17.925876670687174
Sweden,Stockholm,59.390919540127626,17.96187667068717
Sweden,Stockholm,59.390919540127626,17.997876670687173
Sweden,Stockholm,59.390919540127626,18.03387667068717
Sweden,Stockholm,59.390919540127626,18.069876670687172
Sweden,Stockholm,59.390919540127626,18.105876670687174
Sweden,Stockholm,59.390919540127626,18.14187667068717
Sweden,Stockholm,59.390919540127626,18.177876670687173
Sweden,Stockholm,59.390919540127626,18.213876670687174
Sweden,Stockholm,59.42691954012763,18.069876670687172
