Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
USA,Sacramento,38.46962348943893,-121.5621805459631
USA,Sacramento,38.46962348943893,-121.5231805459631
USA,Sacramento,38.46962348943893,-121.4841805459631
USA,Sacramento,38.46962348943893,-121.44518054596311
USA,Sacramento,38.50862348943893,-121.6011805459631
USA,Sacramento,38.50862348943893,-121.5621805459631
USA,Sacramento,38.50862348943893,-121.5231805459631
USA,Sacramento,38.50862348943893,-121.4841805459631
USA,Sacramento,38.50862348943893,-121.44518054596311
USA,Sacramento,38.50862348943893,-121.40618054596311
USA,Sacramento,38.50862348943893,-121.36718054596311
USA,Sacramento,38.547623489438934,-121.6401805459631
USA,Sacramento,38.547623489438934,-121.6011805459631
USA,Sacramento,38.547623489438934,-121.5621805459631
USA,Sacramento,38.547623489438934,-121.5231805459631
USA,Sacramento,38.547623489438934,-121.4841805459631
USA,Sacramento,38.547623489438934,-121.44518054596311
USA,Sacramento,38.547623489438934,-121.40618054596311
USA,Sacramento,38.547623489438934,-121.36718054596311
USA,Sacramento,38.58662348943893,-121.6401805459631
USA,Sacramento,38.58662348943893,-121.6011805459631
USA,Sacramento,38.58662348943893,-121.5621805459631
USA,Sacramento,38.58662348943893,-121.5231805459631
USA,Sacramento,38.58662348943893,-121.4841805459631
USA,Sacramento,38.58662348943893,-121.44518054596311
USA,Sacramento,38.58662348943893,-121.40618054596311
USA,Sacramento,38.58662348943893,-121.36718054596311
USA,Sacramento,38.62562348943893,-121.6401805459631
USA,Sacramento,38.62562348943893,-121.6011805459631
USA,Sacramento,38.62562348943893,-121.5621805459631
USA,Sacramento,38.62562348943893,-121.5231805459631
USA,Sacramento,38.62562348943893,-121.4841805459631
USA,Sacramento,38.62562348943893,-121.44518054596311
USA,Sacramento,38.62562348943893,-121.40618054596311
USA,Sacramento,38.62562348943893,-121.36718054596311
USA,Sacramento,38.66462348943893,-121.6011805459631
USA,Sacramento,38.66462348943893,-121.5621805459631
USA,Sacramento,38.66462348943893,-121.5231805459631
USA,Sacramento,38.66462348943893,-121.4841805459631
USA,Sacramento,38.66462348943893,-121.44518054596311
USA,Sacramento,38.66462348943893,-121.40618054596311
USA,Sacramento,38.70362348943893,-121.5231805459631
USA,Sacramento,38.70362348943893,-121.4841805459631
USA,Sacramento,38.70362348943893,-121.44518054596311
