Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Australia,Wollongong,-34.55863873173493,150.83581710569757
Australia,Wollongong,-34.55863873173493,150.87181710569757
Australia,Wollongong,-34.55863873173493,150.90781710569757
Australia,Wollongong,-34.55863873173493,150.94381710569758
Australia,Wollongong,-34.52263873173493,150.76381710569757
Australia,Wollongong,-34.52263873173493,150.79981710569757
Australia,Wollongong,-34.52263873173493,150.83581710569757
Australia,Wollongong,-34.52263873173493,150.87181710569757
Australia,Wollongong,-34.52263873173493,150.90781710569757
Australia,Wollongong,-34.52263873173493,150.94381710569758
Australia,Wollongong,-34.52263873173493,150.97981710569758
Australia,Wollongong,-34.52263873173493,151.01581710569758
Australia,Wollongong,-34.48663873173493,150.76381710569757
Australia,Wollongong,-34.48663873173493,150.79981710569757
Australia,Wollongong,-34.48663873173493,150.83581710569757
Australia,Wollongong,-34.48663873173493,150.87181710569757
Australia,Wollongong,-34.48663873173493,150.90781710569757
Australia,Wollongong,-34.48663873173493,150.94381710569758
Australia,Wollongong,-34.48663873173493,150.97981710569758
Australia,Wollongong,-34.48663873173493,151.01581710569758
Australia,Wollongong,-34.48663873173493,151.05181710569758
Australia,Wollongong,-34.450638731734934,150.72781710569757
Australia,Wollongong,-34.450638731734934,150.76381710569757
Australia,Wollongong,-34.450638731734934,150.79981710569757
Australia,Wollongong,-34.450638731734934,150.83581710569757
Australia,Wollongong,-34.450638731734934,150.87181710569757
Australia,Wollongong,-34.450638731734934,150.90781710569757
Australia,Wollongong,-34.450638731734934,150.94381710569758
Australia,Wollongong,-34.450638731734934,150.97981710569758
Australia,Wollongong,-34.450638731734934,151.01581710569758
Australia,Wollongong,-34.450638731734934,151.05181710569758
Australia,Wollongong,-34.41463873173493,150.72781710569757
Australia,Wollongong,-34.41463873173493,150.76381710569757
Australia,Wollongong,-34.41463873173493,150.79981710569757
Australia,Wollongong,-34.41463873173493,150.83581710569757
Australia,Wollongong,-34.41463873173493,150.87181710569757
Australia,Wollongong,-34.41463873173493,150.90781710569757
Australia,Wollongong,-34.41463873173493,150.94381710569758
Australia,Wollongong,-34.41463873173493,150.97981710569758
Australia,Wollongong,-34.41463873173493,151.01581710569758
Australia,Wollongong,-34.41463873173493,151.05181710569758
Australia,Wollongong,-34.37863873173493,150.72781710569757
Australia,Wollongong,-34.37863873173493,150.76381710569757
Australia,Wollongong,-34.37863873173493,150.79981710569757
Australia,Wollongong,-34.37863873173493,150.83581710569757
Australia,Wollongong,-34.37863873173493,150.87181710569757
Australia,Wollongong,-34.37863873173493,150.90781710569757
Australia,Wollongong,-34.37863873173493,150.94381710569758
Australia,Wollongong,-34.37863873173493,150.97981710569758
Australia,Wollongong,-34.37863873173493,151.01581710569758
Australia,Wollongong,-34.37863873173493,151.05181710569758
Australia,Wollongong,-34.34263873173493,150.76381710569757
Australia,Wollongong,-34.34263873173493,150.79981710569757
Australia,Wollongong,-34.34263873173493,150.83581710569757
Australia,Wollongong,-34.34263873173493,150.87181710569757
Australia,Wollongong,-34.34263873173493,150.90781710569757
Australia,Wollongong,-34.34263873173493,150.94381710569758
Australia,Wollongong,-34.34263873173493,150.97981710569758
Australia,Wollongong,-34.34263873173493,151.01581710569758
Australia,Wollongong,-34.30663873173493,150.79981710569757
Australia,Wollongong,-34.30663873173493,150.83581710569757
Australia,Wollongong,-34.30663873173493,150.87181710569757
Australia,Wollongong,-34.30663873173493,150.90781710569757
Australia,Wollongong,-34.30663873173493,150.94381710569758
Australia,Wollongong,-34.30663873173493,150.97981710569758
