Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Japan,Sapporo,42.89900108053457,141.2412886162025
Japan,Sapporo,42.89900108053457,141.30228861620247
Japan,Sapporo,42.89900108053457,141.36328861620248
Japan,Sapporo,42.89900108053457,141.4242886162025
Japan,Sapporo,42.89900108053457,141.4852886162025
Japan,Sapporo,42.96000108053457,141.1802886162025
Japan,Sapporo,42.96000108053457,141.2412886162025
Japan,Sapporo,42.96000108053457,141.30228861620247
Japan,Sapporo,42.96000108053457,141.36328861620248
Japan,Sapporo,42.96000108053457,141.4242886162025
Japan,Sapporo,42.96000108053457,141.4852886162025
Japan,Sapporo,42.96000108053457,141.54628861620247
Japan,Sapporo,43.02100108053457,141.11928861620248
Japan,Sapporo,43.02100108053457,141.1802886162025
Japan,Sapporo,43.02100108053457,141.2412886162025
Japan,Sapporo,43.02100108053457,141.30228861620247
Japan,Sapporo,43.02100108053457,141.36328861620248
Japan,Sapporo,43.02100108053457,141.4242886162025
Japan,Sapporo,43.02100108053457,141.4852886162025
Japan,Sapporo,43.02100108053457,141.54628861620247
Japan,Sapporo,43.02100108053457,141.60728861620248
Japan,Sapporo,43.08200108053457,141.11928861620248
Japan,Sapporo,43.08200108053457,141.1802886162025
Japan,Sapporo,43.08200108053457,141.2412886162025
Japan,Sapporo,43.08200108053457,141.30228861620247
Japan,Sapporo,43.08200108053457,141.36328861620248
Japan,Sapporo,43.08200108053457,141.4242886162025
Japan,Sapporo,43.08200108053457,141.4852886162025
Japan,Sapporo,43.08200108053457,141.54628861620247
Japan,Sapporo,43.08200108053457,141.60728861620248
Japan,Sapporo,43.14300108053457,141.11928861620248
Japan,Sapporo,43.14300108053457,141.1802886162025
Japan,Sapporo,43.14300108053457,141.2412886162025
Japan,Sapporo,43.14300108053457,141.30228861620247
Japan,Sapporo,43.14300108053457,141.36328861620248
Japan,Sapporo,43.14300108053457,141.4242886162025
Japan,Sapporo,43.14300108053457,141.4852886162025
Japan,Sapporo,43.14300108053457,141.54628861620247
Japan,Sapporo,43.20400108053457,141.2412886162025
Japan,Sapporo,43.20400108053457,141.30228861620247
Japan,Sapporo,43.20400108053457,141.36328861620248
Japan,Sapporo,43.20400108053457,141.4242886162025
Japan,Sapporo,43.20400108053457,141.4852886162025
