Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
USA,Charlotte,34.9164249039552,-81.01542114575408
USA,Charlotte,34.9164249039552,-80.90542114575408
USA,Charlotte,34.9164249039552,-80.79542114575408
USA,Charlotte,34.9164249039552,-80.68542114575408
USA,Charlotte,35.0264249039552,-81.12542114575407
USA,Charlotte,35.0264249039552,-81.01542114575408
USA,Charlotte,35.0264249039552,-80.90542114575408
USA,Charlotte,35.0264249039552,-80.79542114575408
USA,Charlotte,35.0264249039552,-80.68542114575408
USA,Charlotte,35.0264249039552,-80.57542114575408
USA,Charlotte,35.1364249039552,-81.23542114575407
USA,Charlotte,35.1364249039552,-81.12542114575407
USA,Charlotte,35.1364249039552,-81.01542114575408
USA,Charlotte,35.1364249039552,-80.90542114575408
USA,Charlotte,35.1364249039552,-80.79542114575408
USA,Charlotte,35.1364249039552,-80.68542114575408
USA,Charlotte,35.1364249039552,-80.57542114575408
USA,Charlotte,35.1364249039552,-80.46542114575408
USA,Charlotte,35.2464249039552,-81.23542114575407
USA,Charlotte,35.2464249039552,-81.12542114575407
USA,Charlotte,35.2464249039552,-81.01542114575408
USA,Charlotte,35.2464249039552,-80.90542114575408
USA,Charlotte,35.2464249039552,-80.79542114575408
USA,Charlotte,35.2464249039552,-80.68542114575408
USA,Charlotte,35.2464249039552,-80.57542114575408
USA,Charlotte,35.2464249039552,-80.46542114575408
USA,Charlotte,35.3564249039552,-81.23542114575407
USA,Charlotte,35.3564249039552,-81.12542114575407
USA,Charlotte,35.3564249039552,-81.01542114575408
USA,Charlotte,35.3564249039552,-80.90542114575408
USA,Charlotte,35.3564249039552,-80.79542114575408
USA,Charlotte,35.3564249039552,-80.68542114575408
USA,Charlotte,35.3564249039552,-80.57542114575408
USA,Charlotte,35.3564249039552,-80.46542114575408
USA,Charlotte,35.4664249039552,-81.12542114575407
USA,Charlotte,35.4664249039552,-81.01542114575408
USA,Charlotte,35.4664249039552,-80.90542114575408
USA,Charlotte,35.4664249039552,-80.79542114575408
USA,Charlotte,35.4664249039552,-80.68542114575408
USA,Charlotte,35.4664249039552,-80.57542114575408
USA,Charlotte,35.5764249039552,-80.90542114575408
USA,Charlotte,35.5764249039552,-80.79542114575408
