Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
New Zealand,Christchurch,-43.7495060691004,172.46841456699323
New Zealand,Christchurch,-43.7495060691004,172.53941456699323
New Zealand,Christchurch,-43.7495060691004,172.61041456699323
New Zealand,Christchurch,-43.7495060691004,172.68141456699323
New Zealand,Christchurch,-43.7495060691004,172.75241456699322
New Zealand,Christchurch,-43.6785060691004,172.39741456699323
New Zealand,Christchurch,-43.6785060691004,172.46841456699323
New Zealand,Christchurch,-43.6785060691004,172.53941456699323
New Zealand,Christchurch,-43.6785060691004,172.61041456699323
New Zealand,Christchurch,-43.6785060691004,172.68141456699323
New Zealand,Christchurch,-43.6785060691004,172.75241456699322
New Zealand,Christchurch,-43.6785060691004,172.82341456699325
New Zealand,Christchurch,-43.6785060691004,172.89441456699325
New Zealand,Christchurch,-43.607506069100396,172.32641456699324
New Zealand,Christchurch,-43.607506069100396,172.39741456699323
New Zealand,Christchurch,-43.607506069100396,172.46841456699323
New Zealand,Christchurch,-43.607506069100396,172.53941456699323
New Zealand,Christchurch,-43.607506069100396,172.61041456699323
New Zealand,Christchurch,-43.607506069100396,172.68141456699323
New Zealand,Christchurch,-43.607506069100396,172.75241456699322
New Zealand,Christchurch,-43.607506069100396,172.82341456699325
New Zealand,Christchurch,-43.607506069100396,172.89441456699325
New Zealand,Christchurch,-43.5365060691004,172.32641456699324
New Zealand,Christchurch,-43.5365060691004,172.39741456699323
New Zealand,Christchurch,-43.5365060691004,172.46841456699323
New Zealand,Christchurch,-43.5365060691004,172.53941456699323
New Zealand,Christchurch,-43.5365060691004,172.61041456699323
New Zealand,Christchurch,-43.5365060691004,172.68141456699323
New Zealand,Christchurch,-43.5365060691004,172.75241456699322
New Zealand,Christchurch,-43.5365060691004,172.82341456699325
New Zealand,Christchurch,-43.5365060691004,172.89441456699325
New Zealand,Christchurch,-43.5365060691004,172.96541456699325
New Zealand,Christchurch,-43.4655060691004,172.32641456699324
New Zealand,Christchurch,-43.4655060691004,172.39741456699323
New Zealand,Christchurch,-43.4655060691004,172.46841456699323
New Zealand,Christchurch,-43.4655060691004,172.53941456699323
New Zealand,Christchurch,-43.4655060691004,172.61041456699323
New Zealand,Christchurch,-43.4655060691004,172.68141456699323
New Zealand,Christchurch,-43.4655060691004,172.75241456699322
New Zealand,Christchurch,-43.4655060691004,172.82341456699325
New Zealand,Christchurch,-43.4655060691004,172.89441456699325
New Zealand,Christchurch,-43.4655060691004,172.96541456699325
New Zealand,Christchurch,-43.3945060691004,172.39741456699323
New Zealand,Christchurch,-43.3945060691004,172.46841456699323
New Zealand,Christchurch,-43.3945060691004,172.53941456699323
New Zealand,Christchurch,-43.3945060691004,172.61041456699323
New Zealand,Christchurch,-43.3945060691004,172.68141456699323
New Zealand,Christchurch,-43.3945060691004,172.75241456699322
New Zealand,Christchurch,-43.3945060691004,172.82341456699325
New Zealand,Christchurch,-43.3945060691004,172.89441456699325
New Zealand,Christchurch,-43.3235060691004,172.46841456699323
New Zealand,Christchurch,-43.3235060691004,172.53941456699323
New Zealand,Christchurch,-43.3235060691004,172.61041456699323
New Zealand,Christchurch,-43.3235060691004,172.68141456699323
New Zealand,Christchurch,-43.3235060691004,172.75241456699322
New Zealand,Christchurch,-43.3235060691004,172.82341456699325
