Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Canada,Quebec_City,46.63037359989613,-71.34898115586013
Canada,Quebec_City,46.63037359989613,-71.27798115586013
Canada,Quebec_City,46.63037359989613,-71.20698115586012
Canada,Quebec_City,46.63037359989613,-71.13598115586012
Canada,Quebec_City,46.63037359989613,-71.06498115586012
Canada,Quebec_City,46.70137359989613,-71.41998115586013
Canada,Quebec_City,46.70137359989613,-71.34898115586013
Canada,Quebec_City,46.70137359989613,-71.27798115586013
Canada,Quebec_City,46.70137359989613,-71.20698115586012
Canada,Quebec_City,46.70137359989613,-71.13598115586012
Canada,Quebec_City,46.70137359989613,-71.06498115586012
Canada,Quebec_City,46.70137359989613,-70.99398115586013
Canada,Quebec_City,46.772373599896135,-71.49098115586013
Canada,Quebec_City,46.772373599896135,-71.41998115586013
Canada,Quebec_City,46.772373599896135,-71.34898115586013
Canada,Quebec_City,46.772373599896135,-71.27798115586013
Canada,Quebec_City,46.772373599896135,-71.20698115586012
Canada,Quebec_City,46.772373599896135,-71.13598115586012
Canada,Quebec_City,46.772373599896135,-71.06498115586012
Canada,Quebec_City,46.772373599896135,-70.99398115586013
Canada,Quebec_City,46.772373599896135,-70.92298115586013
Canada,Quebec_City,46.84337359989613,-71.49098115586013
Canada,Quebec_City,46.84337359989613,-71.41998115586013
Canada,Quebec_City,46.84337359989613,-71.34898115586013
Canada,Quebec_City,46.84337359989613,-71.27798115586013
Canada,Quebec_City,46.84337359989613,-71.20698115586012
Canada,Quebec_City,46.84337359989613,-71.13598115586012
Canada,Quebec_City,46.84337359989613,-71.06498115586012
Canada,Quebec_City,46.84337359989613,-70.99398115586013
Canada,Quebec_City,46.84337359989613,-70.92298115586013
Canada,Quebec_City,46.91437359989613,-71.41998115586013
Canada,Quebec_City,46.91437359989613,-71.34898115586013
Canada,Quebec_City,46.91437359989613,-71.27798115586013
Canada,Quebec_City,46.91437359989613,-71.20698115586012
Canada,Quebec_City,46.91437359989613,-71.13598115586012
Canada,Quebec_City,46.91437359989613,-71.06498115586012
Canada,Quebec_City,46.91437359989613,-70.99398115586013
Canada,Quebec_City,46.98537359989613,-71.34898115586013
Canada,Quebec_City,46.98537359989613,-71.27798115586013
Canada,Quebec_City,46.98537359989613,-71.20698115586012
Canada,Quebec_City,46.98537359989613,-71.13598115586012
Canada,Quebec_City,46.98537359989613,-71.06498115586012
