Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
USA,Providence,41.68917540468161,-71.50080230621599
USA,Providence,41.68917540468161,-71.45080230621598
USA,Providence,41.68917540468161,-71.40080230621598
USA,Providence,41.68917540468161,-71.35080230621598
USA,Providence,41.73917540468161,-71.55080230621599
USA,Providence,41.73917540468161,-71.50080230621599
USA,Providence,41.73917540468161,-71.45080230621598
USA,Providence,41.73917540468161,-71.40080230621598
USA,Providence,41.73917540468161,-71.35080230621598
USA,Providence,41.73917540468161,-71.30080230621599
USA,Providence,41.73917540468161,-71.25080230621599
USA,Providence,41.789175404681615,-71.60080230621598
USA,Providence,41.789175404681615,-71.55080230621599
USA,Providence,41.789175404681615,-71.50080230621599
USA,Providence,41.789175404681615,-71.45080230621598
USA,Providence,41.789175404681615,-71.40080230621598
USA,Providence,41.789175404681615,-71.35080230621598
USA,Providence,41.789175404681615,-71.30080230621599
USA,Providence,41.789175404681615,-71.25080230621599
USA,Providence,41.83917540468161,-71.60080230621598
USA,Providence,41.83917540468161,-71.55080230621599
USA,Providence,41.83917540468161,-71.50080230621599
USA,Providence,41.83917540468161,-71.45080230621598
USA,Providence,41.83917540468161,-71.40080230621598
USA,Providence,41.83917540468161,-71.35080230621598
USA,Providence,41.83917540468161,-71.30080230621599
USA,Providence,41.83917540468161,-71.25080230621599
USA,Providence,41.889175404681616,-71.60080230621598
USA,Providence,41.889175404681616,-71.55080230621599
USA,Providence,41.889175404681616,-71.50080230621599
USA,Providence,41.889175404681616,-71.45080230621598
USA,Providence,41.889175404681616,-71.40080230621598
USA,Providence,41.889175404681616,-71.35080230621598
USA,Providence,41.889175404681616,-71.30080230621599
USA,Providence,41.889175404681616,-71.25080230621599
USA,Providence,41.93917540468161,-71.55080230621599
USA,Providence,41.93917540468161,-71.50080230621599
USA,Providence,41.93917540468161,-71.45080230621598
USA,Providence,41.93917540468161,-71.40080230621598
USA,Providence,41.93917540468161,-71.35080230621598
USA,Providence,41.93917540468161,-71.30080230621599
