Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Canada,Waterloo,43.40357613873213,-80.57936630465709
Canada,Waterloo,43.40357613873213,-80.54936630465708
Canada,Waterloo,43.40357613873213,-80.51936630465708
Canada,Waterloo,43.40357613873213,-80.48936630465708
Canada,Waterloo,43.43357613873213,-80.60936630465709
Canada,Waterloo,43.43357613873213,-80.57936630465709
Canada,Waterloo,43.43357613873213,-80.54936630465708
Canada,Waterloo,43.43357613873213,-80.51936630465708
Canada,Waterloo,43.43357613873213,-80.48936630465708
Canada,Waterloo,43.43357613873213,-80.45936630465708
Canada,Waterloo,43.43357613873213,-80.42936630465708
Canada,Waterloo,43.46357613873213,-80.60936630465709
Canada,Waterloo,43.46357613873213,-80.57936630465709
Canada,Waterloo,43.46357613873213,-80.54936630465708
Canada,Waterloo,43.46357613873213,-80.51936630465708
Canada,Waterloo,43.46357613873213,-80.48936630465708
Canada,Waterloo,43.46357613873213,-80.45936630465708
Canada,Waterloo,43.46357613873213,-80.42936630465708
Canada,Waterloo,43.49357613873213,-80.60936630465709
Canada,Waterloo,43.49357613873213,-80.57936630465709
Canada,Waterloo,43.49357613873213,-80.54936630465708
Canada,Waterloo,43.49357613873213,-80.51936630465708
Canada,Waterloo,43.49357613873213,-80.48936630465708
Canada,Waterloo,43.49357613873213,-80.45936630465708
Canada,Waterloo,43.49357613873213,-80.42936630465708
Canada,Waterloo,43.523576138732125,-80.57936630465709
Canada,Waterloo,43.523576138732125,-80.54936630465708
Canada,Waterloo,43.523576138732125,-80.51936630465708
Canada,Waterloo,43.523576138732125,-80.48936630465708
Canada,Waterloo,43.523576138732125,-80.45936630465708
