Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Brazil,Santa_Maria,-29.7595503995282,-53.84953132472038
Brazil,Santa_Maria,-29.7595503995282,-53.801531324720386
Brazil,Santa_Maria,-29.7595503995282,-53.753531324720385
Brazil,Santa_Maria,-29.711550399528203,-53.89753132472038
Brazil,Santa_Maria,-29.711550399528203,-53.84953132472038
Brazil,Santa_Maria,-29.711550399528203,-53.801531324720386
Brazil,Santa_Maria,-29.711550399528203,-53.753531324720385
Brazil,Santa_Maria,-29.711550399528203,-53.70553132472038
Brazil,Santa_Maria,-29.6635503995282,-53.89753132472038
Brazil,Santa_Maria,-29.6635503995282,-53.84953132472038
Brazil,Santa_Maria,-29.6635503995282,-53.801531324720386
Brazil,Santa_Maria,-29.6635503995282,-53.753531324720385
Brazil,Santa_Maria,-29.6635503995282,-53.70553132472038
Brazil,Santa_Maria,-29.615550399528203,-53.84953132472038
Brazil,Santa_Maria,-29.615550399528203,-53.801531324720386
Brazil,Santa_Maria,-29.615550399528203,-53.753531324720385
