Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Canada,Victoria,48.30763938839733,-123.42497952821027
Canada,Victoria,48.30763938839733,-123.39197952821027
Canada,Victoria,48.30763938839733,-123.35897952821028
Canada,Victoria,48.30763938839733,-123.32597952821028
Canada,Victoria,48.30763938839733,-123.29297952821028
Canada,Victoria,48.34063938839733,-123.49097952821027
Canada,Victoria,48.34063938839733,-123.45797952821027
Canada,Victoria,48.34063938839733,-123.42497952821027
Canada,Victoria,48.34063938839733,-123.39197952821027
Canada,Victoria,48.34063938839733,-123.35897952821028
Canada,Victoria,48.34063938839733,-123.32597952821028
Canada,Victoria,48.34063938839733,-123.29297952821028
Canada,Victoria,48.34063938839733,-123.25997952821028
Canada,Victoria,48.34063938839733,-123.22697952821028
Canada,Victoria,48.37363938839733,-123.52397952821028
Canada,Victoria,48.37363938839733,-123.49097952821027
Canada,Victoria,48.37363938839733,-123.45797952821027
Canada,Victoria,48.37363938839733,-123.42497952821027
Canada,Victoria,48.37363938839733,-123.39197952821027
Canada,Victoria,48.37363938839733,-123.35897952821028
Canada,Victoria,48.37363938839733,-123.32597952821028
Canada,Victoria,48.37363938839733,-123.29297952821028
Canada,Victoria,48.37363938839733,-123.25997952821028
Canada,Victoria,48.37363938839733,-123.22697952821028
Canada,Victoria,48.37363938839733,-123.19397952821028
Canada,Victoria,48.40663938839732,-123.55697952821028
Canada,Victoria,48.40663938839732,-123.52397952821028
Canada,Victoria,48.40663938839732,-123.49097952821027
Canada,Victoria,48.40663938839732,-123.45797952821027
Canada,Victoria,48.40663938839732,-123.42497952821027
Canada,Victoria,48.40663938839732,-123.39197952821027
Canada,Victoria,48.40663938839732,-123.35897952821028
Canada,Victoria,48.40663938839732,-123.32597952821028
Canada,Victoria,48.40663938839732,-123.29297952821028
Canada,Victoria,48.40663938839732,-123.25997952821028
Canada,Victoria,48.40663938839732,-123.22697952821028
Canada,Victoria,48.40663938839732,-123.19397952821028
Canada,Victoria,48.439639388397325,-123.55697952821028
Canada,Victoria,48.439639388397325,-123.52397952821028
Canada,Victoria,48.439639388397325,-123.49097952821027
Canada,Victoria,48.439639388397325,-123.45797952821027
Canada,Victoria,48.439639388397325,-123.42497952821027
Canada,Victoria,48.439639388397325,-123.39197952821027
Canada,Victoria,48.439639388397325,-123.35897952821028
Canada,Victoria,48.439639388397325,-123.32597952821028
Canada,Victoria,48.439639388397325,-123.29297952821028
Canada,Victoria,48.439639388397325,-123.25997952821028
Canada,Victoria,48.439639388397325,-123.22697952821028
Canada,Victoria,48.439639388397325,-123.19397952821028
Canada,Victoria,48.472639388397326,-123.55697952821028
Canada,Victoria,48.472639388397326,-123.52397952821028
Canada,Victoria,48.472639388397326,-123.49097952821027
Canada,Victoria,48.472639388397326,-123.45797952821027
Canada,Victoria,48.472639388397326,-123.42497952821027
Canada,Victoria,48.472639388397326,-123.39197952821027
Canada,Victoria,48.472639388397326,-123.35897952821028
Canada,Victoria,48.472639388397326,-123.32597952821028
Canada,Victoria,48.472639388397326,-123.29297952821028
Canada,Victoria,48.472639388397326,-123.25997952821028
Canada,Victoria,48.472639388397326,-123.22697952821028
Canada,Victoria,48.472639388397326,-123.19397952821028
Canada,Victoria,48.50563938839733,-123.52397952821028
Canada,Victoria,48.50563938839733,-123.49097952821027
Canada,Victoria,48.50563938839733,-123.45797952821027
Canada,Victoria,48.50563938839733,-123.42497952821027
Canada,Victoria,48.50563938839733,-123.39197952821027
Canada,Victoria,48.50563938839733,-123.35897952821028
Canada,Victoria,48.50563938839733,-123.32597952821028
Canada,Victoria,48.50563938839733,-123.29297952821028
Canada,Victoria,48.50563938839733,-123.25997952821028
Canada,Victoria,48.50563938839733,-123.22697952821028
Canada,Victoria,48.53863938839733,-123.45797952821027
Canada,Victoria,48.53863938839733,-123.42497952821027
Canada,Victoria,48.53863938839733,-123.39197952821027
Canada,Victoria,48.53863938839733,-123.35897952821028
Canada,Victoria,48.53863938839733,-123.32597952821028
Canada,Victoria,48.53863938839733,-123.29297952821028
Canada,Victoria,48.53863938839733,-123.25997952821028
