Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
Canada,Edmonton,53.37000777790059,-113.67153668889621
Canada,Edmonton,53.37000777790059,-113.60353668889621
Canada,Edmonton,53.37000777790059,-113.5355366888962
Canada,Edmonton,53.37000777790059,-113.4675366888962
Canada,Edmonton,53.37000777790059,-113.3995366888962
Canada,Edmonton,53.37000777790059,-113.33153668889621
Canada,Edmonton,53.43800777790059,-113.73953668889621
Canada,Edmonton,53.43800777790059,-113.67153668889621
Canada,Edmonton,53.43800777790059,-113.60353668889621
Canada,Edmonton,53.43800777790059,-113.5355366888962
Canada,Edmonton,53.43800777790059,-113.4675366888962
Canada,Edmonton,53.43800777790059,-113.3995366888962
Canada,Edmonton,53.43800777790059,-113.33153668889621
Canada,Edmonton,53.43800777790059,-113.26353668889621
Canada,Edmonton,53.50600777790059,-113.8075366888962
Canada,Edmonton,53.50600777790059,-113.73953668889621
Canada,Edmonton,53.50600777790059,-113.67153668889621
Canada,Edmonton,53.50600777790059,-113.60353668889621
Canada,Edmonton,53.50600777790059,-113.5355366888962
Canada,Edmonton,53.50600777790059,-113.4675366888962
Canada,Edmonton,53.50600777790059,-113.3995366888962
Canada,Edmonton,53.50600777790059,-113.33153668889621
Canada,Edmonton,53.50600777790059,-113.26353668889621
Canada,Edmonton,53.50600777790059,-113.19553668889621
Canada,Edmonton,53.57400777790059,-113.8075366888962
Canada,Edmonton,53.57400777790059,-113.73953668889621
Canada,Edmonton,53.57400777790059,-113.67153668889621
Canada,Edmonton,53.57400777790059,-113.60353668889621
Canada,Edmonton,53.57400777790059,-113.5355366888962
Canada,Edmonton,53.57400777790059,-113.4675366888962
Canada,Edmonton,53.57400777790059,-113.3995366888962
Canada,Edmonton,53.57400777790059,-113.33153668889621
Canada,Edmonton,53.57400777790059,-113.26353668889621
Canada,Edmonton,53.57400777790059,-113.19553668889621
Canada,Edmonton,53.64200777790059,-113.73953668889621
Canada,Edmonton,53.64200777790059,-113.67153668889621
Canada,Edmonton,53.64200777790059,-113.60353668889621
Canada,Edmonton,53.64200777790059,-113.5355366888962
Canada,Edmonton,53.64200777790059,-113.4675366888962
Canada,Edmonton,53.64200777790059,-113.3995366888962
Canada,Edmonton,53.64200777790059,-113.33153668889621
Canada,Edmonton,53.64200777790059,-113.26353668889621
Canada,Edmonton,53.64200777790059,-113.19553668889621
Canada,Edmonton,53.71000777790059,-113.67153668889621
Canada,Edmonton,53.71000777790059,-113.60353668889621
Canada,Edmonton,53.71000777790059,-113.5355366888962
Canada,Edmonton,53.71000777790059,-113.4675366888962
Canada,Edmonton,53.71000777790059,-113.3995366888962
Canada,Edmonton,53.71000777790059,-113.33153668889621
