Country,City,Systematic_Point_Latitude,Systematic_Point_Longitude
China,Beijing,39.74209480216989,116.27235152611088
China,Beijing,39.74209480216989,116.35935152611088
China,Beijing,39.74209480216989,116.44635152611087
China,Beijing,39.74209480216989,116.53335152611088
China,Beijing,39.82909480216989,116.18535152611088
China,Beijing,39.82909480216989,116.27235152611088
China,Beijing,39.82909480216989,116.35935152611088
China,Beijing,39.82909480216989,116.44635152611087
China,Beijing,39.82909480216989,116.53335152611088
China,Beijing,39.82909480216989,116.62035152611088
China,Beijing,39.91609480216989,116.18535152611088
China,Beijing,39.91609480216989,116.27235152611088
China,Beijing,39.91609480216989,116.35935152611088
China,Beijing,39.91609480216989,116.44635152611087
China,Beijing,39.91609480216989,116.53335152611088
China,Beijing,39.91609480216989,116.62035152611088
China,Beijing,40.00309480216989,116.18535152611088
China,Beijing,40.00309480216989,116.27235152611088
China,Beijing,40.00309480216989,116.35935152611088
China,Beijing,40.00309480216989,116.44635152611087
China,Beijing,40.00309480216989,116.53335152611088
China,Beijing,40.00309480216989,116.62035152611088
China,Beijing,40.09009480216989,116.35935152611088
China,Beijing,40.09009480216989,116.44635152611087
